ACN,Party1_Role,Party2_Role,objective_summary,label
1760561,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and a passenger regarding the use of face masks on board an aircraft. The passenger, who had initially boarded the flight wearing a neck/face mask, removed it during the flight and switched to a white mask with a filter valve. This mask was connected to a powered air filter that the passenger wore around their neck. The flight attendant advised the passenger that they could not use the mask with a valve or the air filter, as these were not approved for use on the aircraft. The passenger disputed this, claiming they had been told by reservations that it was acceptable. The attendant attempted to resolve the issue by showing the passenger the airline's policy on face masks, which explicitly prohibited the use of masks with valves. The passenger took a photo of the policy but continued to use the unapproved mask. During the interaction, the passenger's companion complied by switching back to their original neck/face mask, but the passenger did not. As the flight neared its end, the passenger removed the unapproved mask and switched back to their original neck/face mask before deplaning. The flight attendant documented the incident as a report of passengers wearing non-approved face masks. No formal resolution was reached, and the passenger ultimately refused to comply with the attendant's instructions, resulting in a delay in the departure process.",safety related
1760736,Flight Attendant,Other,"During a pre-takeoff safety check, the flight attendant (Party1) noticed a child seat positioned directly behind the exit row. While conducting her duties, she was occupied with greeting passengers and ensuring that those seated in the exit row were willing to assume the responsibilities of that seat. A passenger in the exit row exhibited hearing difficulties, as she was unable to respond to the flight attendant's instructions. The passenger explained that her ears were blocked due to a prior landing, leading to congestion but not indicating that she was sick. The flight attendant attempted to reseat the passenger in accordance with safety protocols, but a gentleman seated nearby objected, claiming the passenger was sick and should not be on the plane. The passenger denied being sick, though her congestion raised concerns about potential COVID-19 symptoms. The flight attendant consulted with the captain and operations, who advised her that if the passenger was not explicitly sick or exhibiting COVID-19 symptoms, she could remain on the plane. The flight attendant proceeded with reseating the passenger and securing the forward cabin. The incident was resolved after the flight attendant successfully completed the seat change and informed the captain that the exit row was briefed and the forward cabin was secure. The flight attendant did not hear a public address (PA) confirming the aft cabin was secure but ultimately ensured the situation was managed.",safety related
1761167,Flight Attendant,Other,"The incident occurred during a flight when a passenger (Passenger X) failed to comply with the face mask policy. During boarding, Passenger X boarded without a face covering, and the flight attendant (FA) politely requested compliance. Passenger X ignored the request and proceeded to place his luggage in the overhead bin. After sitting in his seat, the FA again requested he wear a face covering, to which Passenger X briefly complied but slid it down to his chin and began making a phone call. The FA noticed another passenger also wearing their mask improperly and made a public announcement regarding face covering requirements. The FA and the captain repeatedly requested Passenger X to comply, but he refused. The captain made another announcement, giving him two minutes to comply. Eventually, after the gate agent intervened, Passenger X put on his mask. During the safety demo, Passenger X removed his mask again and continued his phone call, ignoring the FA's requests. The FA instructed him to place his phone in airplane mode, but he ignored her. After completing the safety demo, the FA instructed him again to place his phone in airplane mode. The flight waited until Passenger X finished his call, put on his mask, and they began taxiing for takeoff. During the flight, Passenger X was observed writing and using his browser, and he repeatedly removed and replaced his mask while being monitored by the FA. No formal solution was proposed in the context of the incident, but the situation was managed through repeated requests and announcements from the flight crew.",safety related
1761688,Flight Attendant,Flight Crew,"During the descent into DFW, a wheelchair passenger (Passenger A) used the forward lavatory. Flight Attendants (FAs) repeatedly instructed her to return to her seat as landing approached, but she was unable to do so in time. With landing imminent, the decision was made for her to remain in the lavatory for safety. The flight landed safely, and the passenger exited the lavatory on her own, apologizing and explaining that she had been getting sick. The Captain was informed, and he emphasized the need for documentation. The incident was resolved without further complications, with the flight attendants ensuring the passenger's well-being and compliance with safety protocols.",safety related
1762188,Flight Crew,Flight Attendant,"The incident involved a Flight Attendant who worked despite being unwell, having symptoms like back pain, weakness, headaches, and nausea, which were later diagnosed as COVID-19. The Flight Attendant failed to inform the Pilot in Command (PIC) and the First Officer about her condition, leading to her working while sick. As a result, the PIC became ill with chest congestion and a cough after the trip. The Flight Attendant had been misdiagnosed with a sinus infection before the trip. The PIC emphasized the need for crew members to communicate any health issues and not work if unfit, to prevent compromising safety protocols and crew health. The outcome highlighted the importance of adhering to safety guidelines to protect passengers and crew.",safety related
1762281,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and other parties, likely passengers, during a flight. The flight attendant reported that the majority of passengers were not complying with the face mask policy, as 95% had their masks removed while the attendant was collecting trash and providing food and beverage service. Passengers were observed talking, eating, and requesting items without their masks on, despite numerous announcements reminding them to wear masks during service. The flight attendant highlighted that enforcing safety guidelines, such as maintaining a 6-foot distance and ensuring mask compliance, was challenging and often impossible during food and beverage service. The attendant expressed concerns about prioritizing passenger comfort and convenience over safety, emphasizing the need to protect front-line employees during the COVID-19 pandemic. The reported incident underscores the risks faced by flight attendants when balancing service duties with safety protocols. A proposed solution, as implied by the flight attendant, is to prioritize employee safety over food and beverage service, aligning with established safety guidelines.",safety related
1762602,Flight Attendant,Other,"The incident occurred when a passenger boarded a flight with a face mask that did not fully cover her nose, despite the requirement. The flight attendant (FA) repeatedly asked the passenger to adjust the mask, but she refused, citing a medical exemption and arguing the policy was excessive. The FA informed an operations agent, and since the passenger eventually complied, she was allowed to stay. However, during the flight, the passenger frequently moved the mask below her nose. The flight crew decided to involve a Supervisor upon arrival in ZZZ, but the Captain failed to initiate this. The passenger's behavior was intimidating and non-compliant with safety regulations, prompting a proposed solution of having a Supervisor address the situation, though this was not executed.",safety related
1762607,Flight Attendant,Flight Crew,"The incident involved a conflict between a Flight Attendant (Party1) and the Flight Crew (Party2). The Flight Attendant reported that the Captain, who is a member of the Flight Crew, did not comply with the face mask policy. Specifically, the Captain was observed without a mask in the cabin before boarding, walked to the back of the plane without a mask, and greeted passengers without a mask during boarding. The Flight Attendant expressed concerns about safety and requested a serious discussion with the pilots to ensure compliance with mask-wearing protocols. No further details regarding the resolution or outcome of the incident were provided.",safety related
1762952,Flight Attendant,Other,"The incident involved a flight attendant (Party1) and other passengers (Party2). The flight attendant reported that many passengers, particularly in the first ten rows, were not wearing face masks properly, with the masks positioned below their noses. As a result, the flight attendant had to make additional announcements and issue reminders. Eventually, the flight attendant stopped counting the number of passengers who were not adhering to the face mask policy, as the issue continued to persist during the flight. No specific solution was proposed in the context of the incident.",safety related
1762958,Flight Attendant,Other,"The incident involved a conflict between a flight attendant (FA B) and a family traveling on a flight. The family included a 2-year-old child who was seated in his own seat but did not wear a face mask, despite the airline's policy requiring masks for children over 2 years old. The father initially claimed the child was under 2 years old, but it was later discovered that the child was over 2 years old. This led to a disagreement over the child's seating and mask compliance. FA B attempted to resolve the issue by suggesting a seat change, but the family was resistant. The father claimed the child was under 2 years old, even after being informed that the child was over 2. The family eventually swapped seats with the grandparents, but the child continued to refuse to wear a mask during the flight. The flight attendant repeatedly warned the father about the mask policy and reported the family's non-compliance to the cabin service assistant (CSA) and the captain. Additionally, the grandmother in the family repeatedly failed to comply with the mask policy, despite being reminded multiple times by the flight attendant. The family's non-compliance with the mask policy and their attempt to hide the child's age created a challenging situation for the flight attendant, who ultimately decided to allow the family to remain on the flight but reported the incident to the CSA upon landing. The incident highlights the challenges faced by flight attendants in enforcing mask policies and the need for passengers to adhere to safety regulations.",safety related
1763134,Flight Attendant,Other,"The incident occurred when a flight attendant noticed a passenger, identified as Passenger in XX2, not wearing a face mask during the flight. The attendant approached the passenger, who was asleep, and attempted to enforce the face mask policy. The passenger responded by explaining that he had recently undergone surgery on his nose for cancer and that wearing a mask caused him pain. Despite the attendant's apologies and attempts to explain the policy, the passenger became increasingly argumentative. Recognizing that the situation was escalating and could potentially lead to further conflict, the attendant decided to discontinue the conversation. The attendant then informed another flight attendant, A, about the situation. Together, they concluded that issuing a warning to the passenger might escalate the situation further, especially since there were only 40 minutes of flight time remaining. No other passengers had raised complaints about the individual at that point. The flight attendant ultimately chose not to take further action, opting instead to monitor the situation and address it only if a complaint was received.",safety related
1763378,Flight Attendant,Other,"The incident occurred during a flight, where the flight attendant (FA) reported multiple instances of non-compliance with face mask policies. During the flight, the FA noticed a passenger wearing a small boot on her left foot, which required the passenger to be reseated. This led to a slight delay, though there was a discrepancy in the reported arrival time. During descent, two passengers were observed not wearing their masks, and the FA made announcements to address the issue. Two FAs spoke to the unmasked passengers, and an operations agent resolved the situation by speaking to the unmasked passenger, who then complied and moved seats. Upon boarding, another passenger tried to sit in an Over Wing Window Exit (OWWE) using a seatbelt extension, and passengers were observed letting their masks slip below their noses. One passenger removed her mask while on a call, but the FA intervened, and the passenger complied. The FAs conducted heavy mask patrols throughout the flight to ensure compliance. The Operations agent resolved the unmasked passenger situation, and the flight concluded without further issues.",safety related
1763387,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and several passengers regarding the enforcement of a face mask policy during a flight. The flight attendant reported that passengers blatantly refused to comply with the mask-wearing requirement, which mandates masks to be worn at all times, even while sleeping, except when actively eating or drinking. Many passengers either did not wear masks at all, only covered their mouths, or removed their masks as soon as the flight attendant was out of sight. Despite the flight attendant's efforts to enforce the policy, the passengers displayed non-compliant behavior, including rolling their eyes and pretending to follow instructions. The flight attendant expressed concern over the lack of adherence, emphasizing the importance of mask-wearing for safety and the need for strict enforcement, as other airlines consistently enforce such policies. The proposed solution was to strictly enforce the mask policy for all passengers and crew, including mechanics, flight attendants, grounds operations personnel, and pilots.",safety related
1763404,Flight Attendant,Other,"The incident involved a conflict between a flight attendant (Party1) and a passenger (Party2) during the boarding process of a flight. The passenger, identified as Passenger X, was observed wearing a face shield but without a face mask. The flight attendant informed Passenger X that the policy required a face mask covering both the nose and mouth. Passenger X responded with hostility, refusing to comply and demanding the flight attendant leave him alone. He claimed to have a medical condition but did not communicate with a gate agent when prompted. During the interaction, Passenger X appeared to retrieve a mask from his bag but ultimately placed it on improperly, below his nose and mouth. The flight attendant reiterated the need for proper mask placement, but Passenger X remained non-compliant and hostile, refusing to engage further. The flight attendant reported the situation to the cabin manager, who informed the captain. After multiple attempts to resolve the issue, it was determined that Passenger X posed a safety hazard due to non-compliance with the face mask policy. The captain and cabin crew decided to remove Passenger X from the flight. An employee seated in Row XX witnessed the exchange and supported the decision, citing concerns about the passenger's non-compliance and the potential COVID-19 safety risk to other passengers and crew. Passenger X was subsequently removed from the flight.",safety related
1763759,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and a passenger. During the taxi-out phase, a 4-year-old passenger refused to wear a seatbelt and a face mask. The child's parents attempted to enforce compliance but were unsuccessful. The flight attendant intervened, asking the mother for the child's age and informing her that the child also needed to wear a face mask. The mother responded dismissively. Another flight attendant also attempted to resolve the issue without success. The flight attendant informed the captain, and the other flight attendant warned the parents that the aircraft would have to return to the gate if they did not comply. The aircraft eventually returned to the gate, and the family deplaned.  The parents were informed that non-compliance with safety regulations would result in being removed from the aircraft, which ultimately occurred.",safety related
1763892,Flight Attendant,Other,"The incident occurred during a flight, approximately one hour and 30 minutes before landing. A passenger exhibited misconduct by not adhering to the face covering policy and disturbing other passengers. The flight attendant was informed and initially sought more information but later learned the situation had been resolved. However, upon approach to landing, the passenger again caused a disturbance by leaving their seat. The flight attendant then requested ground personnel to meet the aircraft. The passenger was escorted to the terminal without further incident. As a result, the flight attendant decided to enhance monitoring of passenger behavior during boarding and involve additional resources, such as the dispatcher, to prevent future incidents.",safety related
1765287,Flight Attendant,Other,"During a flight, a flight attendant encountered two passenger requests that led to a challenging situation. First, a passenger sought a different seat due to discomfort sitting next to someone unknown. The flight attendant attempted to find an alternative but found none available. Second, another passenger's seat would not recline, as it was located in front of an exit row. The flight attendant explained this and suggested a later flight option, as no other seats were available. While managing these requests, the flight attendant neglected to brief the exit row passengers, a crucial safety procedure. Mid-flight, she realized this oversight and promptly briefed the exit row passengers, who agreed to their seats. The cause of the incident was attributed to work overload from handling multiple requests simultaneously. The flight attendant resolved the issue by briefing the exit row passengers mid-flight, ensuring safety standards were met. This incident underscores the importance of balancing multiple tasks and adhering to safety protocols, even under pressure.",safety related
1766025,Flight Attendant,Other,"The incident occurred during a flight involving **FA B**, a flight attendant, and a male passenger seated in **XX1**. The passenger refused to comply with the mandatory face mask policy during the safety demonstration, citing claustrophobia. He was also using his cell phone, which was against regulations. When instructed to comply, the passenger cursed at FA B, prompting his traveling companion (a female passenger) to intervene and urge him to follow crew instructions. FA B had to pause the safety demonstration twice to address the passenger's non-compliance. Later, during takeoff, another flight attendant, **FA D**, noticed the passenger had removed his shoes, was not wearing a mask, and had placed his duffle bag near his feet. FA D felt threatened by the passenger's behavior and reported the situation to the captain. The captain addressed the issue over the public announcement system, requesting the passenger to comply with crew instructions immediately or face disembarkation. The passenger complied by putting on his shoes and mask and securing his bag in the overhead compartment. However, during takeoff and the subsequent flight, the passenger and his traveling companion repeatedly pulled down their masks, continuing to disregard the mask policy. The incident disrupted the flight and raised safety concerns for the crew.",safety related
1766037,Flight Attendant,Flight Attendant,"The incident occurred during the boarding of a flight, involving two flight attendants. The Flight Attendant In Charge (FAIC) was distracted by addressing a face mask compliance issue in the front row and failed to verify whether the exit row briefing had been completed by another flight attendant, C. As a result, the exit row briefing was not conducted on the previous flight. The FAIC acknowledged the oversight and proposed improving future procedures by taking a moment to review all pre-takeoff duties.",safety related
1766062,Flight Attendant,Other,"The incident occurred during boarding when a flight attendant noticed a passenger without a face mask. The passenger was asked multiple times to comply with the face mask policy but refused. The flight attendant informed the captain, who also attempted to address the situation, but the passenger remained non-compliant. After several attempts to resolve the issue, a supervisor and a customer service agent intervened, leading to the passenger being removed from the flight before takeoff. The crew deemed it necessary for safety and policy adherence, resulting in the passenger's deplanement.",safety related
1767532,Flight Attendant,Ground Personnel,"The incident began when a passenger failed to comply with the face mask policy, prompting their removal from the aircraft. The Flight Attendant, having completed cabin checks, encountered the passenger in the front galley, who was visibly upset and confrontational, attracting attention from other passengers. To de-escalate, the Flight Attendant escorted the passenger off the plane, where they waited for ground personnel. However, when the Supervisor and operations agent did not return, the Flight Attendant, recognizing the need for timely action, decided to walk the passenger to the jetway's top to assist him further. This action allowed the flight to proceed normally, with the door closing and departure as scheduled. The Flight Attendant's decision to assist the passenger herself resolved the situation, highlighting her proactive approach in the absence of ground staff.",safety related
1767894,Flight Attendant,Other,"The incident involved a flight attendant (Party1) and a passenger (Party2). The passenger, a young man with a chronic cough and asthma, was seated in seat X6 without a mask. His father was also present. The attendant requested the passenger to wear a mask per policy, explaining that the father cited asthma as a reason. The father mentioned the inhaler was in the overhead bin but declined help retrieving it. Twenty minutes later, the attendant noticed the passenger still wasn't wearing a mask and asked again. The passenger became agitated, asked for the attendant's name, and threatened to write a disparaging letter. Despite the attendant's reminders, the passenger remained unmasked throughout the flight. The attendant reported the incident, noting no policy exceptions for unmasked passengers over 2 years old. The outcome was the passenger's non-compliance and the attendant's report.",safety related
1767928,Flight Attendant,Other,"The incident occurred when a mother traveling with her family, including an infant, moved from her seat in Row XX4 to a seat behind her baby in Row XX5 after takeoff. She left the infant unattended in the car seat and slept without a face mask. The flight attendant (Party1) intervened, alerting the mother to the safety risk of leaving the baby unattended and the need to wear a mask. The attendant also instructed the father to ensure the mother returned to sit beside the baby, emphasizing the potential danger during decompression. Despite the father's attempts to persuade her, the mother refused to return, leaving the baby unattended for the remainder of the flight. Due to this refusal, the family was informed they could not fly again until they agreed to adhere to safety protocols, ensuring the baby was properly attended and both parents wore masks.",safety related
1768765,Flight Attendant,Flight Crew,"The incident occurred when Flight Attendant A encountered non-compliance with mask policies and sarcastic remarks from the First Officer (FO) regarding COVID protocols. A addressed the FO's lack of a mask and emphasized the importance of masks as PPE. During boarding, A noticed both the FO and another flight attendant, B, were not wearing their masks properly and requested they comply. The FO made sarcastic comments about COVID, leading to a confrontation. A later discussed her concerns with the Captain, who expressed worries about her comfort working with the crew. A explained that social distancing was impractical and stressed the need for masks to protect everyone. The Captain questioned the necessity of masks in the cockpit, prompting A to suggest that the crew should wear masks when the door was open for mutual protection. The situation highlighted the need for consistent compliance with safety protocols and respectful communication among crew members.",safety related
1769064,Flight Attendant,Other,"The incident began when a flight attendant requested a passenger to wear a face mask due to the COVID-19 policy. Initially, the passenger claimed to have a mask but was slow to comply, causing the flight attendant to provide one. The passenger became belligerent when instructed again to wear the mask, responding rudely to the flight attendant. The lead flight attendant and captain intervened, instructing the passenger to be removed. Security was contacted, and the passenger was escorted off the aircraft. The outcome ensured compliance with safety protocols and maintained order on the flight.",safety related
1769347,Flight Attendant,Ground Personnel,"The incident involved a conflict between a Flight Attendant (FA) and a Customer Service Agent (CSA) regarding a seat assignment on an aircraft. A passenger was assigned a seat that had been blocked for social distancing and safety purposes, which posed a potential risk to the FA's safety. The FA requested the CSA to reassign the passenger to another seat in accordance with social distancing guidelines. However, the CSA refused to comply with the request, violating established policies and creating a safety concern. As a proposed solution, the FA suggested reseating a solo traveler from another row, but this was not implemented by the CSA. The incident remained unresolved, resulting in discomfort for the FA and a perceived inconsistency in policy enforcement.",safety related
1770089,Flight Attendant,Flight Crew,"The incident involved a disagreement between a flight attendant (FA) and the flight crew regarding the admissibility of a passenger's hoverboard as carry-on or checked baggage. The passenger had a hoverboard in a box that was initially unnoticed during boarding but was observed during taxi-out. The FA reported this to the Captain, who permitted it if the lithium battery was under 50 grams, citing their manual. However, the FA referenced their manual, which prohibited PMDs (Personal Mobility Devices) as carry-on or checked baggage. The manual was found to have conflicting sections: one prohibiting PMDs and another allowing them with battery limitations, which were unclear regarding exact gram limits. The flight crew believed their manual permitted the hoverboard's battery. To resolve the issue, they proposed aligning FA and flight crew manuals to avoid confusion, adding boarding pass notifications for bulkhead passengers to brief at the gate, and enhancing the FA manual's specificity on PMD definitions under hazardous materials. The key cause was manual discrepancies, with proposed solutions to improve clarity and procedures.",safety related
1770698,Flight Attendant,Other,"The incident involved a flight attendant enforcing the company's face covering policy during a flight. The flight attendant repeatedly reminded a passenger to ensure their mask covered both their nose and mouth during various points of the flight, including during boarding, after beverage service, and during cabin security checks. Despite these reminders, the passenger did not comply. The flight attendant consulted a crew member, informed the captain, and the captain made a public address (PA) announcement regarding the policy. The passenger was then given a warning, and the flight continued without further incident. No additional details about the passenger's response or actions were provided.",safety related
1770979,Flight Attendant,Other,"The incident occurred when a uniformed crew member passenger failed to comply with the face mask policy on an Air Carrier flight. Flight Attendants (FAs) reminded the passenger six times to wear her mask properly. The passenger initially responded by claiming she was drinking water, which was untrue. After repeated reminders, the FAs escalated the matter by notifying the flight deck and issuing a warning. A fresh mask was provided, and the passenger complied with the mask policy for the remainder of the flight. The situation was resolved without further issues.",safety related
1772112,Flight Attendant,Other,"The incident involved a passenger in seat X who failed to comply with the flight crew's instructions regarding the wearing of a facial covering at all times, except when eating or drinking. The passenger's non-compliance caused a disturbance and made other passengers uncomfortable. The flight attendant reported the situation, and all passengers, including the attendant, expressed concern about potential COVID-19 exposure. No specific solution was proposed in the context of the incident.",safety related
1772527,Flight Attendant,Other,"The incident occurred during boarding when a flight attendant was evaluating passengers for exit row seating eligibility. The attendant was distracted by a passenger's mask with a valve, failing to notice that the passenger was holding a small dog, which disqualified her from sitting in the exit row. Despite confirming other passengers' eligibility, the issue remained unnoticed until another attendant notified her during the cruise. The attendant promptly moved the passenger to an appropriate seat. To prevent such occurrences, she proposed enhancing scanning procedures for pets, cross-checking by another attendant, pre-boarding mask distribution, and informing pet owners about exit row restrictions.",safety related
1772967,Flight Attendant,Flight Crew,"The incident occurred when the First Officer (FO) refused to wear a face mask in the cockpit, prompting a Flight Attendant (FA) to object. The Captain attempted to find another FA to provide break relief under these conditions but faced refusal. The FA felt the FO's behavior was unsafe and disrespectful, given the long duty hours and the importance of health and safety. The FA emphasized that wearing a mask for a few minutes was a minimal request. The result was the FA's refusal to comply, and a proposed solution was to address the issue with the FO about showing consideration for coworkers.",safety related
1773377,Flight Attendant,Other,"The incident involved a flight attendant addressing multiple instances of non-compliance with the face mask policy during a flight. The primary cause was several passengers, including a commuting pilot, not adhering to the mask requirements. During the boarding and pre-flight processes, the flight attendant noticed that some individuals, particularly in the exit rows and front sections of the aircraft, had their masks down or off. These included a pilot who initially had his mask around his chin and a passenger seated behind him who had his mask completely off. The flight attendant reminded these individuals to properly wear their masks, and most complied after being asked. A passenger originally seated in a different area moved herself to an exit row, citing concerns about the lack of mask compliance in her original seat area. She later explained that she was stressed and had relocated due to the pilot's mask policy violation. The flight attendant apologized for the situation, provided a voucher, and offered refreshments to the passenger, who appeared calmer afterward. The flight attendant also addressed the commuting pilot again during the flight, reminding him of the importance of mask compliance. The pilot complied after the reminder, and the flight attendant confirmed with the flight deck that the pilot had adhered to the policy post-reminder. The incident was resolved through the flight attendant's reminders and communication with the affected individuals, and no further issues were reported during the flight.",safety related
1773378,Flight Attendant,Other,"The incident occurred during a flight, involving several passengers and the flight attendant (FA). The first issue arose when passengers in seats XX1 and XX2 requested to move due to discomfort sitting next to strangers. The FA explained that seat assignments would be sorted by the Customer Service Agent (CSA) upon boarding completion. One passenger moved to seat XX4, which was initially assigned to another passenger. The CSA eventually resolved the seating arrangement.
The second issue involved a passenger in seat Y2, who sought to move to row 1 but was informed that first class was at capacity. The passenger grew agitated and insisted on speaking to the gate agent. The FA advised the passenger to wait for the CSA, who later confirmed the seating restrictions. Despite efforts to explain, the passenger continued to complain about the seating policy. The final issue occurred when the FA noticed a passenger in seat XX2 wearing a lace mask with holes, which violated the airline's mask policy. The passenger explained that the mask was necessary due to a medical condition, but the FA noted that no medical exception had been filed. The FA referred the passenger to the CSA, who provided a proper mask. The passenger was initially resistant but ultimately complied. The incident was resolved when the CSA ensured the passenger in seat XX2 complied with the mask policy, and the other passengers were reassigned seats as needed.",safety related
1774093,Flight Attendant,Other,"Passenger A refused to wear her face mask correctly despite being informed of the policy. The Flight Attendant repeatedly requested compliance, offered a replacement mask, and escalated the issue to the Captain and gate agent. Supervisors were then involved after continued refusal. Passenger A remained non-compliant, posing a safety risk. This summary captures the incident neutrally, highlighting the sequence of events and outcomes without bias.",safety related
1774101,Flight Attendant,Other,"A passenger (Passenger A) refused to comply with the airline's face mask policy during the flight. The flight attendant informed Passenger A about the mask policy twice at once during takeoff and again during trash collection. Passenger A removed his mask the second time and covered his face with a hoodie. The attendant provided a mask, which Passenger A declined to use properly during final descent. Despite reminders during deplaning, Passenger A continued without a mask and ignored the attendant. No warning was issued due to the timing during critical flight phases. The flight attendant noted the non-compliance on Passenger A's reservation. A notice regarding the policy violation was proposed to be placed on Passenger A's reservation.",safety related
1774104,Flight Attendant,Other,"The incident involved a passenger (Passenger A) seated in [seat] X3 who repeatedly failed to comply with the airline's COVID-19 mask policy during the flight. Flight Attendants, including A, B, D, and F, made multiple requests for Passenger A to properly wear his mask. Despite these requests, Passenger A was observed pulling his mask below his nose multiple times, including after being reminded by the crew. The crew discussed issuing a warning but did not do so due to safety concerns during descent. Passenger A's non-compliant behavior was noted, and it was anticipated that he may cause similar issues on future flights. No formal action was taken during the flight, but the crew expressed concern about his behavior and the potential for future non-compliance.",safety related
1774130,Flight Attendant,Other,"The incident occurred during a flight when a flight attendant (Party 1) noticed a passenger (Party 2) and their traveling partner were not complying with the face mask policy. During boarding, the flight attendant asked the passenger in seat Y6 to ensure her mask was properly covering her nose, but she declined, stating the mask kept falling down. The flight attendant offered a replacement mask, which was also declined. During the safety demonstration, the flight attendant again reminded the passenger to adjust her mask. After takeoff, both passengers removed their masks despite the flight attendant's repeated requests to comply with the policy. The passenger in seat Y4 became confrontational, stating he did not need to wear a mask while drinking and claiming it was the first time he had been asked to do so on any of his seven previous flights. He expressed frustration over inconsistent enforcement of the mask policy. The flight attendant called another flight attendant (Party 2) to assist, who reiterated the policy. After discussing the issue, the passenger calmed down when the flight attendants acknowledged the need for more consistent enforcement or clearer communication of the policy. The passenger indicated he would file a complaint with the airline, and the flight attendant noted the need for consistency in mask policy enforcement across flights.",safety related
1774471,Flight Attendant,Other,"The incident involved a conflict between a flight attendant (Party1) and a passenger (Party2) regarding compliance with the face mask policy. During the flight, the flight attendant conducted safety demonstrations and final safety checks. After being informed by another attendant that the passenger (seated in XX1) was not wearing her mask, the flight attendant approached the passenger twice to address the issue. The passenger initially refused to comply, citing that she was drinking coffee. The flight attendant explained that the mask must be worn unless actively drinking, and the passenger reluctantly complied. To ensure compliance, the flight attendant and the other attendant decided to have the captain make a general announcement reminding passengers to wear their masks. During the final compliance check before landing, the passenger was observed wearing her mask. The issue was resolved without further incident. The flight attendant and another attendant decided to have the captain make a follow-up announcement to remind passengers to wear their masks.",safety related
1774490,Flight Attendant,Other,"The incident involved a conflict between a flight attendant (Party1) and two passengers seated in rows X4 to X5 (Party2). The flight attendant repeatedly reminded the passengers to wear face masks for the entire duration of the flight, mentioning the requirement four times. However, the passengers became upset and refused to comply. As a result, the flight attendant had to report the incident. No specific solution was proposed in the context, but the situation was managed by the flight attendant's reminders.",safety related
1776099,Flight Attendant,Other,"The incident involved a flight attendant enforcing the face mask policy on three passengers. Initially, the attendant requested the passengers to wear their masks upon boarding. During pre-flight checks, she noticed one passenger (XX4) with the mask down again, leading to a second request and explanation of the policy. The passenger responded with mockery, prompting the attendant to inform the captain. During the flight, the attendant observed another passenger (YY3) violating the policy, who cited forgetfulness. Additionally, passenger XX4 engaged in a pattern of lowering her mask but raising it before the attendant approached. Upon deplaning, passenger ZZ4 questioned the attendant's persistence and was found without a mask. The flight attendant reported these non-compliance instances to the captain, with no further action detailed beyond this report.",safety related
1776648,Flight Attendant,Flight Crew,"The incident occurred when a flight attendant entered the cockpit at 3:30 pm and noticed the captain was not wearing a face mask. She requested he put one on, but he refused, while the first officer complied. The attendant expressed concern about potential COVID-19 exposure and mentioned the captain's non-compliance to the first officer. The captain continued without a mask, causing discomfort among crew members who chose not to confront him. The flight completed one leg with the captain, whose behavior was deemed non-compliant with company policy and potentially dangerous.",safety related
1777423,Flight Crew,Flight Attendant,"During a flight operated by the air carrier, a passenger exhibited non-compliance with the mask policy and disruptive behavior, leading to multiple interruptions and communication with the company. The incident began during boarding when the passenger boarded without a mask, was reminded by the flight attendant (FA), and reluctantly complied. However, the passenger cursed the FA after she turned away. The FA informed the flight crew, and the captain was informed. The captain assessed the situation, determined it was under control, and communicated with dispatch to keep them informed. The flight proceeded, but the passenger became disruptive again mid-flight, refusing to wear the mask and claiming to be ""drinking"" to avoid it. The FAs allowed this for about 30 minutes, but the passenger did not drink. When the passenger continued to be non-compliant, the FAs repeatedly asked her to wear the mask, prompting the captain to request a customer service representative and security. The passenger eventually screamed and flipped off the FAs, leading the captain to message dispatch again and request security. Despite the passenger's disruptive behavior, no emergency was declared. The flight continued to its destination, and upon landing, security and a customer service representative were present. The passenger was removed from the aircraft by the customer service representative. The FAs did not suspect the passenger was intoxicated but believed she was disturbed. The crew agreed that earlier intervention, such as involving security or a customer service representative, could have been warranted due to the initial name-calling.",safety related
1778586,Flight Attendant,Other,"The incident occurred during a flight on Aircraft X from ZZZ to ZZZ1. A passenger seated in seat XX4 was observed wearing a face mask improperly, below his nose and between his lips. The flight attendant repeatedly instructed the passenger to adjust the mask correctly, doing so four times during the flight. The passenger refused each time, even after being offered a company-approved surgical mask. Additionally, the passenger and his wife coughed throughout the flight without covering their coughs, drawing the attention of other passengers and causing concern among them. The flight attendant reported the incident, and no further solution was proposed beyond the verbal reminders.",safety related
1779516,Flight Attendant,Ground Personnel,"The incident occurred when a flight attendant noticed the aircraft was not properly sanitized prior to boarding. The cleaning crew initially boarded with limited equipment, leading to confusion about whether the aircraft had been sprayed. After questioning the sanitization process, the flight attendant and crew requested verification. A cleaner later returned with a sprayer, sanitized the aircraft, and allowed boarding to proceed. The gate agent apologized for the oversight, and the flight eventually departed after the sanitization was completed.",safety related
