ACN,Party1_Role,Party2_Role,objective_summary,label
1758920,Flight Crew,Flight Attendant,"The incident involved a conflict between a flight attendant (FA) and the flight crew of an air carrier. The FA reported being distracted during takeoff due to addressing passengers' improper mask usage, which prevented him from securing the galley and completing his pre-departure tasks. The FA spilled coffee on his electronic devices but was not physically injured. The flight crew acknowledged the issue and expressed that the FA should have focused on pre-takeoff preparations rather than mask compliance at that time. The flight crew also admitted to failing to monitor the cabin chime and the FA's public address announcement, contributing to the oversight. As a result, the flight crew resolved to be more diligent in adhering to protocols and monitoring cabin communications in the future.",crew-related issues
1759026,Flight Attendant,Other,"The incident occurred during a flight when a flight attendant failed to properly brief an exit row passenger due to the passenger's late arrival. The flight attendant completed the initial passenger address (PA) and safety briefing after all passengers boarded. However, seat XX2 remained unoccupied during this time. The flight attendant secured the forward portion of the aircraft, dealing with two passengers in seats Y1 and Y3, who had their tray tables down and carry-on items in the aisle. She instructed them to stow their items and continued forward. As she moved forward, three additional passengers boarded, including a gentleman and two others traveling together. The flight attendant informed the gentleman and the two travelers about empty rows at the back of the aircraft. She observed the two travelers move to the back but noticed the gentleman sitting down. During the safety demonstration, the flight attendant was distracted by addressing unresolved issues in row X, including carry-on items and passengers not wearing facial coverings. She did not notice the gentleman during this time. After the aircraft reached 10,000 feet and the cabin crew began serving snacks, the flight attendant noticed that the gentleman had not been sitting in seat XX2, where he was initially briefed. She located him in seat XX3 and his wife in seat YY2, where they had moved after boarding. The flight attendant provided a safety briefing to the gentleman at that time. The flight attendant ultimately addressed the oversight by briefing the gentleman and his wife after noticing their reseating. No further issues were reported.",crew-related issues
1759319,Flight Attendant,Flight Attendant,"The incident involved Flight Attendant A (FA A) who failed to follow proper procedures for arming and disarming the aircraft door. Instead of securing the door with the girt bar and attaching the red streamer as required, FA A omitted the latter step. Upon arrival at the gate, FA A disarmed the door and opened it prematurely before the jet bridge was in place, causing confusion and hesitation from the gate agent, who did not address the issue. Additionally, FA A repeatedly removed his face mask while speaking, raising concerns about mask compliance. Another flight attendant highlighted these issues and suggested that FA A requires training on both door procedures and face mask policy adherence.",crew-related issues
1759518,Flight Attendant,Other,"A flight attendant (Party1) observed Passenger X boarding with a mask that was not properly covering his nose. Passenger X initially complied with requests to adjust his mask but repeatedly disregarded the policy during the flight. Despite multiple reminders and being shown the policy in writing, Passenger X continued to lower his mask, claiming inability to breathe and accusing discrimination due to his tattoos. Another passenger, Passenger Y, supported Passenger X's claim, suggesting the flight attendant was targeting him unfairly. The flight attendant informed the captain, who made a cabin announcement about the mask policy. Repeated non-compliance led to a report to the captain, resulting in ground agents being alerted upon landing. Passenger Y's intervention indicated discomfort among other passengers. The flight attendant proposed an explicit announcement at the boarding gate to clarify mask policies and potential bans for non-compliance. Passenger X's non-compliance and allegations of discrimination were addressed through repeated reminders, policy review, and a cabin announcement. The situation remained unresolved, prompting ground intervention and a proposed boarding gate announcement to reinforce mask policies.",crew-related issues
1759522,Flight Attendant,Other,"The incident involved a conflict between a flight attendant (Party1) and a passenger (Party2). The passenger was wearing a vented face mask, which is not compliant with the airline's policy. The flight attendant informed the passenger about the policy change, but the passenger, identifying as a doctor, explained the benefits of the vented technology. The flight attendant apologized and reiterated the policy, suggesting that addressing such issues during the boarding process could reduce in-flight workload. The incident was reported, and no further action was specified.",crew-related issues
1760111,Flight Attendant,Ground Personnel,"The incident occurred at ZZZ, where a conflict arose between a flight attendant and ground personnel (cleaners). The flight attendant reported that cleaners entered the aircraft prematurely, before passengers had fully deplaned, disrupting the deplaning process and compromising social distancing measures. The flight attendant instructed the cleaners to wait until passengers had disembarked, but they refused, citing adherence to their protocol. During the exchange, a cleaner removed his mask, prompting further concern. The flight attendant emphasized that the cleaners' actions were unnecessary given the ample ground time (one and a half hours) available. The flight attendant suggested that cleaners should wait for passengers to deplane and maintain their masks when interacting with crew.",crew-related issues
1760561,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and a passenger regarding the use of face masks on board an aircraft. The passenger, who had initially boarded the flight wearing a neck/face mask, removed it during the flight and switched to a white mask with a filter valve. This mask was connected to a powered air filter that the passenger wore around their neck. The flight attendant advised the passenger that they could not use the mask with a valve or the air filter, as these were not approved for use on the aircraft. The passenger disputed this, claiming they had been told by reservations that it was acceptable. The attendant attempted to resolve the issue by showing the passenger the airline's policy on face masks, which explicitly prohibited the use of masks with valves. The passenger took a photo of the policy but continued to use the unapproved mask. During the interaction, the passenger's companion complied by switching back to their original neck/face mask, but the passenger did not. As the flight neared its end, the passenger removed the unapproved mask and switched back to their original neck/face mask before deplaning. The flight attendant documented the incident as a report of passengers wearing non-approved face masks. No formal resolution was reached, and the passenger ultimately refused to comply with the attendant's instructions, resulting in a delay in the departure process.",crew-related issues
1760562,Flight Crew,Party1 Flight Attendant,"The incident involved a conflict between the Flight Crew (specifically the Flight Attendant) and Maintenance regarding the improper sanitization and cleaning of an aircraft. The Flight Attendant reported that the aircraft's overhead bins were not sprayed properly during the scheduled cleaning process at the ZZZ station, as they were dry despite being claimed as sanitized. During the flight, the Flight Attendant and First Officer (FO) observed the cleaner failing to sanitize most overhead bins, with some being resprayed only after being questioned. Additionally, the Flight Attendant noted that the cabin's tray tables were not properly cleaned, with evidence of food and dirt remaining. Despite sending cleaners back to address the issue, some tasks were incomplete, leading to a 30-minute delay in departure. A supervisor eventually cleaned the affected tray tables himself. The root cause of the delay was identified as the initial inadequate cleaning process, which could have been avoided with proper sanitization. The proposed solution was to ensure the aircraft was cleaned correctly in the first instance, adhering to company standards.",crew-related issues
1760899,Flight Attendant,Other,"The incident occurred when a passenger refused to comply with the face mask policy on a flight. The flight attendant (FA) first noticed the passenger was not wearing a mask and requested her to do so. When the passenger declined, the FA informed the captain, who decided to return the aircraft to the gate for further resolution. Upon the aircraft's arrival at the gate, the passenger continued to refuse to wear a mask and also stated her intention to eat and drink throughout the flight, which further disobeyed safety regulations. The passenger's behavior became increasingly confrontational, prompting the crew to involve a supervisor. The supervisor escorted the passenger off the aircraft. As a result of the passenger's refusal to comply, the entire aircraft was deplaned, leading to a delay in the flight. The incident highlights the challenges in enforcing safety protocols and the need for clear communication and adherence to regulations.",crew-related issues
1760902,Flight Attendant,Other,"The incident occurred during a flight when a passenger expressed discomfort due to sitting next to another passenger and refused to wear a face mask, citing asthma. The flight attendant addressed this by explaining the mask requirement, while the adjacent passenger indicated she was comfortable with the seating arrangement. The attendant assisted with storing luggage, but the passenger became confrontational, initially refusing to comply. The attendant contacted customer service, who intervened and facilitated compliance. However, the passenger remained disruptive, attempting to remove his mask and cutting off the adjacent passenger upon deplaning without it. The situation was resolved with customer service assistance, but the passenger's non-compliance persisted post-landing.",crew-related issues
1761157,Flight Attendant,Other,"The incident occurred during a flight when a flight attendant (Party1) addressed a passenger (Party2) regarding the improper wearing of a face mask. The passenger was instructed multiple times to ensure the mask covered both the mouth and nose, as per the mask policy. Initially, the passenger tied the mask above the mouth, leaving the nose exposed. After being reminded, the passenger reluctantly adjusted the mask to cover the nose but did not secure it properly, allowing eating and drinking with the mask partially on. The flight attendant, exhausted from repeatedly reminding passengers, allowed this behavior despite considering it inappropriate according to the policy. The attendant suggested that displaying examples of proper and improper mask-wearing before boarding could help prevent such issues in the future.",crew-related issues
1761506,Flight Attendant,Maintenance,"The incident involved a Flight Attendant who observed that the aircraft cleaning process appeared to be completed too quickly. After a flight from ZZZ1 with XX passengers and one jump seat, the cleaner finished in just 5 minutes. The Flight Attendant, occupied with a customer, reported this to Operations, who contacted a Supervisor. She inquired about the appropriate cleaning time, learning there was no established time frame. She emphasized the importance of maintaining customer expectations by ensuring all trays were cleaned properly, as the cleaners didn't know where passengers had sat. While she requested thoroughness, no specific solution was proposed.",crew-related issues
1761688,Flight Attendant,Flight Crew,"During the descent into DFW, a wheelchair passenger (Passenger A) used the forward lavatory. Flight Attendants (FAs) repeatedly instructed her to return to her seat as landing approached, but she was unable to do so in time. With landing imminent, the decision was made for her to remain in the lavatory for safety. The flight landed safely, and the passenger exited the lavatory on her own, apologizing and explaining that she had been getting sick. The Captain was informed, and he emphasized the need for documentation. The incident was resolved without further complications, with the flight attendants ensuring the passenger's well-being and compliance with safety protocols.",crew-related issues
1762188,Flight Crew,Flight Attendant,"The incident involved a Flight Attendant who worked despite being unwell, having symptoms like back pain, weakness, headaches, and nausea, which were later diagnosed as COVID-19. The Flight Attendant failed to inform the Pilot in Command (PIC) and the First Officer about her condition, leading to her working while sick. As a result, the PIC became ill with chest congestion and a cough after the trip. The Flight Attendant had been misdiagnosed with a sinus infection before the trip. The PIC emphasized the need for crew members to communicate any health issues and not work if unfit, to prevent compromising safety protocols and crew health. The outcome highlighted the importance of adhering to safety guidelines to protect passengers and crew.",crew-related issues
1762281,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and other parties, likely passengers, during a flight. The flight attendant reported that the majority of passengers were not complying with the face mask policy, as 95% had their masks removed while the attendant was collecting trash and providing food and beverage service. Passengers were observed talking, eating, and requesting items without their masks on, despite numerous announcements reminding them to wear masks during service. The flight attendant highlighted that enforcing safety guidelines, such as maintaining a 6-foot distance and ensuring mask compliance, was challenging and often impossible during food and beverage service. The attendant expressed concerns about prioritizing passenger comfort and convenience over safety, emphasizing the need to protect front-line employees during the COVID-19 pandemic. The reported incident underscores the risks faced by flight attendants when balancing service duties with safety protocols. A proposed solution, as implied by the flight attendant, is to prioritize employee safety over food and beverage service, aligning with established safety guidelines.",crew-related issues
1762602,Flight Attendant,Other,"The incident occurred when a passenger boarded a flight with a face mask that did not fully cover her nose, despite the requirement. The flight attendant (FA) repeatedly asked the passenger to adjust the mask, but she refused, citing a medical exemption and arguing the policy was excessive. The FA informed an operations agent, and since the passenger eventually complied, she was allowed to stay. However, during the flight, the passenger frequently moved the mask below her nose. The flight crew decided to involve a Supervisor upon arrival in ZZZ, but the Captain failed to initiate this. The passenger's behavior was intimidating and non-compliant with safety regulations, prompting a proposed solution of having a Supervisor address the situation, though this was not executed.",crew-related issues
1762607,Flight Attendant,Flight Crew,"The incident involved a conflict between a Flight Attendant (Party1) and the Flight Crew (Party2). The Flight Attendant reported that the Captain, who is a member of the Flight Crew, did not comply with the face mask policy. Specifically, the Captain was observed without a mask in the cabin before boarding, walked to the back of the plane without a mask, and greeted passengers without a mask during boarding. The Flight Attendant expressed concerns about safety and requested a serious discussion with the pilots to ensure compliance with mask-wearing protocols. No further details regarding the resolution or outcome of the incident were provided.",crew-related issues
1763130,Flight Attendant,Other,"The event involved a conflict between a Flight Attendant and another party. The Flight Attendant reported difficulty maintaining social distancing while at their jumpseat, citing distractions from other passengers' requests and efforts to comply with social distancing requirements. The Flight Attendant mentioned feeling overwhelmed and attempting to slow down when they perceived themselves to be in a heightened stress zone. No solution was explicitly proposed in the context.",crew-related issues
1763137,Flight Attendant,Other,"A conflict arose during a flight when a family with a 2-year-old child boarded without the child wearing a face mask. The flight attendant (FA) identified the issue and approached the parents, who refused to comply with the face mask policy, citing incorrect prior information from station agents that a 2-year-old does not need a mask. The FA escalated the matter by contacting a Customer Service Agent (CSA), who confirmed the parents' claim. However, the FA emphasized that the airline's policy clearly states that children aged 2 and older must wear masks, with no exceptions. The FA requested the family be removed from the flight due to their non-compliance. The family was eventually asked to deplane, blaming the FA for their removal. The FA apologized and reiterated the mask policy. The incident highlighted a potential need for retraining or re-examining the mask policy communication at the ZZZ Station, as the CSA had incorrectly advised the parents about the age requirement.",crew-related issues
1763379,Flight Attendant,Other,"The incident occurred when a passenger refused to comply with the face mask policy and became confrontational with the flight attendant. This led to the flight attendant experiencing a stress-related ocular migraine, which forced them to call out sick from the aircraft and seek medical attention. The flight attendant may have potentially violated a minimum crew regulation by not waiting for a crew member replacement before leaving the aircraft. No specific solution is mentioned in the context.",crew-related issues
1763762,Flight Attendant,Other,"The incident involved a passenger who repeatedly failed to comply with the face mask policy during a flight. Flight attendants initially approached the passenger, who argued about her inability to talk on the phone with the mask on. Despite reminders and policy explanations, the passenger continued to remove her mask, citing a medical condition. The attendants, following company protocols, persisted in their requests, leading to a confrontational exchange where the passenger used derogatory language. The situation was reported to the captain, who arranged for a supervisor to meet the passenger upon landing. The passenger expressed her intention not to fly with the airline again, while other passengers commended the attendants' adherence to safety regulations. The resolution involved ensuring the passenger was aware of the policy's enforceability and arranging post-flight follow-up with a supervisor.",crew-related issues
1763892,Flight Attendant,Other,"The incident occurred during a flight, approximately one hour and 30 minutes before landing. A passenger exhibited misconduct by not adhering to the face covering policy and disturbing other passengers. The flight attendant was informed and initially sought more information but later learned the situation had been resolved. However, upon approach to landing, the passenger again caused a disturbance by leaving their seat. The flight attendant then requested ground personnel to meet the aircraft. The passenger was escorted to the terminal without further incident. As a result, the flight attendant decided to enhance monitoring of passenger behavior during boarding and involve additional resources, such as the dispatcher, to prevent future incidents.",crew-related issues
1765120,Flight Attendant,Flight Crew,"The incident involved a conflict between the Flight Attendant (Party1) and the Flight Crew (Party2). The Captain announced during a briefing that he would not wear a mask in the cockpit, regardless of whether a Flight Attendant was present or not. He also admitted the possibility of forgetting to wear a mask when entering the cabin. Upon questioning this by the Flight Attendant, the Captain stated he would issue a directive, which the crew was instructed to follow. The outcome resulted in compliance with the Captain's directive, though no specific resolution to the underlying issue was provided.",crew-related issues
1765287,Flight Attendant,Other,"During a flight, a flight attendant encountered two passenger requests that led to a challenging situation. First, a passenger sought a different seat due to discomfort sitting next to someone unknown. The flight attendant attempted to find an alternative but found none available. Second, another passenger's seat would not recline, as it was located in front of an exit row. The flight attendant explained this and suggested a later flight option, as no other seats were available. While managing these requests, the flight attendant neglected to brief the exit row passengers, a crucial safety procedure. Mid-flight, she realized this oversight and promptly briefed the exit row passengers, who agreed to their seats. The cause of the incident was attributed to work overload from handling multiple requests simultaneously. The flight attendant resolved the issue by briefing the exit row passengers mid-flight, ensuring safety standards were met. This incident underscores the importance of balancing multiple tasks and adhering to safety protocols, even under pressure.",crew-related issues
1766037,Flight Attendant,Flight Attendant,"The incident occurred during the boarding of a flight, involving two flight attendants. The Flight Attendant In Charge (FAIC) was distracted by addressing a face mask compliance issue in the front row and failed to verify whether the exit row briefing had been completed by another flight attendant, C. As a result, the exit row briefing was not conducted on the previous flight. The FAIC acknowledged the oversight and proposed improving future procedures by taking a moment to review all pre-takeoff duties.",crew-related issues
1766062,Flight Attendant,Other,"The incident occurred during boarding when a flight attendant noticed a passenger without a face mask. The passenger was asked multiple times to comply with the face mask policy but refused. The flight attendant informed the captain, who also attempted to address the situation, but the passenger remained non-compliant. After several attempts to resolve the issue, a supervisor and a customer service agent intervened, leading to the passenger being removed from the flight before takeoff. The crew deemed it necessary for safety and policy adherence, resulting in the passenger's deplanement.",crew-related issues
1767905,Flight Attendant,Other,"The incident occurred on a flight when a flight attendant (Party1) noticed a passenger (Party2) without a face mask. The attendant asked the passenger to wear the mask, but the passenger responded confrontationally, rolling his eyes and pulling the mask down. The attendant gave the passenger another opportunity to comply, but the passenger refused, shouting aggressively. The attendant informed the captain and crew about the passenger's behavior, noting that he had been a nuisance throughout the flight. Passengers had also complained about the passenger not wearing a mask. Upon landing, a cabin service attendant (CSA) spoke with the passenger, who continued to refuse to wear the mask. The passenger was ultimately allowed to deplane without further issue. The flight attendant expressed frustration that the passenger was permitted to fly despite his refusal to comply with mask requirements and criticized the gate agents for not informing the crew about his previous disruptive behavior. The attendant suggested that the passenger should not have been allowed to fly if he could not adhere to the mask policy.",crew-related issues
1768765,Flight Attendant,Flight Crew,"The incident occurred when Flight Attendant A encountered non-compliance with mask policies and sarcastic remarks from the First Officer (FO) regarding COVID protocols. A addressed the FO's lack of a mask and emphasized the importance of masks as PPE. During boarding, A noticed both the FO and another flight attendant, B, were not wearing their masks properly and requested they comply. The FO made sarcastic comments about COVID, leading to a confrontation. A later discussed her concerns with the Captain, who expressed worries about her comfort working with the crew. A explained that social distancing was impractical and stressed the need for masks to protect everyone. The Captain questioned the necessity of masks in the cockpit, prompting A to suggest that the crew should wear masks when the door was open for mutual protection. The situation highlighted the need for consistent compliance with safety protocols and respectful communication among crew members.",crew-related issues
1769357,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and a passenger over mask compliance during a two-hour flight. The flight attendant repeatedly requested the passenger to wear their mask properly, making four passenger announcements and having the pilots make an additional announcement. Despite these efforts, the passenger removed their mask entirely once airborne. The flight attendant observed that the extensive food service provided during the flight made it difficult to enforce the mask policy, as the passenger frequently ate and removed their mask. The attendant was unable to issue warnings due to the passenger's consistent eating behavior. The passenger did not comply until the flight was cleaning up at 10,000 feet. The flight attendant suggested reevaluating the amount of food served to facilitate better adherence to mask policies.",crew-related issues
1770996,Flight Attendant,Ground Personnel,"The incident involved a conflict between a flight attendant and an aircraft cleaner regarding compliance with a face mask policy. The flight attendant reported that the cleaner, identified as Employee X, repeatedly refused to wear a face mask properly, despite being instructed to do so at least 10 times by the flight attendant, the lead cleaner, and the captain. Employee X claimed he could not breathe with the mask on and failed to cover both his mouth and nose, despite further requests from his lead supervisor. The flight attendant ultimately reported the incident. No resolution or proposed solution was mentioned in the provided information.",crew-related issues
1772527,Flight Attendant,Other,"The incident occurred during boarding when a flight attendant was evaluating passengers for exit row seating eligibility. The attendant was distracted by a passenger's mask with a valve, failing to notice that the passenger was holding a small dog, which disqualified her from sitting in the exit row. Despite confirming other passengers' eligibility, the issue remained unnoticed until another attendant notified her during the cruise. The attendant promptly moved the passenger to an appropriate seat. To prevent such occurrences, she proposed enhancing scanning procedures for pets, cross-checking by another attendant, pre-boarding mask distribution, and informing pet owners about exit row restrictions.",crew-related issues
1772967,Flight Attendant,Flight Crew,"The incident occurred when the First Officer (FO) refused to wear a face mask in the cockpit, prompting a Flight Attendant (FA) to object. The Captain attempted to find another FA to provide break relief under these conditions but faced refusal. The FA felt the FO's behavior was unsafe and disrespectful, given the long duty hours and the importance of health and safety. The FA emphasized that wearing a mask for a few minutes was a minimal request. The result was the FA's refusal to comply, and a proposed solution was to address the issue with the FO about showing consideration for coworkers.",crew-related issues
1773377,Flight Attendant,Other,"The incident involved a flight attendant addressing multiple instances of non-compliance with the face mask policy during a flight. The primary cause was several passengers, including a commuting pilot, not adhering to the mask requirements. During the boarding and pre-flight processes, the flight attendant noticed that some individuals, particularly in the exit rows and front sections of the aircraft, had their masks down or off. These included a pilot who initially had his mask around his chin and a passenger seated behind him who had his mask completely off. The flight attendant reminded these individuals to properly wear their masks, and most complied after being asked. A passenger originally seated in a different area moved herself to an exit row, citing concerns about the lack of mask compliance in her original seat area. She later explained that she was stressed and had relocated due to the pilot's mask policy violation. The flight attendant apologized for the situation, provided a voucher, and offered refreshments to the passenger, who appeared calmer afterward. The flight attendant also addressed the commuting pilot again during the flight, reminding him of the importance of mask compliance. The pilot complied after the reminder, and the flight attendant confirmed with the flight deck that the pilot had adhered to the policy post-reminder. The incident was resolved through the flight attendant's reminders and communication with the affected individuals, and no further issues were reported during the flight.",crew-related issues
1774104,Flight Attendant,Other,"The incident involved a passenger (Passenger A) seated in [seat] X3 who repeatedly failed to comply with the airline's COVID-19 mask policy during the flight. Flight Attendants, including A, B, D, and F, made multiple requests for Passenger A to properly wear his mask. Despite these requests, Passenger A was observed pulling his mask below his nose multiple times, including after being reminded by the crew. The crew discussed issuing a warning but did not do so due to safety concerns during descent. Passenger A's non-compliant behavior was noted, and it was anticipated that he may cause similar issues on future flights. No formal action was taken during the flight, but the crew expressed concern about his behavior and the potential for future non-compliance.",crew-related issues
1774107,Flight Attendant,Other,"The incident involved a flight attendant attempting to enforce the face mask policy with a family onboard. The family, particularly the mother, repeatedly failed to comply and displayed disrespectful behavior. The flight attendant addressed the family multiple times, escalating the situation. Another crew member eventually intervened, but the family continued to disregard the policy. Their non-compliance caused discomfort for other passengers, with one moving seats. Despite efforts, the policy wasn't followed, and the flight attendant reported the incident upon landing. The summary remains neutral, focusing on facts without judgment.",crew-related issues
1774109,Flight Attendant,Other,"The incident occurred when a flight attendant encountered multiple passengers who refused to comply with the face mask policy on board the aircraft. The first passenger, seated in XX1, was observed with her mask below her nose and did not adhere to requests to properly cover her nose and mouth. She questioned the oxygen policy, prompting the flight attendant to inquire if she required an oxygen canister, which she did not provide. Another passenger in seat YY1 similarly failed to comply with mask requirements, despite repeated requests. The flight attendant contacted the captain, who in turn reached out to a supervisor to address the situation. A passenger attempting to sit in the incorrect seat (XX2) was redirected to his assigned seat, which he complied with. However, another passenger in seat YY2 became confrontational, invading the flight attendant's personal space and expressing dissatisfaction with her approach. The flight attendant informed the passengers that those not complying with mask policies would be removed, and she summoned the captain again. Paramedics arrived and removed the passenger in seat ZZ1 from the flight. The station manager later arrived and was informed that the passengers in seats YY1 and YY2 needed to be removed for mask non-compliance and interference with crew duties. As a result, all identified passengers were removed from the flight, allowing the journey to continue safely. The solution involved ensuring compliance with mask policies and addressing interference with crew duties through passenger removal.",crew-related issues
1774490,Flight Attendant,Other,"The incident involved a conflict between a flight attendant (Party1) and two passengers seated in rows X4 to X5 (Party2). The flight attendant repeatedly reminded the passengers to wear face masks for the entire duration of the flight, mentioning the requirement four times. However, the passengers became upset and refused to comply. As a result, the flight attendant had to report the incident. No specific solution was proposed in the context, but the situation was managed by the flight attendant's reminders.",crew-related issues
1777423,Flight Crew,Flight Attendant,"During a flight operated by the air carrier, a passenger exhibited non-compliance with the mask policy and disruptive behavior, leading to multiple interruptions and communication with the company. The incident began during boarding when the passenger boarded without a mask, was reminded by the flight attendant (FA), and reluctantly complied. However, the passenger cursed the FA after she turned away. The FA informed the flight crew, and the captain was informed. The captain assessed the situation, determined it was under control, and communicated with dispatch to keep them informed. The flight proceeded, but the passenger became disruptive again mid-flight, refusing to wear the mask and claiming to be ""drinking"" to avoid it. The FAs allowed this for about 30 minutes, but the passenger did not drink. When the passenger continued to be non-compliant, the FAs repeatedly asked her to wear the mask, prompting the captain to request a customer service representative and security. The passenger eventually screamed and flipped off the FAs, leading the captain to message dispatch again and request security. Despite the passenger's disruptive behavior, no emergency was declared. The flight continued to its destination, and upon landing, security and a customer service representative were present. The passenger was removed from the aircraft by the customer service representative. The FAs did not suspect the passenger was intoxicated but believed she was disturbed. The crew agreed that earlier intervention, such as involving security or a customer service representative, could have been warranted due to the initial name-calling.",crew-related issues
1778586,Flight Attendant,Other,"The incident occurred during a flight on Aircraft X from ZZZ to ZZZ1. A passenger seated in seat XX4 was observed wearing a face mask improperly, below his nose and between his lips. The flight attendant repeatedly instructed the passenger to adjust the mask correctly, doing so four times during the flight. The passenger refused each time, even after being offered a company-approved surgical mask. Additionally, the passenger and his wife coughed throughout the flight without covering their coughs, drawing the attention of other passengers and causing concern among them. The flight attendant reported the incident, and no further solution was proposed beyond the verbal reminders.",crew-related issues
1778792,Flight Attendant,Flight Attendant,"On a flight involving Aircraft X ZZZ-ZZZ1, a conflict arose between two flight attendants. The first flight attendant noticed their colleague, the second flight attendant, displaying symptoms of severe illness, including persistent coughing, sneezing, shortness of breath, weakness, and excessive sweating. The second flight attendant also struggled with tasks such as moving the beverage cart and repeatedly placed used gloves on the galley counter. Additionally, the second flight attendant was observed not wearing a face mask, particularly when coughing, despite being reminded by the first flight attendant to affix an orange strap at door 2R during descent. The first flight attendant expressed genuine concern for their colleague's health and well-being, feeling uncomfortable flying with someone who appeared so unwell. The incident was reported as a result.",crew-related issues
1779516,Flight Attendant,Ground Personnel,"The incident occurred when a flight attendant noticed the aircraft was not properly sanitized prior to boarding. The cleaning crew initially boarded with limited equipment, leading to confusion about whether the aircraft had been sprayed. After questioning the sanitization process, the flight attendant and crew requested verification. A cleaner later returned with a sprayer, sanitized the aircraft, and allowed boarding to proceed. The gate agent apologized for the oversight, and the flight eventually departed after the sanitization was completed.",crew-related issues
1780389,Flight Attendant,Flight Attendant,"A flight attendant reported a potential violation of Federal Aviation Regulations (FAR) due to insufficient crew during a crew change while passengers were onboard. The incident occurred when a flight attendant, Party1, was unsure whether the minimum number of flight attendants was present before leaving the aircraft. During the crew change, confusion arose as to who was on the plane, with only one outbound crew member present despite having through passengers. This uncertainty led to a possible FAR violation. The contributing factor was Party1's long-term COVID-19 symptoms, including brain fog and fatigue, which may have affected their ability to ensure compliance. To address this, the solution proposed is to verify the number of outbound crew members before leaving the aircraft, ensuring adherence to safety regulations.",crew-related issues
1780412,Flight Attendant,Other,"The incident occurred during a flight when two passengers, identified as Passenger X and Passenger Z, exhibited non-compliance with the face mask policy. Despite multiple reminders from the flight attendants, Passenger X repeatedly removed his mask and engaged in conversation with other passengers shortly after takeoff. Passenger Y notified the flight attendants about this behavior. Additionally, both passengers requested alcohol multiple times, and when informed that the flight had run out of wine, they became increasingly confrontational. During a pilot break, the lead flight attendant attempted to retrieve more supplies but was blocked by the passengers. Passenger X rang the call light again while the lead flight attendant was occupied, and another flight attendant responded, informing the passengers that they were out of wine due to their failure to comply with the mask policy. Passenger Z also approached the flight attendants to request more wine after being told it was unavailable. A third flight attendant, C FA, intervened and spoke with Passenger X about the mask policy, but Passenger X became argumentative and used profanity. The flight attendants issued several warnings to Passenger X, culminating in a formal warning. The passengers were advised that they would be banned from flying on the airline until the mask policy is no longer in effect. The flight attendants emphasized that other passengers and crew should not be forced to feel unsafe or at risk due to such non-compliant behavior. Passengers X and Z were proposed to be banned from flying on the airline until the mask policy is lifted, to prevent similar incidents and ensure a safe environment for all passengers and crew.",crew-related issues
1781086,Flight Attendant,Ground Personnel,"The incident involved a Flight Attendant (Party 1) who failed to provide a required one-on-one safety briefing to a visually impaired passenger (PAX) onboard the flight. The PAX was listed in the passenger manifest as needing a wheelchair and being blind, but the Flight Attendant was unaware of this until reviewing the manifest toward the end of the flight. This oversight occurred despite the manifest indicating the PAX's visual impairment. The Flight Attendant did not receive any communication from the gate agent or ground personnel about the PAX's condition. During the flight, standard safety briefings were conducted, but no special briefing was provided to the visually impaired passenger. Upon realizing the mistake during descent, the Flight Attendant briefly spoke with the PAX, who appeared to manage without assistance. After landing, the PAX deplaned independently, using only a simple walking cane, and declined the wheelchair assistance offered. The Flight Attendant reported the incident to the Captain, who advised filing a report due to the missed safety briefing, which is a regulatory requirement. The Flight Attendant expressed concern about the potential safety risks and acknowledged the need for improved communication and proactive verification of special assistance passengers. They proposed strengthening training for both flight attendants and ground personnel to better identify and address the needs of visually impaired passengers. Additionally, the Flight Attendant emphasized the importance of reviewing the passenger manifest before boarding and proactively confirming special assistance requirements with ground staff.",crew-related issues
1781301,Flight Attendant,Other,"During a flight from ZZZ to ZZZ1, a Flight Attendant observed that approximately half of the passengers were not complying with the face mask policy, as their masks were either partially covering their nose or had been improperly worn. The Flight Attendant repeatedly requested compliance, made announcements, and informed the Captain and Gate Agent about the issue. The Captain, in turn, addressed the passengers over the public address system. A designated Supervisor was brought in by the Gate Agent, who also made an announcement emphasizing the need to follow the company's mask policy, warning that non-compliant passengers could face removal from the flight. Initially, the passengers complied, but during a later walk-through, the Flight Attendant discovered that all the previously non-compliant passengers had removed their masks entirely. The Flight Attendant notified the Captain, who instructed her to document the seat numbers of the non-compliant individuals. Upon arrival at the destination, the Captain handed the information to the Station Managers. The ZZZ1 Supervisors and Gate Agents acknowledged the crew's efforts, thanking them for their professionalism and stating that they would address the incident with the Station Manager.",crew-related issues
1782122,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and a group of passengers who refused to comply with the face mask policy during a nearly two-hour flight. The flight attendant reported that the group, part of an organization, repeatedly ignored mask requirements and laughed or mocked attempts to enforce the policy. Despite multiple attempts by the flight attendant and their colleague to address the issue with both individual passengers and adult leaders of the group, compliance was not achieved. The flight attendant requested that the offending passengers be denied further transportation upon landing, but this request was not granted by leadership in ZZZ. As a result, the group was allowed to continue on their next flight.",crew-related issues
