ACN,Party1_Role,Party2_Role,objective_summary,label
1756365,Flight Attendant,Other,"The incident occurred when a mother and her X-year-old child boarded the aircraft without the child wearing a mask. Despite the gate agents informing the mother that the child needed to wear a mask, the child refused, and the mother was unable to comply due to the child's distress. The flight attendant attempted to resolve the situation by offering a cookie to the child and moving the mother and child to a different seat to minimize discomfort for other passengers. The mother, who appeared stressed and emotional, was empathized with by the flight attendant, who acknowledged the challenges of the situation. The flight attendant also questioned the enforceability of mask policies for young children, especially those who may have disabilities. The situation was ultimately resolved without further action, as the mother and child were reseated away from other passengers, and the flight attendant sought guidance from the captain and duty officer. The flight attendant proposed the need for a more flexible mask policy for children, particularly those with disabilities.",between attendant and passengers
1756370,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and a family of passengers who did not comply with the mask policy during the flight. The family frequently removed their masks, sometimes claiming they were drinking, despite not actually drinking. The flight attendant repeatedly reminded them of the policy, but they disregarded it, often putting their masks on only when crew were nearby and removing them afterward. This behavior posed a safety risk, leading the flight attendant to recommend a strict enforcement of CDC guidelines, suggesting the family should not fly until they comply.",between attendant and passengers
1756372,Flight Attendant,Other,"A group of passengers, including Passenger X, boarded a flight without their face masks properly covering both their nose and mouth. The flight attendant initially requested compliance with the mask policy, but the passengers complied reluctantly, only to remove the masks again after seating. The attendant informed another crew member, who reinforced the policy, but the passengers continued to defy the rules, albeit partially covering their faces. Due to the flight's short duration, the crew was limited in their ability to monitor compliance. The flight attendant suggested that passengers either adhere to the policy or refrain from flying until the requirement is lifted. Additionally, the attendant notified ground staff before boarding was completed.",between attendant and passengers
1756894,Flight Attendant,Other,"A conflict occurred between a flight attendant (Party 1) and a passenger (Party 2) regarding compliance with face mask regulations during a flight. The incident began when a passenger was observed not wearing a face mask despite being reminded to do so. A fellow passenger (later identified as a Company X employee) notified the flight attendant of the non-compliance. The flight attendant provided a face mask to the passenger and requested that it be worn. The passenger complied initially but later removed the mask during the flight, despite the flight attendant's reminders. The flight attendant made multiple announcements regarding the mask requirement, including during pre-flight and in-flight safety briefings. However, the passenger continued to remove the mask, particularly while sleeping. The flight attendant repeatedly asked the passenger to wear the mask, including during a compliance check before landing. Despite these efforts, the passenger did not adhere to the mask policy. Upon deplaning, the passenger was again observed without a mask. The flight attendant did not notify the captain, as the passenger did not exhibit aggressive behavior, and the flight was nearing its conclusion. The flight attendant expressed uncertainty about the appropriate actions to take in the situation and did not believe the passenger's non-compliance was her fault, as she had followed established procedures. The incident resulted in the passenger's repeated non-compliance with mask regulations, despite multiple reminders and interventions by the flight attendant. The Company X employee who had reported the issue to the flight attendant indicated that she would file a report regarding the flight. The flight attendant did not take further action, as the passenger did not display aggression or disrupt the flight.",between attendant and passengers
1757033,Flight Attendant,Other,"The incident occurred when a passenger (Passenger X) repeatedly failed to comply with the face mask policy on a flight. The flight attendant (Purser) made multiple announcements regarding the mask requirement during boarding and after takeoff. Despite these reminders, Passenger X was observed not wearing a mask on several occasions. The flight attendant approached her multiple times, including offering a clean mask, but Passenger X became confrontational, refused to comply, and used inappropriate language. The flight attendant informed the cockpit, and the captain threatened to have the aircraft met upon arrival. Passenger X eventually covered her head with a blanket but did not wear the mask. Upon landing, the plane was met by customer service managers and an in-flight supervisor, and the flight attendant identified Passenger X as she exited the aircraft.",between attendant and passengers
1757249,Flight Attendant,Flight Crew,"The incident began when a passenger, Mr. A, refused to comply with the face mask policy during the flight preparation. He disregarded the policy and continued using his phone, becoming loud and aggressive towards the flight attendant. The flight attendant sought the captain's support but received a questioning response, feeling unsupported. As a result, she instructed the crew to avoid confronting Mr. A to prevent further issues. Despite these efforts, Mr. A did not wear his mask during the flight. The flight attendant reported the situation, highlighting Mr. A's non-compliance.",between attendant and passengers
1757580,Flight Attendant,Other,"The incident occurred on Aircraft X during a flight when passengers removed their face masks immediately after boarding and drank water throughout the flight, violating the face mask policy. The flight attendant, Party1, observed this behavior but initially chose not to intervene. However, during the cabin preparation for landing, which was expedited due to anticipated turbulence, the flight attendant noticed one passenger had moved seats to sit with a friend. She was concerned about approaching the passenger safely, given the proximity to landing. The flight attendant sought advice on how to handle passengers who refuse to comply with mask policies.",between attendant and passengers
1757583,Flight Attendant,Other,"The incident occurred when a passenger failed to comply with the face mask policy on a flight. A gate agent in ZZZ informed the flight attendant about the passenger's non-compliance. The passenger intermittently wore a handkerchief as a mask but often let it fall, especially when the gate agent was not present. The flight attendant addressed the passenger before departure, explaining the policy and the risk of denied boarding. The passenger argued he was eating and only needed to wear the mask when not eating, continuing to keep it down during the flight. Despite repeated warnings, the passenger persisted, leading the flight attendant to inform him of potential denial of his connecting flight. The passenger protested, claiming interference with his rights, but the flight attendant stated the company's right to deny passage. The passenger eventually chose not to continue his journey, resulting in his denial of boarding. The outcome was the passenger's decision to not proceed to ZZZ, traveling with a woman and two children.",between attendant and passengers
1757908,Flight Attendant,Other,"The incident occurred during a flight when a flight attendant (FA) requested a passenger in seat Y1 to wear a face mask, as per policy. The passenger initially refused, but complied after being reminded twice, including a final request. Later, another passenger in seat X3 became upset when the FA asked the same passenger in Y1 to wear the mask. The passenger in X3 loudly questioned the FA's authority and claimed the passenger in Y1 had a heart condition, which the FA addressed by calmly reiterating the policy. Other passengers intervened to support the FA. The situation was resolved without further issues, and the flight continued smoothly. The FA suggested providing explicit policy material to passengers with questions, and the passenger in X3 was recommended for suspension due to their disruptive behavior.",between attendant and passengers
1757910,Flight Attendant,Other,"The incident involved a conflict between a flight attendant (FA) and a passenger regarding the proper wearing of a face mask in compliance with policy. The passenger was observed with a mask that did not fully cover the nose. The flight attendant requested compliance multiple times, with the passenger initially appearing reluctant but eventually adjusting the mask. Despite this, the mask appeared to slip down again, prompting a third request. The passenger expressed difficulty seeing with the mask but ultimately complied. The flight attendant and another crew member discussed the situation before taxi, noting that such issues could be mitigated if gate staff enforced mask policies before boarding, reducing the burden on flight attendants during the pandemic. The passenger complied with the policy after the third request.",between attendant and passengers
1757912,Flight Attendant,Other,"The incident involved a flight attendant and a non-revenue passenger. During boarding, the flight attendant noticed the passenger's mask was not covering her nose and advised her to do so. The passenger was later upgraded to first class by the Customer Service Agent (CSA), but again her mask was partially lowered. The flight attendant reminded her twice to cover her nose and mouth, and the passenger questioned whether this was required. The flight attendant informed the CSA, who confirmed the passenger was non-revenue. This made the flight attendant uncomfortable, as she felt the passenger was not complying with the mask policy. The flight attendant asked the passenger for the name of someone she knew at the airline but was refused. The flight attendant considered having the passenger removed from the flight but ultimately decided against it. She expressed her discomfort with the situation and emphasized the importance of mask compliance, suggesting that flight benefits could be revoked for non-compliance.",between attendant and passengers
1758342,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and passengers regarding improper face mask usage during a flight. The flight attendant reported that passengers frequently failed to wear masks correctly, with some pulling them down to talk while she was serving. Despite repeated announcements and reminders, this issue persisted, creating a sense of unsafe working conditions for the flight attendant. As a proposed solution, the flight attendant suggested a role play demonstration after takeoff, where two flight attendants would simulate the proper use of masks, similar to the safety demo, to help passengers better understand the importance of mask adherence. The flight attendant expressed a desire for this approach to be considered to address the recurring issue.",between attendant and passengers
1758346,Flight Attendant,Flight Attendant,"The incident involved a conflict between two flight attendants regarding a passenger's non-compliance with the face mask policy during a flight. The passenger claimed to have a medical condition that prevented him from wearing a mask, but this was not documented in the crew's records. The flight attendant reminded the passenger of the policy, but he remained non-compliant. The breakdown in the situation was attributed to a lack of effective Crew Resource Management (CRM). The flight attendant suggested that medical notes from the passenger's doctor should be considered to resolve the issue.",between attendant and passengers
1758347,Flight Attendant,Other,"The incident involved a passenger who demonstrated multiple instances of non-compliance with the flight's mask policy and safety procedures. The passenger initially failed to wear a mask upon boarding and required repeated reminders from the flight attendant to do so. During the flight, the passenger also disregarded the seatbelt sign and did not properly secure his seatbelt on multiple occasions. Additionally, during turbulence on final approach, the passenger moved seats despite being instructed to remain seated, which posed a safety risk. The flight attendant reprimanded the passenger for this behavior upon landing, and the passenger was subsequently prohibited from flying with the airline in the future due to his disregard for safety protocols.",between attendant and passengers
1758478,Flight Attendant,Other,"The incident occurred during a flight when a flight attendant reported that several passengers were not complying with crew instructions to wear face coverings properly. Despite multiple attempts by the cabin crew to address the issue, the passengers refused to adhere to the policy. The flight continued without further incidents. The flight attendant suggested that stricter penalties for non-compliance with face covering policies could improve passenger adherence.",between attendant and passengers
1758529,Flight Attendant,Other,"A passenger, identified as the individual in seat XX4, refused to comply with the face mask policy during the flight. The flight attendant, Party1, initially requested the passenger to wear a mask after noticing he was not eating or drinking. The passenger, who had a return flight scheduled a week later, claimed a medical condition prevented him from wearing the mask. Despite reminders and explanations of the policy, the passenger continued to disregard the requirement, even manipulating the situation by drinking slowly to avoid wearing the mask as they approached landing. Upon landing, the flight attendant informed the Customer Service Agent, who discovered the passenger's return itinerary. The attendant filed a report, leading to a potential suspension of the passenger's travel privileges. However, the passenger's family, who complied with the policy throughout the flight, were not affected. The incident resulted in a consideration to suspend the passenger's flying privileges, ensuring compliance with future flights.",between attendant and passengers
1759026,Flight Attendant,Other,"The incident occurred during a flight when a flight attendant failed to properly brief an exit row passenger due to the passenger's late arrival. The flight attendant completed the initial passenger address (PA) and safety briefing after all passengers boarded. However, seat XX2 remained unoccupied during this time. The flight attendant secured the forward portion of the aircraft, dealing with two passengers in seats Y1 and Y3, who had their tray tables down and carry-on items in the aisle. She instructed them to stow their items and continued forward. As she moved forward, three additional passengers boarded, including a gentleman and two others traveling together. The flight attendant informed the gentleman and the two travelers about empty rows at the back of the aircraft. She observed the two travelers move to the back but noticed the gentleman sitting down. During the safety demonstration, the flight attendant was distracted by addressing unresolved issues in row X, including carry-on items and passengers not wearing facial coverings. She did not notice the gentleman during this time. After the aircraft reached 10,000 feet and the cabin crew began serving snacks, the flight attendant noticed that the gentleman had not been sitting in seat XX2, where he was initially briefed. She located him in seat XX3 and his wife in seat YY2, where they had moved after boarding. The flight attendant provided a safety briefing to the gentleman at that time. The flight attendant ultimately addressed the oversight by briefing the gentleman and his wife after noticing their reseating. No further issues were reported.",between attendant and passengers
1759034,Flight Attendant,Other,"The incident involved a passenger, identified as Passenger X, who did not comply with three safety regulations on the flight. Specifically, Passenger X failed to fasten his seatbelt three times before the aircraft door was closed, did not place his carry-on item under the seat as instructed, and improperly wore his face covering, leaving it below his nose and mouth. The flight attendant repeatedly requested compliance, adjusting the face mask and carry-on placement. Despite these efforts, Passenger X continued to disregard the instructions after the door was closed. As a result, the flight attendant informed another crew member, Flight Attendant A, about the situation. No further action or proposed solution was mentioned in the report.",between attendant and passengers
1759162,Flight Attendant,Other,"The incident began when a flight attendant requested a passenger to wear a face mask. The passenger initially complied but repeatedly removed the mask. The flight attendant escalated the situation by contacting Customer Service, who also requested the passenger to wear the mask. However, the passenger removed the mask once the agent left. The Customer Service Supervisor was then involved, but the passenger continued to refuse compliance. As a result, the passenger was removed from the flight due to non-compliance with the face mask policy.",between attendant and passengers
1759478,Flight Attendant,Ground Personnel,"The incident involved a passenger who appeared intoxicated during boarding, as reported by the flight attendant. Despite initial observations suggesting the passenger was not intoxicated, the effects of alcohol became noticeable enroute, leading to non-compliance with safety protocols, including mask requirements. The flight attendant contacted customer service, who met the aircraft upon arrival and removed the passenger without further issues. The cause of the incident was attributed to the delayed effects of alcohol on the passenger. The proposed solution is to remove any passenger appearing intoxicated, regardless of initial assessments.",between attendant and passengers
1759518,Flight Attendant,Other,"A flight attendant (Party1) observed Passenger X boarding with a mask that was not properly covering his nose. Passenger X initially complied with requests to adjust his mask but repeatedly disregarded the policy during the flight. Despite multiple reminders and being shown the policy in writing, Passenger X continued to lower his mask, claiming inability to breathe and accusing discrimination due to his tattoos. Another passenger, Passenger Y, supported Passenger X's claim, suggesting the flight attendant was targeting him unfairly. The flight attendant informed the captain, who made a cabin announcement about the mask policy. Repeated non-compliance led to a report to the captain, resulting in ground agents being alerted upon landing. Passenger Y's intervention indicated discomfort among other passengers. The flight attendant proposed an explicit announcement at the boarding gate to clarify mask policies and potential bans for non-compliance. Passenger X's non-compliance and allegations of discrimination were addressed through repeated reminders, policy review, and a cabin announcement. The situation remained unresolved, prompting ground intervention and a proposed boarding gate announcement to reinforce mask policies.",between attendant and passengers
1759522,Flight Attendant,Other,"The incident involved a conflict between a flight attendant (Party1) and a passenger (Party2). The passenger was wearing a vented face mask, which is not compliant with the airline's policy. The flight attendant informed the passenger about the policy change, but the passenger, identifying as a doctor, explained the benefits of the vented technology. The flight attendant apologized and reiterated the policy, suggesting that addressing such issues during the boarding process could reduce in-flight workload. The incident was reported, and no further action was specified.",between attendant and passengers
1759718,Flight Attendant,Other,"The incident involved a conflict between a flight attendant (Party1) and a passenger (Party2) regarding compliance with face mask policies during a flight. The passenger, referred to as Passenger X, was reminded multiple times to wear her face covering properly, but she initially refused to comply. Despite being addressed twice by the flight attendant and another crew member, Passenger X repeatedly removed her mask, particularly during the ascent and while eating or drinking. She also mocked the flight attendants with her husband by removing their masks and making faces toward other passengers. The flight attendants were uncertain how to address the situation further due to unclear policies on what constitutes ""briefly"" eating or drinking, which left an ambiguity that the passenger exploited. The incident resulted in confusion and frustration for the flight crew, with no immediate resolution identified. The synopsis highlights the need for clearer guidelines on mask compliance and a consistent approach to enforce such policies.",between attendant and passengers
1760539,Flight Attendant,Other,"An incident occurred during a flight when a passenger failed to comply with the face mask policy. The situation was brought to the attention of the cabin crew by another passenger. The crew member (referred to as C Flight Attendant) addressed the issue by informing the passenger that they were sleeping, which resolved the matter without further action. In response to the non-compliance, the primary Flight Attendant made public address (PA) announcements throughout the flight to remind passengers of the mask policy. The purpose of these announcements was to enforce consistency among crew members, ensuring that all were aligned in their approach to mask enforcement to avoid any perceptions of inconsistency or individual strictness. The non-compliance was resolved through the C Flight Attendant's intervention. The primary Flight Attendant emphasized the importance of consistent mask enforcement to maintain crew professionalism and avoid any negative perceptions. The Flight Attendant suggested that all crew members communicate and align on the mask policy to ensure consistency and prevent any one crew member from appearing overly strict or lenient.",between attendant and passengers
1760544,Flight Attendant,Other,"During the boarding process, a flight attendant noticed a passenger without a face mask. The passenger was asked to wear a mask but refused, leading the attendant to let her board under surveillance. Later, another passenger reported that the woman had removed her mask in the lavatory. The attendant approached her again, but the passenger became aggressive. The attendant then sought assistance from ground operations, resulting in the passenger and her companion being escorted off the aircraft before departure. This incident highlights the importance of enforcing face mask policies to ensure passenger and crew safety.",between attendant and passengers
1760561,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and a passenger regarding the use of face masks on board an aircraft. The passenger, who had initially boarded the flight wearing a neck/face mask, removed it during the flight and switched to a white mask with a filter valve. This mask was connected to a powered air filter that the passenger wore around their neck. The flight attendant advised the passenger that they could not use the mask with a valve or the air filter, as these were not approved for use on the aircraft. The passenger disputed this, claiming they had been told by reservations that it was acceptable. The attendant attempted to resolve the issue by showing the passenger the airline's policy on face masks, which explicitly prohibited the use of masks with valves. The passenger took a photo of the policy but continued to use the unapproved mask. During the interaction, the passenger's companion complied by switching back to their original neck/face mask, but the passenger did not. As the flight neared its end, the passenger removed the unapproved mask and switched back to their original neck/face mask before deplaning. The flight attendant documented the incident as a report of passengers wearing non-approved face masks. No formal resolution was reached, and the passenger ultimately refused to comply with the attendant's instructions, resulting in a delay in the departure process.",between attendant and passengers
1760736,Flight Attendant,Other,"During a pre-takeoff safety check, the flight attendant (Party1) noticed a child seat positioned directly behind the exit row. While conducting her duties, she was occupied with greeting passengers and ensuring that those seated in the exit row were willing to assume the responsibilities of that seat. A passenger in the exit row exhibited hearing difficulties, as she was unable to respond to the flight attendant's instructions. The passenger explained that her ears were blocked due to a prior landing, leading to congestion but not indicating that she was sick. The flight attendant attempted to reseat the passenger in accordance with safety protocols, but a gentleman seated nearby objected, claiming the passenger was sick and should not be on the plane. The passenger denied being sick, though her congestion raised concerns about potential COVID-19 symptoms. The flight attendant consulted with the captain and operations, who advised her that if the passenger was not explicitly sick or exhibiting COVID-19 symptoms, she could remain on the plane. The flight attendant proceeded with reseating the passenger and securing the forward cabin. The incident was resolved after the flight attendant successfully completed the seat change and informed the captain that the exit row was briefed and the forward cabin was secure. The flight attendant did not hear a public address (PA) confirming the aft cabin was secure but ultimately ensured the situation was managed.",between attendant and passengers
1760899,Flight Attendant,Other,"The incident occurred when a passenger refused to comply with the face mask policy on a flight. The flight attendant (FA) first noticed the passenger was not wearing a mask and requested her to do so. When the passenger declined, the FA informed the captain, who decided to return the aircraft to the gate for further resolution. Upon the aircraft's arrival at the gate, the passenger continued to refuse to wear a mask and also stated her intention to eat and drink throughout the flight, which further disobeyed safety regulations. The passenger's behavior became increasingly confrontational, prompting the crew to involve a supervisor. The supervisor escorted the passenger off the aircraft. As a result of the passenger's refusal to comply, the entire aircraft was deplaned, leading to a delay in the flight. The incident highlights the challenges in enforcing safety protocols and the need for clear communication and adherence to regulations.",between attendant and passengers
1760901,Flight Attendant,Other,"During a flight, a passenger was reported by the flight attendant for not complying with the face mask policy. The passenger failed to wear the mask correctly, covering only his mouth but not his nose, despite multiple requests from the attendant. The attendant explained the policy and its consequences, but the passenger responded by calling the captain and stating he couldn't breathe. He remained non-combative but refused to comply, leading the attendant to acknowledge his discomfort while reiterating the policy. The passenger eventually responded with ""Fine, whatever."" The incident began during takeoff and was mentioned again when the attendant passed by. The passenger did not comply with the policy, and the flight continued without further resolution.",between attendant and passengers
1760902,Flight Attendant,Other,"The incident occurred during a flight when a passenger expressed discomfort due to sitting next to another passenger and refused to wear a face mask, citing asthma. The flight attendant addressed this by explaining the mask requirement, while the adjacent passenger indicated she was comfortable with the seating arrangement. The attendant assisted with storing luggage, but the passenger became confrontational, initially refusing to comply. The attendant contacted customer service, who intervened and facilitated compliance. However, the passenger remained disruptive, attempting to remove his mask and cutting off the adjacent passenger upon deplaning without it. The situation was resolved with customer service assistance, but the passenger's non-compliance persisted post-landing.",between attendant and passengers
1761157,Flight Attendant,Other,"The incident occurred during a flight when a flight attendant (Party1) addressed a passenger (Party2) regarding the improper wearing of a face mask. The passenger was instructed multiple times to ensure the mask covered both the mouth and nose, as per the mask policy. Initially, the passenger tied the mask above the mouth, leaving the nose exposed. After being reminded, the passenger reluctantly adjusted the mask to cover the nose but did not secure it properly, allowing eating and drinking with the mask partially on. The flight attendant, exhausted from repeatedly reminding passengers, allowed this behavior despite considering it inappropriate according to the policy. The attendant suggested that displaying examples of proper and improper mask-wearing before boarding could help prevent such issues in the future.",between attendant and passengers
1761160,Flight Attendant,Other,"The incident involved a passenger who repeatedly failed to comply with the face mask policy during a flight. The flight attendant provided multiple instructions, including asking the passenger to adjust their mask to ensure it covered the nose properly. Despite these requests, the passenger disregarded the policy, leading the flight attendant to issue a final warning. When the passenger continued to refuse compliance, the crew decided to remove the individual from the flight. The flight attendant informed the captain, resulting in the aircraft returning to the gate. During the removal process, the passenger claimed their mask was too loose, to which the flight attendant suggested tightening it or requesting another mask. The passenger was subsequently deplaned, and the flight resumed after the issue was resolved.",between attendant and passengers
1761167,Flight Attendant,Other,"The incident occurred during a flight when a passenger (Passenger X) failed to comply with the face mask policy. During boarding, Passenger X boarded without a face covering, and the flight attendant (FA) politely requested compliance. Passenger X ignored the request and proceeded to place his luggage in the overhead bin. After sitting in his seat, the FA again requested he wear a face covering, to which Passenger X briefly complied but slid it down to his chin and began making a phone call. The FA noticed another passenger also wearing their mask improperly and made a public announcement regarding face covering requirements. The FA and the captain repeatedly requested Passenger X to comply, but he refused. The captain made another announcement, giving him two minutes to comply. Eventually, after the gate agent intervened, Passenger X put on his mask. During the safety demo, Passenger X removed his mask again and continued his phone call, ignoring the FA's requests. The FA instructed him to place his phone in airplane mode, but he ignored her. After completing the safety demo, the FA instructed him again to place his phone in airplane mode. The flight waited until Passenger X finished his call, put on his mask, and they began taxiing for takeoff. During the flight, Passenger X was observed writing and using his browser, and he repeatedly removed and replaced his mask while being monitored by the FA. No formal solution was proposed in the context of the incident, but the situation was managed through repeated requests and announcements from the flight crew.",between attendant and passengers
1761371,Flight Attendant,Other,"The incident occurred when two passengers in seats XX1 and 2 were reported by the flight attendants for failing to comply with the face mask policy. After contacting customer service, the flight attendants and customer service representatives initially decided it was acceptable for the passengers to remain on board, leading to the cabin door being closed. However, once the door was closed, the passengers insulted one of the flight attendants. In response, the flight attendants requested the removal of the two passengers. Customer service reboarded the aircraft, and the passengers deplaned peacefully. The incident concluded with the two passengers being removed from the flight, allowing the aircraft to depart as scheduled.",between attendant and passengers
1761517,Flight Attendant,Other,"The incident occurred when Passenger X, seated in XXC, and Passenger Y, seated in XXD, attempted to upgrade to better cabin seats and were informed of the extra fees. After relocating further back, Passenger X refused to wear his face mask despite repeated requests from the flight attendant. The crew made numerous announcements, but each time the attendant left, X removed his mask. When awakened, X claimed he was eating, though the attendant noted he was asleep, endangering other passengers. As a result, the flight attendant reported Passenger X for non-compliance with the face mask policy. No resolution was reached during the incident.",between attendant and passengers
1761688,Flight Attendant,Flight Crew,"During the descent into DFW, a wheelchair passenger (Passenger A) used the forward lavatory. Flight Attendants (FAs) repeatedly instructed her to return to her seat as landing approached, but she was unable to do so in time. With landing imminent, the decision was made for her to remain in the lavatory for safety. The flight landed safely, and the passenger exited the lavatory on her own, apologizing and explaining that she had been getting sick. The Captain was informed, and he emphasized the need for documentation. The incident was resolved without further complications, with the flight attendants ensuring the passenger's well-being and compliance with safety protocols.",between attendant and passengers
1762281,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and other parties, likely passengers, during a flight. The flight attendant reported that the majority of passengers were not complying with the face mask policy, as 95% had their masks removed while the attendant was collecting trash and providing food and beverage service. Passengers were observed talking, eating, and requesting items without their masks on, despite numerous announcements reminding them to wear masks during service. The flight attendant highlighted that enforcing safety guidelines, such as maintaining a 6-foot distance and ensuring mask compliance, was challenging and often impossible during food and beverage service. The attendant expressed concerns about prioritizing passenger comfort and convenience over safety, emphasizing the need to protect front-line employees during the COVID-19 pandemic. The reported incident underscores the risks faced by flight attendants when balancing service duties with safety protocols. A proposed solution, as implied by the flight attendant, is to prioritize employee safety over food and beverage service, aligning with established safety guidelines.",between attendant and passengers
1762602,Flight Attendant,Other,"The incident occurred when a passenger boarded a flight with a face mask that did not fully cover her nose, despite the requirement. The flight attendant (FA) repeatedly asked the passenger to adjust the mask, but she refused, citing a medical exemption and arguing the policy was excessive. The FA informed an operations agent, and since the passenger eventually complied, she was allowed to stay. However, during the flight, the passenger frequently moved the mask below her nose. The flight crew decided to involve a Supervisor upon arrival in ZZZ, but the Captain failed to initiate this. The passenger's behavior was intimidating and non-compliant with safety regulations, prompting a proposed solution of having a Supervisor address the situation, though this was not executed.",between attendant and passengers
1762934,Flight Attendant,Other,"The incident began when a flight attendant noticed a passenger whose mask was not properly covering her nose and mouth. The attendant politely requested her to adjust it, but the passenger cited discomfort and refusal. The attendant offered a new, secure mask, which was declined. After multiple requests, the passenger remained non-compliant, prompting the attendant to inform the captain. The captain, adhering to safety protocols, supported the decision to address the issue. The gate agent intervened twice without success, leading a Customer Service Supervisor to escort the passenger off the aircraft. Despite her attempts to engage with the captain, the flight had already passed its departure time. The supervisor repeatedly asked her to deplane, and she complied without further incident, resulting in a delayed departure. The flight attendant offered a new mask as an alternative solution, but it was refused by the passenger.",between attendant and passengers
1762945,Flight Attendant,Other,"The incident involved a passenger, identified as Passenger X, who repeatedly failed to comply with the airline's COVID-19 face mask policy during a flight. The flight attendant (Party1) instructed Passenger X multiple times to wear his mask, as required by company and CDC guidelines. Despite initial compliance, Passenger X removed his mask several times during the flight, including after being provided with a new mask by the flight attendant. The flight attendant issued a final warning to Passenger X, explaining that further non-compliance would result in reporting and potential banning from the airline. Despite this, Passenger X continued to remove his mask, including during final descent and after being reminded to keep his mask on as the plane taxied to the gate. The flight attendant reported the situation to the Customer Service Agent upon arrival, and the passenger was warned that he would be reported for violating the mask policy. Passenger X was ultimately reported for his repeated non-compliance with the mask mandate.",between attendant and passengers
1762952,Flight Attendant,Other,"The incident involved a flight attendant (Party1) and other passengers (Party2). The flight attendant reported that many passengers, particularly in the first ten rows, were not wearing face masks properly, with the masks positioned below their noses. As a result, the flight attendant had to make additional announcements and issue reminders. Eventually, the flight attendant stopped counting the number of passengers who were not adhering to the face mask policy, as the issue continued to persist during the flight. No specific solution was proposed in the context of the incident.",between attendant and passengers
1762958,Flight Attendant,Other,"The incident involved a conflict between a flight attendant (FA B) and a family traveling on a flight. The family included a 2-year-old child who was seated in his own seat but did not wear a face mask, despite the airline's policy requiring masks for children over 2 years old. The father initially claimed the child was under 2 years old, but it was later discovered that the child was over 2 years old. This led to a disagreement over the child's seating and mask compliance. FA B attempted to resolve the issue by suggesting a seat change, but the family was resistant. The father claimed the child was under 2 years old, even after being informed that the child was over 2. The family eventually swapped seats with the grandparents, but the child continued to refuse to wear a mask during the flight. The flight attendant repeatedly warned the father about the mask policy and reported the family's non-compliance to the cabin service assistant (CSA) and the captain. Additionally, the grandmother in the family repeatedly failed to comply with the mask policy, despite being reminded multiple times by the flight attendant. The family's non-compliance with the mask policy and their attempt to hide the child's age created a challenging situation for the flight attendant, who ultimately decided to allow the family to remain on the flight but reported the incident to the CSA upon landing. The incident highlights the challenges faced by flight attendants in enforcing mask policies and the need for passengers to adhere to safety regulations.",between attendant and passengers
1762961,Flight Attendant,Other,"The incident began when a passenger in seat XX6 approached the flight attendant without a face mask, disregarding social distancing guidelines. The attendant requested the passenger to step back and wear a mask, citing company policy. The passenger responded by stating he didn't have a mask and expressed discomfort. The attendant had another crew member fetch a mask, which the passenger reluctantly put on. The passenger then argued that the request was rude and claimed he wasn't wearing a mask during boarding, despite the attendant's recollection of him doing so. The passenger requested the attendant's details to file a complaint, accusing her of being partisan. The attendant repeatedly tried to de-escalate, emphasizing the policy's importance and appreciating the passenger's eventual compliance. Although the passenger persisted in his argument, the attendant noted no immediate action was needed, suggesting a reminder about the policy for future flights.",between attendant and passengers
1762964,Flight Attendant,Other,"The incident occurred when a family, part of a group of nine, did not comply with the face mask policy on a flight despite being requested multiple times by the flight attendant. The attendant reported the situation to the authorities. No specific resolution or proposed solution was mentioned in the context.",between attendant and passengers
1763130,Flight Attendant,Other,"The event involved a conflict between a Flight Attendant and another party. The Flight Attendant reported difficulty maintaining social distancing while at their jumpseat, citing distractions from other passengers' requests and efforts to comply with social distancing requirements. The Flight Attendant mentioned feeling overwhelmed and attempting to slow down when they perceived themselves to be in a heightened stress zone. No solution was explicitly proposed in the context.",between attendant and passengers
1763132,Flight Attendant,Other,"A passenger, identified as X1, did not adhere to the face mask and cell phone policies during a flight. The flight attendant (FA) reminded X1 about the mask policy at the gate and during boarding. Despite these reminders, X1 continued to use his phone during the safety demonstration and ignored mask guidelines when eating or drinking. He exhibited rude behavior, became loud, and used profanity. Upon landing, he refused to follow deplaning instructions and stormed off the aircraft. The non-revenue flight attendant commended the FA's handling of the situation. The FA informed the flight deck and filed a report regarding the incident. This summary captures the event's key points neutrally and succinctly.",between attendant and passengers
1763133,Flight Attendant,Other,"The incident involved a conflict between a flight attendant (Party1) and two passengers (Party2). The flight attendant had to remind the passengers to properly wear their face masks, specifically to cover their noses. One of the passengers appeared to be escalating the situation, prompting the flight attendant to decide against issuing a formal warning to prevent further conflict. The situation was resolved without further action, as the flight attendant chose to de-escalate the scenario to avoid potential escalation.",between attendant and passengers
