ACN,Party1_Role,Party2_Role,objective_summary,label
1773357,Flight Attendant,Other,"The incident involved a communication issue between a flight attendant and a passenger during the briefing of exit row seating. The flight attendant, wearing a face mask, asked the passenger in the exit row if they were willing and able to assume the role. The passenger responded by asking for water, which the flight attendant initially misunderstood as a request to move. After clarifying, the passenger agreed to remain in the seat. The flight attendant reflected on the possibility that the passenger may have misheard due to the face mask, speaking too fast, or unclear articulation. The flight attendant acknowledged the need to improve their communication technique in future briefings.",communication issues
1773377,Flight Attendant,Other,"The incident involved a flight attendant addressing multiple instances of non-compliance with the face mask policy during a flight. The primary cause was several passengers, including a commuting pilot, not adhering to the mask requirements. During the boarding and pre-flight processes, the flight attendant noticed that some individuals, particularly in the exit rows and front sections of the aircraft, had their masks down or off. These included a pilot who initially had his mask around his chin and a passenger seated behind him who had his mask completely off. The flight attendant reminded these individuals to properly wear their masks, and most complied after being asked. A passenger originally seated in a different area moved herself to an exit row, citing concerns about the lack of mask compliance in her original seat area. She later explained that she was stressed and had relocated due to the pilot's mask policy violation. The flight attendant apologized for the situation, provided a voucher, and offered refreshments to the passenger, who appeared calmer afterward. The flight attendant also addressed the commuting pilot again during the flight, reminding him of the importance of mask compliance. The pilot complied after the reminder, and the flight attendant confirmed with the flight deck that the pilot had adhered to the policy post-reminder. The incident was resolved through the flight attendant's reminders and communication with the affected individuals, and no further issues were reported during the flight.",communication issues
1773378,Flight Attendant,Other,"The incident occurred during a flight, involving several passengers and the flight attendant (FA). The first issue arose when passengers in seats XX1 and XX2 requested to move due to discomfort sitting next to strangers. The FA explained that seat assignments would be sorted by the Customer Service Agent (CSA) upon boarding completion. One passenger moved to seat XX4, which was initially assigned to another passenger. The CSA eventually resolved the seating arrangement.
The second issue involved a passenger in seat Y2, who sought to move to row 1 but was informed that first class was at capacity. The passenger grew agitated and insisted on speaking to the gate agent. The FA advised the passenger to wait for the CSA, who later confirmed the seating restrictions. Despite efforts to explain, the passenger continued to complain about the seating policy. The final issue occurred when the FA noticed a passenger in seat XX2 wearing a lace mask with holes, which violated the airline's mask policy. The passenger explained that the mask was necessary due to a medical condition, but the FA noted that no medical exception had been filed. The FA referred the passenger to the CSA, who provided a proper mask. The passenger was initially resistant but ultimately complied. The incident was resolved when the CSA ensured the passenger in seat XX2 complied with the mask policy, and the other passengers were reassigned seats as needed.",communication issues
1774104,Flight Attendant,Other,"The incident involved a passenger (Passenger A) seated in [seat] X3 who repeatedly failed to comply with the airline's COVID-19 mask policy during the flight. Flight Attendants, including A, B, D, and F, made multiple requests for Passenger A to properly wear his mask. Despite these requests, Passenger A was observed pulling his mask below his nose multiple times, including after being reminded by the crew. The crew discussed issuing a warning but did not do so due to safety concerns during descent. Passenger A's non-compliant behavior was noted, and it was anticipated that he may cause similar issues on future flights. No formal action was taken during the flight, but the crew expressed concern about his behavior and the potential for future non-compliance.",communication issues
1777423,Flight Crew,Flight Attendant,"During a flight operated by the air carrier, a passenger exhibited non-compliance with the mask policy and disruptive behavior, leading to multiple interruptions and communication with the company. The incident began during boarding when the passenger boarded without a mask, was reminded by the flight attendant (FA), and reluctantly complied. However, the passenger cursed the FA after she turned away. The FA informed the flight crew, and the captain was informed. The captain assessed the situation, determined it was under control, and communicated with dispatch to keep them informed. The flight proceeded, but the passenger became disruptive again mid-flight, refusing to wear the mask and claiming to be ""drinking"" to avoid it. The FAs allowed this for about 30 minutes, but the passenger did not drink. When the passenger continued to be non-compliant, the FAs repeatedly asked her to wear the mask, prompting the captain to request a customer service representative and security. The passenger eventually screamed and flipped off the FAs, leading the captain to message dispatch again and request security. Despite the passenger's disruptive behavior, no emergency was declared. The flight continued to its destination, and upon landing, security and a customer service representative were present. The passenger was removed from the aircraft by the customer service representative. The FAs did not suspect the passenger was intoxicated but believed she was disturbed. The crew agreed that earlier intervention, such as involving security or a customer service representative, could have been warranted due to the initial name-calling.",communication issues
1783170,Flight Attendant,Ground Personnel,"The incident involved a disagreement between a flight attendant and a gate agent regarding the approval of a passenger's mesh face mask. The flight attendant believed the mask was not compliant with airline policies due to its see-through material, while the gate agent initially allowed the passenger to wear it as it covered the nose and mouth. During the flight, the flight attendant questioned the mask's approval, consulted the manual, and informed the captain. The flight attendant then approached the passenger, showed the manual's mask compliance section, and explained the mask was not approved. The passenger initially protested but eventually agreed to exchange the mesh mask for a company-provided one. The flight attendant informed the gate agent and captain that the issue was resolved, providing future reference in the manual if similar situations arise.",communication issues
1662353,Flight Crew,Flight Attendant,"A passenger reported to the flight captain that a father and small boy were in the lavatory during takeoff. The passenger provided a cell phone video showing an interphone call made by a flight attendant to another crew member, who then did not contact the cockpit to avoid violating sterile cockpit rules during a critical phase. The flight experienced multiple delays, including aircraft unavailability and weather reroutes, leading to a near-miss of the departure time. The flight attendant involved made an interphone call but did not inform the cockpit, leaving the captain unaware of the situation until post-landing. The captain expressed safety concerns, emphasizing the importance of timely communication during takeoffs to allow for safe aborted takeoffs if necessary. The incident highlighted the need for improved communication protocols, especially with diverse crews, to prevent similar occurrences and ensure passenger safety.",communication issues
1667046,Flight Attendant,Flight Crew,"The incident involved a communication breakdown between a flight attendant and the flight crew of a B737 aircraft, triggered by the presence of a passenger with a highly contagious disease. The flight attendant was informed by another crew member about the passenger, who had pre-boarded and requested that her seat be cleaned with Clorox after deplaning. Upon speaking with the passenger, the flight attendant learned that the individual had a contagious illness, which could be transmitted through contact but was not airborne. Despite the turbulence and being on final descent, the flight attendant contacted the cockpit, informing them of the situation. The cockpit, occupied by the captain, was unable to communicate at that time but was advised to have a supervisor meet the plane at the gate. The passenger was not in distress and did not require immediate medical attention, so the flight attendant did not call for emergency services. Upon landing, chaos erupted at the gate. Operations staff opened the door, allowing the flight attendant to deplane, but then locked the jet bridge, preventing other passengers from exiting. The captain attempted to enter the jet bridge, and the flight attendant was forced to open the door for him. The flight attendant was instructed to make an announcement asking passengers to remain on the plane, while supervisors gathered to collect information and inform the parents of an unaccompanied minor (UM) about potential exposure. The flight attendant worked to prevent the UM and other passengers in the affected row from deplaning, as requested by supervisors. Once cleared, passengers, including the UM, were allowed to exit, with the flight attendant collecting the ill passenger's information. After everyone had deplaned, the flight attendant assisted the ill passenger off the aircraft, cleaned the affected row with onboard disinfectant, and continued her duties, including coordinating with the inflight supervisor, the captain, and the outbound crew. The incident highlighted a breakdown in communication post-landing, as the captain did not contact the cabin crew to clarify the situation, leading to confusion and the subsequent lockdown. The flight attendant expressed frustration with the lack of communication and the resulting delays, suggesting that a coordinated approach could have been achieved if the captain had communicated with the cabin crew after landing. The proposed solution was for the captain to contact the cabin crew post-landing to avoid the lockdown and develop a unified plan. The flight attendant emphasized the importance of clear communication and collaboration among all crew members, regardless of their role.",communication issues
1676232,Maintenance,Flight Attendant,"The incident occurred when a maintenance crew responded to a 'Warn Elec' message on an aircraft, leading them to attempt resetting circuit breakers. Due to a delay in obtaining a jetway operator, the maintenance team proceeded without one, resulting in a mechanic entering the aircraft through an open hatch. During this process, a flight attendant accidentally stepped through the hatch, causing injuries to both the flight attendant and the mechanic. The Captain's management of the situation and subsequent interaction with the maintenance crew were perceived as disrespectful, highlighting a need for improved interdepartmental communication and support systems. Proposed solutions include ensuring a jetway operator is available and enhancing communication protocols to prevent such incidents. The outcome underscores the importance of teamwork and respect in addressing technical issues efficiently.",communication issues
1679358,Flight Attendant,Flight Crew,"The incident occurred during a flight's initial stages at LAS airport, where a mother requested her toddler use the restroom before departure. The flight attendant informed the Captain, who agreed to allow the passenger to use the lavatory, giving them approximately 2-3 minutes. After the passengers entered the lavatory, the Captain decided to expedite departure, despite the flight attendant's reminder that the passengers were still inside. The aircraft took off, and around 10,000 feet, the flight attendant escorted the gentleman and toddler back to their seats. The Captain later apologized, explaining that the flight was moved up in the departure order. The flight attendant ensured the passengers' safety during the process.",communication issues
1687578,Dispatch,Flight Crew,"The incident arose from a combination of poor management decisions and miscommunication within the dispatch team, leading to a highly task-saturated workload and operational breakdown. The root cause included the reduction of international desks without adjusting the workload, assigning a domestic dispatcher to an international desk during peak hours, and insufficient staffing planning. These decisions overwhelmed the remaining dispatchers, who were forced to handle an influx of calls and re-routing of flights while managing their own workload. Additionally, a flight attendant's lack of proper radio telephone protocol compounded the issue during a medical emergency, requiring the intervention of a Chief in training to assist the overwhelmed domestic dispatcher. The result was a near-disruption of operations, with the flight being diverted due to the poor planning and lack of support. The dispatcher highlighted several systemic failures, including inadequate staffing models, lack of trained leadership, and insufficient training for flight attendants. Proposed solutions included restoring proper staffing levels, having dedicated international and domestic chiefs, and improving training for both dispatchers and flight attendants to prevent similar incidents.",communication issues
1687735,Flight Attendant,Dispatch,"The incident occurred due to confusion regarding crew assignments. A flight attendant was called to assist with pre-boarding a flight to ZZZ and was informed by the gate agent that they would board as the incoming crew was delayed. After boarding, the pilot announced they were departing, and the attendant noticed a discrepancy in their assigned trip on the crew portal. During taxi, the attendant's phone rang from crew scheduling, prompting them to answer despite knowing they shouldn't use their phone on the aircraft. This led to a policy violation. The result was a reprimand for the flight attendant, who received additional training on communication protocols. This incident highlights the importance of adhering to established procedures, particularly regarding electronic device usage during critical flight phases.",communication issues
1687743,Flight Attendant,Flight Crew,"During a flight, a safety incident occurred when the flight crew initiated pushback without ensuring the cabin door was closed, violating Federal Aviation Regulations (FAR). The flight attendant, conducting a compliance check in first class, noticed the door remained open and informed the captain that the cabin was not secure. Despite this, another flight attendant incorrectly reported the cabin as secure, leading to the pushback proceeding. This action posed a significant security risk. The flight attendant believes the incident highlights the need for improved training to prevent such violations and ensure adherence to safety protocols.",communication issues
1714749,Flight Attendant,Other,"The incident involved a passenger (Party2) and a flight attendant (Party1) aboard a flight. The flight attendant discovered three smokeless cigarette butts in the first-class cabin near the passenger's seat. Despite the passenger appearing to sleep with a blanket over his head, the flight attendant noticed the butts and an odor she initially dismissed as clothing scent. Upon deplaning, the flight attendant and a colleague confronted the passenger about the butts, explaining it was a fineable offense. The passenger responded with explicit language, blaming the butts on his pocket and claiming he had already filed a negative review. During the flight, the passenger was confrontational, complaining about alcohol service and using offensive language. He disregarded crew instructions to remain seated and made inappropriate comments. His behavior disrupted the cabin environment and created a hostile atmosphere for the crew.The flight attendants also managed a situation where they allowed extra forms for families with elderly grandparents, despite a shortage. The passenger falsely accused them of misconduct, which was later proven baseless. The result was a disruptive and hostile environment for the crew, prompting concerns about the passenger's potential legal action or future banning from the airline. The flight attendant documented the passenger's behavior, highlighting his defiance and disregard for crew responsibilities.",communication issues
1716229,Flight Attendant,Flight Attendant,"The incident involved a conflict between two flight attendants (FAs) regarding a failure to communicate information about the First Officer's status as a Federal Flight Deck Officer (FFDO). The lead FA had instructed another FA to inform the crew that the First Officer was an FFDO after the aircraft door had closed. However, due to a hectic pre-takeoff taxi process, where passengers repeatedly needed to be reminded to sit down and fasten their seatbelts, the information was inadvertently forgotten. The lead FA proposed a potential solution: implementing a system in the computer to denote FFDOs with a triangle symbol, which could help ensure the information was readily accessible during busy boarding or pre-takeoff procedures. The incident resulted in the other FAs not being informed about the First Officer's role as an FFDO, but a solution was suggested to prevent similar occurrences in the future.",communication issues
1718343,Flight Attendant,Flight Crew,"During a B737-900 flight, a Flight Attendant discovered a large hard-covered box in the overhead bin, which a passenger identified as a drum set containing a lithium battery. The attendant expressed concerns about the item's size, its inability to fit into a battery containment bag, and the presence of lithium batteries, particularly since the flight was scheduled to operate over water for five hours. The attendant sought clarification from the Customer Service Representative (CSR) and the Captain regarding the item's approval but did not receive satisfactory answers. The Captain acknowledged the presence of other lithium battery-powered devices on board, such as cell phones and laptops, but deemed the drum set acceptable. The attendant raised questions about the lack of thorough research into the item and proposed that such items should be checked more carefully before departure. The incident highlights concerns about lithium battery safety and the need for proper review procedures.",communication issues
1724682,Flight Attendant,Other,"The incident involved a communication breakdown between a flight attendant and a catering representative regarding the placement of two carrier boxes filled with dry ice in front of the boarding door. The flight attendant was not initially informed about an inoperative chiller, which the catering representative cited as the reason for leaving the boxes on the ground. The boxes posed a tripping hazard to passengers boarding the aircraft, but the catering representative refused to remove them, insisting the flight attendant take them on board. The boxes were too heavy for the crew to lift safely, and an In-Flight Supervisor present in the area was unhelpful and displayed aggressive behavior when the flight attendant attempted to resolve the issue. During the conflict, the Captain informed the crew that chiller number 7 in the aft galley had an issue, but the crew had not been previously notified. To de-escalate the situation and avoid further delays, the flight attendant decided to take the two bins of dry ice herself, carrying them onto the aircraft. This allowed the boarding door to close and the flight to depart on time.",communication issues
1607955,Flight Crew,Flight Attendant,"The incident involved an ERJ-175 flight crew and a flight attendant during departure from ZZZ. After starting the first engine, a warning indicated a forward door was ajar. The flight crew communicated with the attendant to check and recycle the door. During this, the emergency slide deployed, an inadvertent deployment with no injuries. The cause was attributed to a miscommunication regarding the term ""recycle,"" leading to confusion. Contributing factors included a delayed flight and rushed procedures. To prevent recurrence, the flight manual's terminology will be revised for clarity, and procedures will be followed more meticulously.",communication issues
1610542,Flight Attendant,Ground Personnel,"The incident involved a communication breakdown between a flight attendant (FA) and ground personnel regarding the transport of a battery-powered Segway by a passenger. The passenger had boarded the aircraft using the Segway, which the FA perceived as a hoverboard. The FA questioned the Operations Agent (Ops Agent) about the type of battery in the device, as it was unclear and potentially concerning for safety reasons. The Ops Agent stated that TSA had approved the device and that it had been tagged as checked baggage. However, the Ops Agent did not confirm the type of battery or communicate this information to the flight deck crew and cabin staff, leaving the crew uncertain about the safety of the device in the cargo hold. The flight attendant attempted to verify the device's classification in the manual but found no relevant information. The incident concluded with the device loaded in the cargo hold, and the crew remained unsure about its safety. The FA expressed concerns about a potential safety violation or a failure in communication. No specific solution was proposed in the context.",communication issues
1611412,Flight Attendant,Ground Personnel,"The incident involved a taxiway incursion at EWR airport, reported by the B767 Captain. The contributing factors included poor weather conditions (icing, rain, and mist), which reduced visibility, and split radio communications between the Captain (on ground frequency) and the First Officer (on ramp frequency). During nighttime winter operations, the Captain received confusing taxi instructions from the ramp and mistakenly turned right on Taxiway R, crossing Runway 11/29. After realizing the error, the Captain set brakes, confirmed communication frequencies with the crew, and contacted Ground for clarification. Ground cleared the aircraft to continue taxiing to the gate. The crew safely reached the gate without further incident and conducted a debriefing. Contributing factors highlighted the need for improved taxiway signage in the area and better communication protocols during winter operations.",communication issues
1615868,Flight Attendant,Flight Crew,"The incident involves concerns raised by a flight attendant regarding the excessive use of the seat belt sign by flight deck crews, particularly captains, on multiple flights. The flight attendant reported that captains frequently left the seat belt sign on for the entire duration of flights, which ranged between 6.5 to 9.5 hours. Some captains even made pre-flight announcements about this practice. The flight attendant attempted to address this issue with the captains using CRM strategies, but the captains cited concerns about liability in case of severe turbulence and claimed they were minimizing compliance checks for flight attendants during late-night flights as reasons for their actions. The flight attendant expressed deep concern over the negative safety culture this behavior was fostering, as it encouraged passengers to ignore the seat belt sign and created complacency among flight attendants. During one flight, the flight attendant observed at least 15 passengers in the aisle while the seat belt sign was on, approximately seven hours into the flight, following breakfast service. This situation violated Federal Aviation Regulations (FAR) 121.311 and portions of 121.571. The flight attendant noted that this behavior occurred more frequently on long-range flights. No specific solution was proposed in the context of the incident, but the flight attendant emphasized the need for addressing the safety risks associated with the misuse of the seat belt sign.",communication issues
1657011,Flight Crew,Flight Attendant,"The incident involved a miscommunication during the final boarding procedures of an A319-100 flight, where the entry door was closed by ground personnel without the consent of the Number 1 Flight Attendant. The pilot, unable to visually confirm who was requesting clearance due to a busy cockpit, assumed it was the Flight Attendant and granted permission. However, it was later discovered that the ground agent had closed the door, violating company policy, which mandates that the Flight Attendant must authorize such actions. During the post-flight debrief, it was determined that the ground personnel were at fault for not coordinating with the Flight Attendant. The crew acknowledged the challenge pilots face in confirming identities in a crowded cockpit. To prevent future occurrences, it was agreed that ground personnel should be trained to follow proper procedures and wait for the Flight Attendant's authorization before closing the door. Additionally, pilots were encouraged to make every effort to confirm the identity of the person requesting clearance, highlighting the importance of clear communication protocols. This incident underscores the need for enhanced training and communication to ensure adherence to company policies, emphasizing the crucial role of the Flight Attendant in such procedures.",communication issues
1659303,Flight Crew,Flight Attendant,"An incident occurred involving a conflict between the flight crew and a flight attendant regarding an inaccurate passenger count prior to departure. The flight captain noticed a discrepancy in the ""Souls On Board"" count, initially reporting 144 souls (138 passengers, 1 infant, and 5 crew) based on the Weight and Balance report. The flight attendant, however, stated there were 139 passengers plus an infant. Upon investigation, it was discovered that the infant was in a lap, not a seat. The flight crew consulted with the gate agent and verified the counts. A boarding pass had not been scanned, leading to the error. The gate agent confirmed the count and provided an updated Takeoff Data version, prompting a recalculation of the Before Push Checklist. The flight proceeded normally after the resolution. The flight captain highlighted that such discrepancies often occur due to unverified boarding passes or gate agents assuming counts are accurate without confirmation. They emphasized the critical importance of accurate passenger counts for aircraft weight calculations and emergency response, proposing that the FAA require a return to physically counting passengers before departure, despite the time it may take. This practice, the captain argued, ensures the safety and accurate accounting of lives on board.",communication issues
1578218,Flight Attendant,Ground Personnel,"The incident involved a conflict between a flight attendant and ground personnel during aircraft operations. The flight attendant reported being sent messages about a reassignment to an empty airplane and subsequent flights. While preparing for departure, the flight attendant communicated with a ground agent who lacked necessary equipment (headset and wing-walkers) and experience in towing the aircraft from the location. After resolving this initial issue with the help of maintenance, the flight attendant proceeded to ZZZ, landing just after midnight. Upon landing and taxiing to the gate, the flight attendant encountered a near-accident when an airport bus failed to yield, nearly driving in front of the aircraft. The flight attendant had to apply brakes abruptly to avoid collision. Despite communication with ground personnel and the tower, the bus driver did not comply, creating a safety hazard. The aircraft was eventually positioned at the gate, but the ground agent left the jetway unattended, requiring a 15-minute wait for assistance to avoid triggering security alarms. The flight attendant recommended that ground personnel, particularly bus drivers, be informed to yield to aircraft to prevent similar incidents.",communication issues
1581007,Flight Attendant,Other,"A conflict occurred between a CRJ flight attendant and the crew scheduling department regarding the manipulation of block time for a trip originating from JFK. The flight attendant reported that the crew scheduling adjusted the block time to keep the operation within the 16-hour work period, despite the crew having already waited over five hours at JFK for the aircraft to arrive. The attendant and a coworker were informed that they were approaching the 26-hour mark and were at 15:43 hours when contacted. Although the flight was delayed by an additional 40 minutes, the block time was shortened, resulting in an earlier arrival but a later departure. The flight attendant expressed concern over this scheduling decision, citing fatigue and safety risks, and refused to work beyond the 16-hour limit. The attendant viewed the situation as a safety issue due to the potential impact of fatigue on crew performance. No specific solution was proposed in the context provided.",communication issues
1583736,Flight Attendant,Flight Crew,"The incident involved a B737-800 flight where the cabin crew reported not receiving the proper pre-takeoff warning from the cockpit. The flight attendant, working a delayed flight, noticed that the cabin crew did not hear the takeoff chime despite the Captain claiming it was heard. This omission led to confusion and safety concerns during takeoff, as the cabin crew was still in the aisle when the aircraft began accelerating. The Captain defended his actions, but no resolution was reached post-landing. The flight attendant suggested that pilots should verify cabin readiness after delays and conduct briefings to prevent such issues.",communication issues
1585342,Flight Crew,Flight Attendant,"An incident occurred during the descent of a flight, 100 miles north of the destination, where the flight crew encountered embedded thunderstorms with zero visibility. The flight crew deviated around a small thunderstorm cell, resulting in a sudden jolt of moderate turbulence. The cabin crew, including flight attendants B and C, were in the rear galley and were injured during the turbulence, sustaining back and shoulder strains, with FA C also receiving a minor hand injury. The incident was primarily due to the captain's failure to warn the cabin crew about the impending moderate turbulence, particularly considering the increased turbulence effects in the aft section of the aircraft. The flight crew descended through solid cirrus clouds, encountering light turbulence and using weather radar. Encountered a thunderstorm cell, leading to deviation and moderate turbulence. Cabin crew, assisting an ill passenger, were injured during the turbulence. Post-incident confusion at the gate hindered immediate communication with the cabin crew. The cabin crew sustained injuries, and the captain realized the need for improved communication regarding turbulence warnings and post-incident checks. Enhance communication with the cabin crew about upcoming turbulence and use the intercom to ensure their well-being after such events. The incident highlights the importance of timely warnings and effective communication to ensure the safety and well-being of the cabin crew during turbulent conditions.",communication issues
1598784,Flight Attendant,Flight Crew,"The incident involved a conflict between a flight attendant (Party1) and the flight crew (Party2) regarding safety practices and communication during a flight. The flight attendant reported that the captain failed to conduct a pre-flight weather briefing or general briefing, did not warn the crew about documented turbulence along the route to Oakland, and allowed the flight attendants to move about the cabin despite severe turbulence. The turbulence, which lasted from the start of drink service to landing, was described as both moderate and severe, with the flight attendant experiencing physical strain and being unable to complete their duties safely. The flight attendant also criticized the lack of timely communication from the captain and questioned the safety practices, such as requiring full beverage service on short flights, which they argued compromised their safety. The flight attendant raised concerns about the captain's failure to brief the crew on known turbulence, the absence of pre-flight briefings, and the systemic issues within the airline, including the lack of action from management and the FAA to address these practices. The flight attendant requested that the FAA hold the captain and management accountable for these unsafe practices and ensure safer working conditions for flight attendants. In summary, the incident stemmed from a failure to provide timely and adequate safety briefings, leading to a hazardous work environment for the flight attendant and highlighting broader safety concerns within the airline.",communication issues
1602741,Flight Attendant,Ground Personnel,"The incident involved a conflict between a flight attendant (Party 1) and ground personnel (Party 2) regarding two passengers boarding a B737-800 aircraft with dogs that were not properly documented or restrained. During boarding, the flight attendant observed a passenger in seat 8C with a pet in a carry-on kennel and another passenger in seat 25A with a small dog under her coat. The first dog remained in the kennel for the entire flight without causing disruptions, but the passenger had to swap seats due to the kennel being blocked by an IFE power box under seat 8C. The second dog, later identified as an emotional support animal (ESA), was not documented as such on the passenger's manifest or special services list. Although the passenger was checked in, there was no reference to the ESA or service animal (SVAN) on the flight attendant's tablet or the special services list. The flight attendant notified the gate agent about the undocumented ESA and observed a customer service representative boarding the aircraft to inquire about the animal. After the flight, it was discovered that the passenger's PNR had been updated to reflect the dog as a SVAN, but the animal was not properly restrained, as required by safety protocols, and lacked any visible identification or control gear. The flight attendant expressed concern over the lack of proper documentation and restraint, which posed a safety risk to passengers and crew. The report was filed to address the safety risk associated with the un restrained animal and the failure to properly document the ESA. The flight attendant recommended improving communication and compliance with documentation and restraint requirements to prevent similar incidents in the future.",communication issues
1606913,Flight Attendant,Flight Crew,"The incident involved a miscommunication between the flight attendant and the flight crew. The flight attendant, following standard procedures, began the final walkthrough after receiving the pre-takeoff chime, unaware that the Captain had been unable to hear their safety announcement due to ATC interference. As a result, the flight attendant found themselves in the cabin during takeoff, necessitating them to sit in a passenger seat temporarily. Post-incident, the flight attendant and Captain agreed on the need for improved communication and adherence to procedures. The flight attendant committed to enhancing communication with the flight deck and following manual guidelines more diligently in future situations.",communication issues
1485933,Flight Attendant,Flight Crew,"The incident occurred during the landing phase of a CRJ-900 flight, involving a conflict between a flight attendant (Party1) and the flight crew (Party2). Party1 reported that they were unaware of the pre-landing chime and had not received a phone call or any notification indicating the deployment of the landing gear. As a result, the beverage cart was still out in the cabin during landing. Party1 instructed another flight attendant to secure the cart as quickly as possible, but due to safety concerns related to the imminent landing, they prioritized securing the cart and ensuring passenger safety. The flight crew, however, maintained that all checklists, including chimes, were completed in accordance with standard operating procedures (SOPs). They emphasized that the arrival chime was broadcasted over the public address (PA) system and that no procedures were rushed despite delays. The incident was reported to the safety department, highlighting a potential communication gap between the flight deck and cabin crew, which could have led to the service cart being unsecured during landing. No specific solution was proposed in the context of the incident.",communication issues
1531173,Flight Attendant,Flight Attendant,"The incident involved two flight attendants, FA X and FA Y, on a flight operated by an air carrier. FA Y reported that the work environment became increasingly stressful due to FA X's non-compliant and disrespectful behavior. On the first day, FA X violated protocols by eating from the first-class basket before service, failing to brief the exit row, and texting after completing her duties. The following day, during a layover, FA X disrupted the crew lounge by unplugging the TV, leading to a confrontation. FA X's behavior in the crew room was deemed disrespectful and uncomfortable by other crew members, prompting FA Y to contact management and request a replacement. Despite management's suggestion to resolve the CRM issues, FA Y did not file a report due to fatigue. Subsequent days saw continued non-compliance from FA X, including failing to secure bins, leaving the service cart unattended, and making disruptive calls to the flight deck. During turbulence, FA X was observed texting and ignoring safety protocols, leading FA Y to inform the flight deck about safety concerns. Upon arrival, managers met with the crew, where FA X made false accusations. The managers facilitated a discussion, with both agreeing to continue working together, though FA Y expressed ongoing concerns about safety and false allegations. In summary, the incident stemmed from FA X's repeated non-compliance and disrespectful behavior, leading to a CRM breakdown. Management介入 aimed to address the issues, but FA Y's concerns about safety and accuracy highlighted the need for continued attention.",communication issues
1402038,Flight Attendant,Flight Attendant,"An incident occurred during a flight operation involving two flight attendants (FA1 and FA4) and a passenger who deplaned during boarding but did not return to the aircraft. The passenger had left the aircraft to retrieve her uncle's medication from the security checkpoint in the main terminal. FA1 was unaware of the situation due to being occupied with pre-flight tasks, such as catering checks, galley preparation, and loading ovens. FA3, another flight attendant, believed the passenger was returning a bag to the agent and did not notice her deplaning. FA4 notified FA1 of the incident after the fact. FA1 informed the passenger's family, who confirmed that the passenger had not returned to the aircraft and was at the security checkpoint. The family expressed concern about how the passenger would reach her destination. FA1 briefed the captain, who confirmed that the passenger was on the standby list for another flight with available seats. Despite the resolution, the incident raised concerns about communication protocols, the number of souls on board, and potential security risks. The flight attendant expressed regret for the lapse in procedure and acknowledged the importance of clear communication and halting boarding to ensure all passengers were accounted for. The incident highlighted the need for improved communication and adherence to safety protocols among the flight attendant team. The flight attendant committed to incorporating this lesson into future pre-flight briefings and emphasized the importance of ensuring passenger accountability for safety and security.",communication issues
1412286,Flight Attendant,Other,"The incident occurred during the cruise phase of a B737-800 flight about 45 minutes prior to landing at ZZZ. The First Officer (FO) required a physiological break and temporarily left the cockpit to use the forward lavatory. A flight attendant (FA) entered the cockpit in accordance with standard procedures, closing the door behind them. During the FO's absence, a Hispanic passenger approached the forward galley. The FA instructed the passenger to either use one of the rear lavatories or return to her seat, as she was not permitted to remain in the galley. The passenger, who did not understand English, was initially uncooperative. However, the three FAs, who spoke fluent Spanish, repeatedly explained the situation. Despite this, the passenger refused to comply, verbally abused, and threatened the FAs. A deadheading male FA was called to assist. The 'A' FA informed the Captain via interphone, who heard loud voices and ongoing dialogue between the FAs and the passenger in Spanish. The FO, having exited the lavatory, joined the situation in the galley. After several minutes, the passenger's husband intervened and persuaded her to return to her seat. With the passenger seated and the FAs, including the male deadheading FA, positioned to block access to the forward galley and cockpit door, the cockpit door was opened. The FA exited the cockpit, and the FO returned. The cockpit was then secured in accordance with Threat Level 1 protocols. Upon arrival at ZZZ, law enforcement was summoned to remove the passenger from the aircraft. The Captain, after consulting with the FO and visually confirming the galley's security, determined it was safer for the FO to remain in the cockpit for the remainder of the flight. The incident highlighted the need for recurrent security training, particularly addressing scenarios where the cockpit is locked down with one pilot in the cabin. The discussion raised questions about the safest seating arrangement for an FA in such situations—whether in the jumpseat or a pilot seat.",communication issues
1436626,Flight Attendant,Party1 Flight Crew,"The incident involved a Boeing 777 flight crew facing multiple challenges, including technical issues with software and hardware, miscommunication, and crew fatigue. The Captain encountered difficulties declaring fit for duty and discrepancies in the flight plan, leading to further complications with the FMC and ACARS. Despite efforts to resolve these issues, communication breakdowns and unresolved technical problems exacerbated the situation. Crew fatigue reached a critical point, prompting the First Officer to call it off. Ultimately, the flight was canceled to ensure safety and compliance with regulations. The summary highlights the need for improved communication and potential updates to the MEL documentation.",communication issues
1441841,Flight Crew,Flight Attendant,"The incident occurred during the arrival into [destination] when smoke was reported in the cabin due to an e-cigarette battery experiencing thermal runaway. The flight crew donned oxygen masks, communicated with the flight deck team, and requested a direct approach to [destination]. The flight attendants successfully contained the device and its spare batteries in an ion battery emergency containment bag, resolving the smoke issue. Despite the situation being controlled, the flight crew remained on oxygen throughout the approach and landing. Upon landing, the flight crew was surrounded by Fire Rescue, surprising the flight attendants who had been making announcements. The incident highlighted a communication lapse, with the captain failing to follow up with the flight attendants after initially notifying them of the oxygen use. The captain acknowledged the need for better resource management and delegation, recognizing that shared responsibilities could have mitigated the distractions and improved communication.",communication issues
