ACN,Party1_Role,Party2_Role,objective_summary,label
1758517,Flight Attendant,Other,"The incident involved a flight attendant who noticed a commuting captain not wearing a mask throughout the flight, prompting a request to do so. The captain refused, citing the need to hold an open bottle of water. Post-flight, the captain questioned the mask policy and criticized the flight attendant for being ""demanding."" The flight attendant emphasized the captain's role in setting safety standards and felt the captain's actions were non-compliant with procedures. Key considerations include the justification for the captain's refusal, the impact on passenger safety perceptions, and the need for clear policies and training to handle such situations. Solutions may involve updating guidelines to accommodate mask-wearing while managing items, improving communication strategies, and reinforcing the importance of safety protocols. The incident underscores the balance between safety and practicality, highlighting the need for effective conflict resolution and policy enforcement.",between attendant and crew
1758920,Flight Crew,Flight Attendant,"The incident involved a conflict between a flight attendant (FA) and the flight crew of an air carrier. The FA reported being distracted during takeoff due to addressing passengers' improper mask usage, which prevented him from securing the galley and completing his pre-departure tasks. The FA spilled coffee on his electronic devices but was not physically injured. The flight crew acknowledged the issue and expressed that the FA should have focused on pre-takeoff preparations rather than mask compliance at that time. The flight crew also admitted to failing to monitor the cabin chime and the FA's public address announcement, contributing to the oversight. As a result, the flight crew resolved to be more diligent in adhering to protocols and monitoring cabin communications in the future.",between attendant and crew
1759319,Flight Attendant,Flight Attendant,"The incident involved Flight Attendant A (FA A) who failed to follow proper procedures for arming and disarming the aircraft door. Instead of securing the door with the girt bar and attaching the red streamer as required, FA A omitted the latter step. Upon arrival at the gate, FA A disarmed the door and opened it prematurely before the jet bridge was in place, causing confusion and hesitation from the gate agent, who did not address the issue. Additionally, FA A repeatedly removed his face mask while speaking, raising concerns about mask compliance. Another flight attendant highlighted these issues and suggested that FA A requires training on both door procedures and face mask policy adherence.",between attendant and crew
1760539,Flight Attendant,Other,"An incident occurred during a flight when a passenger failed to comply with the face mask policy. The situation was brought to the attention of the cabin crew by another passenger. The crew member (referred to as C Flight Attendant) addressed the issue by informing the passenger that they were sleeping, which resolved the matter without further action. In response to the non-compliance, the primary Flight Attendant made public address (PA) announcements throughout the flight to remind passengers of the mask policy. The purpose of these announcements was to enforce consistency among crew members, ensuring that all were aligned in their approach to mask enforcement to avoid any perceptions of inconsistency or individual strictness. The non-compliance was resolved through the C Flight Attendant's intervention. The primary Flight Attendant emphasized the importance of consistent mask enforcement to maintain crew professionalism and avoid any negative perceptions. The Flight Attendant suggested that all crew members communicate and align on the mask policy to ensure consistency and prevent any one crew member from appearing overly strict or lenient.",between attendant and crew
1760562,Flight Crew,Party1 Flight Attendant,"The incident involved a conflict between the Flight Crew (specifically the Flight Attendant) and Maintenance regarding the improper sanitization and cleaning of an aircraft. The Flight Attendant reported that the aircraft's overhead bins were not sprayed properly during the scheduled cleaning process at the ZZZ station, as they were dry despite being claimed as sanitized. During the flight, the Flight Attendant and First Officer (FO) observed the cleaner failing to sanitize most overhead bins, with some being resprayed only after being questioned. Additionally, the Flight Attendant noted that the cabin's tray tables were not properly cleaned, with evidence of food and dirt remaining. Despite sending cleaners back to address the issue, some tasks were incomplete, leading to a 30-minute delay in departure. A supervisor eventually cleaned the affected tray tables himself. The root cause of the delay was identified as the initial inadequate cleaning process, which could have been avoided with proper sanitization. The proposed solution was to ensure the aircraft was cleaned correctly in the first instance, adhering to company standards.",between attendant and crew
1760736,Flight Attendant,Other,"During a pre-takeoff safety check, the flight attendant (Party1) noticed a child seat positioned directly behind the exit row. While conducting her duties, she was occupied with greeting passengers and ensuring that those seated in the exit row were willing to assume the responsibilities of that seat. A passenger in the exit row exhibited hearing difficulties, as she was unable to respond to the flight attendant's instructions. The passenger explained that her ears were blocked due to a prior landing, leading to congestion but not indicating that she was sick. The flight attendant attempted to reseat the passenger in accordance with safety protocols, but a gentleman seated nearby objected, claiming the passenger was sick and should not be on the plane. The passenger denied being sick, though her congestion raised concerns about potential COVID-19 symptoms. The flight attendant consulted with the captain and operations, who advised her that if the passenger was not explicitly sick or exhibiting COVID-19 symptoms, she could remain on the plane. The flight attendant proceeded with reseating the passenger and securing the forward cabin. The incident was resolved after the flight attendant successfully completed the seat change and informed the captain that the exit row was briefed and the forward cabin was secure. The flight attendant did not hear a public address (PA) confirming the aft cabin was secure but ultimately ensured the situation was managed.",between attendant and crew
1761506,Flight Attendant,Maintenance,"The incident involved a Flight Attendant who observed that the aircraft cleaning process appeared to be completed too quickly. After a flight from ZZZ1 with XX passengers and one jump seat, the cleaner finished in just 5 minutes. The Flight Attendant, occupied with a customer, reported this to Operations, who contacted a Supervisor. She inquired about the appropriate cleaning time, learning there was no established time frame. She emphasized the importance of maintaining customer expectations by ensuring all trays were cleaned properly, as the cleaners didn't know where passengers had sat. While she requested thoroughness, no specific solution was proposed.",between attendant and crew
1762188,Flight Crew,Flight Attendant,"The incident involved a Flight Attendant who worked despite being unwell, having symptoms like back pain, weakness, headaches, and nausea, which were later diagnosed as COVID-19. The Flight Attendant failed to inform the Pilot in Command (PIC) and the First Officer about her condition, leading to her working while sick. As a result, the PIC became ill with chest congestion and a cough after the trip. The Flight Attendant had been misdiagnosed with a sinus infection before the trip. The PIC emphasized the need for crew members to communicate any health issues and not work if unfit, to prevent compromising safety protocols and crew health. The outcome highlighted the importance of adhering to safety guidelines to protect passengers and crew.",between attendant and crew
1762607,Flight Attendant,Flight Crew,"The incident involved a conflict between a Flight Attendant (Party1) and the Flight Crew (Party2). The Flight Attendant reported that the Captain, who is a member of the Flight Crew, did not comply with the face mask policy. Specifically, the Captain was observed without a mask in the cabin before boarding, walked to the back of the plane without a mask, and greeted passengers without a mask during boarding. The Flight Attendant expressed concerns about safety and requested a serious discussion with the pilots to ensure compliance with mask-wearing protocols. No further details regarding the resolution or outcome of the incident were provided.",between attendant and crew
1762961,Flight Attendant,Other,"The incident began when a passenger in seat XX6 approached the flight attendant without a face mask, disregarding social distancing guidelines. The attendant requested the passenger to step back and wear a mask, citing company policy. The passenger responded by stating he didn't have a mask and expressed discomfort. The attendant had another crew member fetch a mask, which the passenger reluctantly put on. The passenger then argued that the request was rude and claimed he wasn't wearing a mask during boarding, despite the attendant's recollection of him doing so. The passenger requested the attendant's details to file a complaint, accusing her of being partisan. The attendant repeatedly tried to de-escalate, emphasizing the policy's importance and appreciating the passenger's eventual compliance. Although the passenger persisted in his argument, the attendant noted no immediate action was needed, suggesting a reminder about the policy for future flights.",between attendant and crew
1763134,Flight Attendant,Other,"The incident occurred when a flight attendant noticed a passenger, identified as Passenger in XX2, not wearing a face mask during the flight. The attendant approached the passenger, who was asleep, and attempted to enforce the face mask policy. The passenger responded by explaining that he had recently undergone surgery on his nose for cancer and that wearing a mask caused him pain. Despite the attendant's apologies and attempts to explain the policy, the passenger became increasingly argumentative. Recognizing that the situation was escalating and could potentially lead to further conflict, the attendant decided to discontinue the conversation. The attendant then informed another flight attendant, A, about the situation. Together, they concluded that issuing a warning to the passenger might escalate the situation further, especially since there were only 40 minutes of flight time remaining. No other passengers had raised complaints about the individual at that point. The flight attendant ultimately chose not to take further action, opting instead to monitor the situation and address it only if a complaint was received.",between attendant and crew
1765120,Flight Attendant,Flight Crew,"The incident involved a conflict between the Flight Attendant (Party1) and the Flight Crew (Party2). The Captain announced during a briefing that he would not wear a mask in the cockpit, regardless of whether a Flight Attendant was present or not. He also admitted the possibility of forgetting to wear a mask when entering the cabin. Upon questioning this by the Flight Attendant, the Captain stated he would issue a directive, which the crew was instructed to follow. The outcome resulted in compliance with the Captain's directive, though no specific resolution to the underlying issue was provided.",between attendant and crew
1766025,Flight Attendant,Other,"The incident occurred during a flight involving **FA B**, a flight attendant, and a male passenger seated in **XX1**. The passenger refused to comply with the mandatory face mask policy during the safety demonstration, citing claustrophobia. He was also using his cell phone, which was against regulations. When instructed to comply, the passenger cursed at FA B, prompting his traveling companion (a female passenger) to intervene and urge him to follow crew instructions. FA B had to pause the safety demonstration twice to address the passenger's non-compliance. Later, during takeoff, another flight attendant, **FA D**, noticed the passenger had removed his shoes, was not wearing a mask, and had placed his duffle bag near his feet. FA D felt threatened by the passenger's behavior and reported the situation to the captain. The captain addressed the issue over the public announcement system, requesting the passenger to comply with crew instructions immediately or face disembarkation. The passenger complied by putting on his shoes and mask and securing his bag in the overhead compartment. However, during takeoff and the subsequent flight, the passenger and his traveling companion repeatedly pulled down their masks, continuing to disregard the mask policy. The incident disrupted the flight and raised safety concerns for the crew.",between attendant and crew
1766037,Flight Attendant,Flight Attendant,"The incident occurred during the boarding of a flight, involving two flight attendants. The Flight Attendant In Charge (FAIC) was distracted by addressing a face mask compliance issue in the front row and failed to verify whether the exit row briefing had been completed by another flight attendant, C. As a result, the exit row briefing was not conducted on the previous flight. The FAIC acknowledged the oversight and proposed improving future procedures by taking a moment to review all pre-takeoff duties.",between attendant and crew
1768765,Flight Attendant,Flight Crew,"The incident occurred when Flight Attendant A encountered non-compliance with mask policies and sarcastic remarks from the First Officer (FO) regarding COVID protocols. A addressed the FO's lack of a mask and emphasized the importance of masks as PPE. During boarding, A noticed both the FO and another flight attendant, B, were not wearing their masks properly and requested they comply. The FO made sarcastic comments about COVID, leading to a confrontation. A later discussed her concerns with the Captain, who expressed worries about her comfort working with the crew. A explained that social distancing was impractical and stressed the need for masks to protect everyone. The Captain questioned the necessity of masks in the cockpit, prompting A to suggest that the crew should wear masks when the door was open for mutual protection. The situation highlighted the need for consistent compliance with safety protocols and respectful communication among crew members.",between attendant and crew
1769347,Flight Attendant,Ground Personnel,"The incident involved a conflict between a Flight Attendant (FA) and a Customer Service Agent (CSA) regarding a seat assignment on an aircraft. A passenger was assigned a seat that had been blocked for social distancing and safety purposes, which posed a potential risk to the FA's safety. The FA requested the CSA to reassign the passenger to another seat in accordance with social distancing guidelines. However, the CSA refused to comply with the request, violating established policies and creating a safety concern. As a proposed solution, the FA suggested reseating a solo traveler from another row, but this was not implemented by the CSA. The incident remained unresolved, resulting in discomfort for the FA and a perceived inconsistency in policy enforcement.",between attendant and crew
1769363,Flight Attendant,Ground Personnel,"The incident occurred due to technical difficulties faced by the flight attendant, who was unable to communicate with ground personnel because her tablet malfunctioned and there were no available jet bridge or plane phones. This communication breakdown led to a delay in providing an aisle chair for a connecting passenger, causing three passengers to remain on the aircraft longer than expected. The flight attendant expressed regret for the delay and suggested that ensuring access to jet bridge phone numbers could prevent future issues. To address the communication challenges, it was recommended that every flight be equipped with jet bridge phone numbers to facilitate timely communication with ground agents, thereby improving customer service and ensuring timely passenger deplaning.",between attendant and crew
1770089,Flight Attendant,Flight Crew,"The incident involved a disagreement between a flight attendant (FA) and the flight crew regarding the admissibility of a passenger's hoverboard as carry-on or checked baggage. The passenger had a hoverboard in a box that was initially unnoticed during boarding but was observed during taxi-out. The FA reported this to the Captain, who permitted it if the lithium battery was under 50 grams, citing their manual. However, the FA referenced their manual, which prohibited PMDs (Personal Mobility Devices) as carry-on or checked baggage. The manual was found to have conflicting sections: one prohibiting PMDs and another allowing them with battery limitations, which were unclear regarding exact gram limits. The flight crew believed their manual permitted the hoverboard's battery. To resolve the issue, they proposed aligning FA and flight crew manuals to avoid confusion, adding boarding pass notifications for bulkhead passengers to brief at the gate, and enhancing the FA manual's specificity on PMD definitions under hazardous materials. The key cause was manual discrepancies, with proposed solutions to improve clarity and procedures.",between attendant and crew
1770698,Flight Attendant,Other,"The incident involved a flight attendant enforcing the company's face covering policy during a flight. The flight attendant repeatedly reminded a passenger to ensure their mask covered both their nose and mouth during various points of the flight, including during boarding, after beverage service, and during cabin security checks. Despite these reminders, the passenger did not comply. The flight attendant consulted a crew member, informed the captain, and the captain made a public address (PA) announcement regarding the policy. The passenger was then given a warning, and the flight continued without further incident. No additional details about the passenger's response or actions were provided.",between attendant and crew
1770996,Flight Attendant,Ground Personnel,"The incident involved a conflict between a flight attendant and an aircraft cleaner regarding compliance with a face mask policy. The flight attendant reported that the cleaner, identified as Employee X, repeatedly refused to wear a face mask properly, despite being instructed to do so at least 10 times by the flight attendant, the lead cleaner, and the captain. Employee X claimed he could not breathe with the mask on and failed to cover both his mouth and nose, despite further requests from his lead supervisor. The flight attendant ultimately reported the incident. No resolution or proposed solution was mentioned in the provided information.",between attendant and crew
1772967,Flight Attendant,Flight Crew,"The incident occurred when the First Officer (FO) refused to wear a face mask in the cockpit, prompting a Flight Attendant (FA) to object. The Captain attempted to find another FA to provide break relief under these conditions but faced refusal. The FA felt the FO's behavior was unsafe and disrespectful, given the long duty hours and the importance of health and safety. The FA emphasized that wearing a mask for a few minutes was a minimal request. The result was the FA's refusal to comply, and a proposed solution was to address the issue with the FO about showing consideration for coworkers.",between attendant and crew
1776648,Flight Attendant,Flight Crew,"The incident occurred when a flight attendant entered the cockpit at 3:30 pm and noticed the captain was not wearing a face mask. She requested he put one on, but he refused, while the first officer complied. The attendant expressed concern about potential COVID-19 exposure and mentioned the captain's non-compliance to the first officer. The captain continued without a mask, causing discomfort among crew members who chose not to confront him. The flight completed one leg with the captain, whose behavior was deemed non-compliant with company policy and potentially dangerous.",between attendant and crew
1777663,Flight Attendant,Other,"The incident involved a passenger who repeatedly refused to comply with the face mask policy during a flight. The flight attendant and gate agent advised the passenger multiple times before departure, and an announcement was made emphasizing the policy's enforceability. Despite these efforts, the passenger continued to remove the mask and made rude comments upon deplaning. The flight crew informed the gate agent to document the passenger's behavior for future reference. The passenger's non-compliance persisted throughout the flight without enforcement beyond repeated advisories.",between attendant and crew
1778341,Flight Attendant,Other,"The incident occurred when a flight attendant encountered a family in the exit row who were non-compliant with the mask policy, prompting a supervisor's intervention. Due to this distraction, the attendant forgot to brief the exit row on emergency procedures. Realizing the omission after takeoff, the attendant informed the captain, who made an announcement, and the exit row was subsequently briefed. The situation was resolved by ensuring the exit row received the necessary briefing after takeoff.",between attendant and crew
1778792,Flight Attendant,Flight Attendant,"On a flight involving Aircraft X ZZZ-ZZZ1, a conflict arose between two flight attendants. The first flight attendant noticed their colleague, the second flight attendant, displaying symptoms of severe illness, including persistent coughing, sneezing, shortness of breath, weakness, and excessive sweating. The second flight attendant also struggled with tasks such as moving the beverage cart and repeatedly placed used gloves on the galley counter. Additionally, the second flight attendant was observed not wearing a face mask, particularly when coughing, despite being reminded by the first flight attendant to affix an orange strap at door 2R during descent. The first flight attendant expressed genuine concern for their colleague's health and well-being, feeling uncomfortable flying with someone who appeared so unwell. The incident was reported as a result.",between attendant and crew
1779516,Flight Attendant,Ground Personnel,"The incident occurred when a flight attendant noticed the aircraft was not properly sanitized prior to boarding. The cleaning crew initially boarded with limited equipment, leading to confusion about whether the aircraft had been sprayed. After questioning the sanitization process, the flight attendant and crew requested verification. A cleaner later returned with a sprayer, sanitized the aircraft, and allowed boarding to proceed. The gate agent apologized for the oversight, and the flight eventually departed after the sanitization was completed.",between attendant and crew
1780389,Flight Attendant,Flight Attendant,"A flight attendant reported a potential violation of Federal Aviation Regulations (FAR) due to insufficient crew during a crew change while passengers were onboard. The incident occurred when a flight attendant, Party1, was unsure whether the minimum number of flight attendants was present before leaving the aircraft. During the crew change, confusion arose as to who was on the plane, with only one outbound crew member present despite having through passengers. This uncertainty led to a possible FAR violation. The contributing factor was Party1's long-term COVID-19 symptoms, including brain fog and fatigue, which may have affected their ability to ensure compliance. To address this, the solution proposed is to verify the number of outbound crew members before leaving the aircraft, ensuring adherence to safety regulations.",between attendant and crew
1782318,Flight Attendant,Other,"The incident arose from the non-compliance of a deadheading Captain and a passenger with the face mask policy on board Aircraft X. The Flight Attendant first requested the Captain to wear his mask, who complied. Subsequently, the Flight Attendant noticed a passenger in seat X4 and his wife not wearing masks while watching a movie. Despite the attendant's requests, the passenger refused compliance. Other passengers complained about this, prompting the attendant to make an announcement reiterating the mask policy. Following this, the policy was updated to specify that masks are required except when eating or drinking briefly. The Flight Attendant indicated a commitment to report future employee non-compliance, emphasizing that employee adherence sets the standard for passenger behavior. The attendant also suggested that the airline should ensure employees follow policies to prevent passenger non-compliance. The incident highlighted the need for consistent enforcement of safety protocols.",between attendant and crew
1783170,Flight Attendant,Ground Personnel,"The incident involved a disagreement between a flight attendant and a gate agent regarding the approval of a passenger's mesh face mask. The flight attendant believed the mask was not compliant with airline policies due to its see-through material, while the gate agent initially allowed the passenger to wear it as it covered the nose and mouth. During the flight, the flight attendant questioned the mask's approval, consulted the manual, and informed the captain. The flight attendant then approached the passenger, showed the manual's mask compliance section, and explained the mask was not approved. The passenger initially protested but eventually agreed to exchange the mesh mask for a company-provided one. The flight attendant informed the gate agent and captain that the issue was resolved, providing future reference in the manual if similar situations arise.",between attendant and crew
1784953,Flight Crew,Flight Attendant,"The incident arose from a disagreement between the Lead Flight Attendant and another Flight Attendant regarding the company's face mask policy on the flight deck. The Lead Flight Attendant offered an N95 mask as an extra precaution, given the Captain's difficulty in wearing a mask while fulfilling his duties. This offer was refused, with the flight attendant continuing to wear a single-layer cloth mask. This refusal led to the flight attendant's distress and complaints, which distracted from crew coordination and resulted in a reported issue with CRM (Crew Resource Management). The Lead Flight Attendant's attempt to mitigate the situation by providing additional protection was met with resistance, highlighting a compliance concern with the established mask policy.",between attendant and crew
1662353,Flight Crew,Flight Attendant,"A passenger reported to the flight captain that a father and small boy were in the lavatory during takeoff. The passenger provided a cell phone video showing an interphone call made by a flight attendant to another crew member, who then did not contact the cockpit to avoid violating sterile cockpit rules during a critical phase. The flight experienced multiple delays, including aircraft unavailability and weather reroutes, leading to a near-miss of the departure time. The flight attendant involved made an interphone call but did not inform the cockpit, leaving the captain unaware of the situation until post-landing. The captain expressed safety concerns, emphasizing the importance of timely communication during takeoffs to allow for safe aborted takeoffs if necessary. The incident highlighted the need for improved communication protocols, especially with diverse crews, to prevent similar occurrences and ensure passenger safety.",between attendant and crew
1664648,Flight Attendant,Flight Attendant,"The incident involved a conflict between two flight attendants (FA1 and FA4) during a pre-flight briefing and subsequent flight duties. FA1 conducted the briefing, which included reviewing in-flight procedures and addressing safety protocols. During the briefing, FA1 noticed that FA2 and FA3 were uncomfortable with FA4's performance, as her attitude and lack of initiative raised concerns about her ability to fulfill her duties without additional direction. FA1 attempted to set a professional tone for the flight but encountered resistance when FA4 failed to comply with directives, such as conducting a pre-flight check, closing overhead bins, and responding to customer call lights. FA1 reported that FA4's inability to perform her duties without direct supervision created a burden on the cabin crew, ultimately requiring other flight attendants to compensate for her lack of compliance. The situation was resolved when FA2 assumed additional responsibilities during boarding and the flight. No specific solution was proposed in the context provided.",between attendant and crew
1664649,Flight Attendant,Flight Attendant,"The incident involved two flight attendants, Party1 (FA1) and Party2 (FA4), during a flight operation. FA1 reported several issues related to FA4's performance and behavior. These included non-compliance with pre-flight checks as per FAR 121.309, failure to use the interphone correctly, texting on her phone during boarding despite being instructed otherwise, and not responding to call lights during the flight. Additionally, FA4 was observed sleeping on her jump seat and expressed hostile remarks. FA1, along with FA2 and FA3, felt unsafe working with FA4 and reported their concerns to management. The result was a formal report filed by FA1 detailing the violations and uncooperative behavior of FA4.",between attendant and crew
1667046,Flight Attendant,Flight Crew,"The incident involved a communication breakdown between a flight attendant and the flight crew of a B737 aircraft, triggered by the presence of a passenger with a highly contagious disease. The flight attendant was informed by another crew member about the passenger, who had pre-boarded and requested that her seat be cleaned with Clorox after deplaning. Upon speaking with the passenger, the flight attendant learned that the individual had a contagious illness, which could be transmitted through contact but was not airborne. Despite the turbulence and being on final descent, the flight attendant contacted the cockpit, informing them of the situation. The cockpit, occupied by the captain, was unable to communicate at that time but was advised to have a supervisor meet the plane at the gate. The passenger was not in distress and did not require immediate medical attention, so the flight attendant did not call for emergency services. Upon landing, chaos erupted at the gate. Operations staff opened the door, allowing the flight attendant to deplane, but then locked the jet bridge, preventing other passengers from exiting. The captain attempted to enter the jet bridge, and the flight attendant was forced to open the door for him. The flight attendant was instructed to make an announcement asking passengers to remain on the plane, while supervisors gathered to collect information and inform the parents of an unaccompanied minor (UM) about potential exposure. The flight attendant worked to prevent the UM and other passengers in the affected row from deplaning, as requested by supervisors. Once cleared, passengers, including the UM, were allowed to exit, with the flight attendant collecting the ill passenger's information. After everyone had deplaned, the flight attendant assisted the ill passenger off the aircraft, cleaned the affected row with onboard disinfectant, and continued her duties, including coordinating with the inflight supervisor, the captain, and the outbound crew. The incident highlighted a breakdown in communication post-landing, as the captain did not contact the cabin crew to clarify the situation, leading to confusion and the subsequent lockdown. The flight attendant expressed frustration with the lack of communication and the resulting delays, suggesting that a coordinated approach could have been achieved if the captain had communicated with the cabin crew after landing. The proposed solution was for the captain to contact the cabin crew post-landing to avoid the lockdown and develop a unified plan. The flight attendant emphasized the importance of clear communication and collaboration among all crew members, regardless of their role.",between attendant and crew
1668050,Flight Crew,Flight Attendant,"The incident began with a briefing where the Captain expressed concerns about past First Officers challenging his authority, which the First Officer found unusual. Disagreements arose regarding procedures, such as requesting a new TPS in flight, leading to growing tension. During the return leg, smoke from the oven, caused by burning dinner rolls, prompted the Captain to divert to ZZZ2. Despite the First Officer's consideration of continuing, the Captain, under stress, opted for an overweight inspection and refused to proceed further. This resulted in a delay, with passengers disembarking and the aircraft being parked for the night.",between attendant and crew
1676232,Maintenance,Flight Attendant,"The incident occurred when a maintenance crew responded to a 'Warn Elec' message on an aircraft, leading them to attempt resetting circuit breakers. Due to a delay in obtaining a jetway operator, the maintenance team proceeded without one, resulting in a mechanic entering the aircraft through an open hatch. During this process, a flight attendant accidentally stepped through the hatch, causing injuries to both the flight attendant and the mechanic. The Captain's management of the situation and subsequent interaction with the maintenance crew were perceived as disrespectful, highlighting a need for improved interdepartmental communication and support systems. Proposed solutions include ensuring a jetway operator is available and enhancing communication protocols to prevent such incidents. The outcome underscores the importance of teamwork and respect in addressing technical issues efficiently.",between attendant and crew
1679358,Flight Attendant,Flight Crew,"The incident occurred during a flight's initial stages at LAS airport, where a mother requested her toddler use the restroom before departure. The flight attendant informed the Captain, who agreed to allow the passenger to use the lavatory, giving them approximately 2-3 minutes. After the passengers entered the lavatory, the Captain decided to expedite departure, despite the flight attendant's reminder that the passengers were still inside. The aircraft took off, and around 10,000 feet, the flight attendant escorted the gentleman and toddler back to their seats. The Captain later apologized, explaining that the flight was moved up in the departure order. The flight attendant ensured the passengers' safety during the process.",between attendant and crew
1687578,Dispatch,Flight Crew,"The incident arose from a combination of poor management decisions and miscommunication within the dispatch team, leading to a highly task-saturated workload and operational breakdown. The root cause included the reduction of international desks without adjusting the workload, assigning a domestic dispatcher to an international desk during peak hours, and insufficient staffing planning. These decisions overwhelmed the remaining dispatchers, who were forced to handle an influx of calls and re-routing of flights while managing their own workload. Additionally, a flight attendant's lack of proper radio telephone protocol compounded the issue during a medical emergency, requiring the intervention of a Chief in training to assist the overwhelmed domestic dispatcher. The result was a near-disruption of operations, with the flight being diverted due to the poor planning and lack of support. The dispatcher highlighted several systemic failures, including inadequate staffing models, lack of trained leadership, and insufficient training for flight attendants. Proposed solutions included restoring proper staffing levels, having dedicated international and domestic chiefs, and improving training for both dispatchers and flight attendants to prevent similar incidents.",between attendant and crew
1687718,Flight Crew,Flight Attendant,"The incident was triggered by the Captain's failure to issue the standard ""prepare for departure"" command before takeoff. Upon hearing a chime, the flight crew, including the flight attendant, assumed it might be a routine call light. Without the Captain's command, they stood in the galley during takeoff. The carts were not secured, requiring the crew to hold them in place to prevent movement. This situation posed a safety risk, as the crew was not properly positioned for takeoff, potentially hindering their ability to respond to emergencies. To prevent recurrence, it was emphasized that the Captain must consistently issue the ""prepare for departure"" command to ensure clarity and safety for the cabin crew.",between attendant and crew
1687735,Flight Attendant,Dispatch,"The incident occurred due to confusion regarding crew assignments. A flight attendant was called to assist with pre-boarding a flight to ZZZ and was informed by the gate agent that they would board as the incoming crew was delayed. After boarding, the pilot announced they were departing, and the attendant noticed a discrepancy in their assigned trip on the crew portal. During taxi, the attendant's phone rang from crew scheduling, prompting them to answer despite knowing they shouldn't use their phone on the aircraft. This led to a policy violation. The result was a reprimand for the flight attendant, who received additional training on communication protocols. This incident highlights the importance of adhering to established procedures, particularly regarding electronic device usage during critical flight phases.",between attendant and crew
1687743,Flight Attendant,Flight Crew,"During a flight, a safety incident occurred when the flight crew initiated pushback without ensuring the cabin door was closed, violating Federal Aviation Regulations (FAR). The flight attendant, conducting a compliance check in first class, noticed the door remained open and informed the captain that the cabin was not secure. Despite this, another flight attendant incorrectly reported the cabin as secure, leading to the pushback proceeding. This action posed a significant security risk. The flight attendant believes the incident highlights the need for improved training to prevent such violations and ensure adherence to safety protocols.",between attendant and crew
1716229,Flight Attendant,Flight Attendant,"The incident involved a conflict between two flight attendants (FAs) regarding a failure to communicate information about the First Officer's status as a Federal Flight Deck Officer (FFDO). The lead FA had instructed another FA to inform the crew that the First Officer was an FFDO after the aircraft door had closed. However, due to a hectic pre-takeoff taxi process, where passengers repeatedly needed to be reminded to sit down and fasten their seatbelts, the information was inadvertently forgotten. The lead FA proposed a potential solution: implementing a system in the computer to denote FFDOs with a triangle symbol, which could help ensure the information was readily accessible during busy boarding or pre-takeoff procedures. The incident resulted in the other FAs not being informed about the First Officer's role as an FFDO, but a solution was suggested to prevent similar occurrences in the future.",between attendant and crew
1718343,Flight Attendant,Flight Crew,"During a B737-900 flight, a Flight Attendant discovered a large hard-covered box in the overhead bin, which a passenger identified as a drum set containing a lithium battery. The attendant expressed concerns about the item's size, its inability to fit into a battery containment bag, and the presence of lithium batteries, particularly since the flight was scheduled to operate over water for five hours. The attendant sought clarification from the Customer Service Representative (CSR) and the Captain regarding the item's approval but did not receive satisfactory answers. The Captain acknowledged the presence of other lithium battery-powered devices on board, such as cell phones and laptops, but deemed the drum set acceptable. The attendant raised questions about the lack of thorough research into the item and proposed that such items should be checked more carefully before departure. The incident highlights concerns about lithium battery safety and the need for proper review procedures.",between attendant and crew
1724682,Flight Attendant,Other,"The incident involved a communication breakdown between a flight attendant and a catering representative regarding the placement of two carrier boxes filled with dry ice in front of the boarding door. The flight attendant was not initially informed about an inoperative chiller, which the catering representative cited as the reason for leaving the boxes on the ground. The boxes posed a tripping hazard to passengers boarding the aircraft, but the catering representative refused to remove them, insisting the flight attendant take them on board. The boxes were too heavy for the crew to lift safely, and an In-Flight Supervisor present in the area was unhelpful and displayed aggressive behavior when the flight attendant attempted to resolve the issue. During the conflict, the Captain informed the crew that chiller number 7 in the aft galley had an issue, but the crew had not been previously notified. To de-escalate the situation and avoid further delays, the flight attendant decided to take the two bins of dry ice herself, carrying them onto the aircraft. This allowed the boarding door to close and the flight to depart on time.",between attendant and crew
1607955,Flight Crew,Flight Attendant,"The incident involved an ERJ-175 flight crew and a flight attendant during departure from ZZZ. After starting the first engine, a warning indicated a forward door was ajar. The flight crew communicated with the attendant to check and recycle the door. During this, the emergency slide deployed, an inadvertent deployment with no injuries. The cause was attributed to a miscommunication regarding the term ""recycle,"" leading to confusion. Contributing factors included a delayed flight and rushed procedures. To prevent recurrence, the flight manual's terminology will be revised for clarity, and procedures will be followed more meticulously.",between attendant and crew
1608882,Flight Attendant,Other,"The incident involved a passenger who was vaping marijuana on a flight, leading to a conflict with the flight attendants. The flight attendants noticed a strong smell of marijuana when the passenger exited the aft lavatory and observed smoke inside the lavatory. The passenger appeared paranoid and initially lied to the police about his actions. The flight attendants called the captain, and upon landing, police were summoned. During questioning, the passenger denied using marijuana but later admitted to smoking in the cabin and lavatory after a vape pen, which tested positive for THC, was found in his possession. The passenger was detained, and the flight attendants reported the incident to the authorities. The flight attendant experienced throat irritation and a headache, possibly due to the effects of THC exposure. The police confirmed the vape pen contained THC, leading to the passenger's confession and detention.",between attendant and crew
