ACN,Party1_Role,Party2_Role,objective_summary,label
1760539,Flight Attendant,Other,"An incident occurred during a flight when a passenger failed to comply with the face mask policy. The situation was brought to the attention of the cabin crew by another passenger. The crew member (referred to as C Flight Attendant) addressed the issue by informing the passenger that they were sleeping, which resolved the matter without further action. In response to the non-compliance, the primary Flight Attendant made public address (PA) announcements throughout the flight to remind passengers of the mask policy. The purpose of these announcements was to enforce consistency among crew members, ensuring that all were aligned in their approach to mask enforcement to avoid any perceptions of inconsistency or individual strictness. The non-compliance was resolved through the C Flight Attendant's intervention. The primary Flight Attendant emphasized the importance of consistent mask enforcement to maintain crew professionalism and avoid any negative perceptions. The Flight Attendant suggested that all crew members communicate and align on the mask policy to ensure consistency and prevent any one crew member from appearing overly strict or lenient.",operational issues
1760562,Flight Crew,Party1 Flight Attendant,"The incident involved a conflict between the Flight Crew (specifically the Flight Attendant) and Maintenance regarding the improper sanitization and cleaning of an aircraft. The Flight Attendant reported that the aircraft's overhead bins were not sprayed properly during the scheduled cleaning process at the ZZZ station, as they were dry despite being claimed as sanitized. During the flight, the Flight Attendant and First Officer (FO) observed the cleaner failing to sanitize most overhead bins, with some being resprayed only after being questioned. Additionally, the Flight Attendant noted that the cabin's tray tables were not properly cleaned, with evidence of food and dirt remaining. Despite sending cleaners back to address the issue, some tasks were incomplete, leading to a 30-minute delay in departure. A supervisor eventually cleaned the affected tray tables himself. The root cause of the delay was identified as the initial inadequate cleaning process, which could have been avoided with proper sanitization. The proposed solution was to ensure the aircraft was cleaned correctly in the first instance, adhering to company standards.",operational issues
1760736,Flight Attendant,Other,"During a pre-takeoff safety check, the flight attendant (Party1) noticed a child seat positioned directly behind the exit row. While conducting her duties, she was occupied with greeting passengers and ensuring that those seated in the exit row were willing to assume the responsibilities of that seat. A passenger in the exit row exhibited hearing difficulties, as she was unable to respond to the flight attendant's instructions. The passenger explained that her ears were blocked due to a prior landing, leading to congestion but not indicating that she was sick. The flight attendant attempted to reseat the passenger in accordance with safety protocols, but a gentleman seated nearby objected, claiming the passenger was sick and should not be on the plane. The passenger denied being sick, though her congestion raised concerns about potential COVID-19 symptoms. The flight attendant consulted with the captain and operations, who advised her that if the passenger was not explicitly sick or exhibiting COVID-19 symptoms, she could remain on the plane. The flight attendant proceeded with reseating the passenger and securing the forward cabin. The incident was resolved after the flight attendant successfully completed the seat change and informed the captain that the exit row was briefed and the forward cabin was secure. The flight attendant did not hear a public address (PA) confirming the aft cabin was secure but ultimately ensured the situation was managed.",operational issues
1760899,Flight Attendant,Other,"The incident occurred when a passenger refused to comply with the face mask policy on a flight. The flight attendant (FA) first noticed the passenger was not wearing a mask and requested her to do so. When the passenger declined, the FA informed the captain, who decided to return the aircraft to the gate for further resolution. Upon the aircraft's arrival at the gate, the passenger continued to refuse to wear a mask and also stated her intention to eat and drink throughout the flight, which further disobeyed safety regulations. The passenger's behavior became increasingly confrontational, prompting the crew to involve a supervisor. The supervisor escorted the passenger off the aircraft. As a result of the passenger's refusal to comply, the entire aircraft was deplaned, leading to a delay in the flight. The incident highlights the challenges in enforcing safety protocols and the need for clear communication and adherence to regulations.",operational issues
1761167,Flight Attendant,Other,"The incident occurred during a flight when a passenger (Passenger X) failed to comply with the face mask policy. During boarding, Passenger X boarded without a face covering, and the flight attendant (FA) politely requested compliance. Passenger X ignored the request and proceeded to place his luggage in the overhead bin. After sitting in his seat, the FA again requested he wear a face covering, to which Passenger X briefly complied but slid it down to his chin and began making a phone call. The FA noticed another passenger also wearing their mask improperly and made a public announcement regarding face covering requirements. The FA and the captain repeatedly requested Passenger X to comply, but he refused. The captain made another announcement, giving him two minutes to comply. Eventually, after the gate agent intervened, Passenger X put on his mask. During the safety demo, Passenger X removed his mask again and continued his phone call, ignoring the FA's requests. The FA instructed him to place his phone in airplane mode, but he ignored her. After completing the safety demo, the FA instructed him again to place his phone in airplane mode. The flight waited until Passenger X finished his call, put on his mask, and they began taxiing for takeoff. During the flight, Passenger X was observed writing and using his browser, and he repeatedly removed and replaced his mask while being monitored by the FA. No formal solution was proposed in the context of the incident, but the situation was managed through repeated requests and announcements from the flight crew.",operational issues
1761506,Flight Attendant,Maintenance,"The incident involved a Flight Attendant who observed that the aircraft cleaning process appeared to be completed too quickly. After a flight from ZZZ1 with XX passengers and one jump seat, the cleaner finished in just 5 minutes. The Flight Attendant, occupied with a customer, reported this to Operations, who contacted a Supervisor. She inquired about the appropriate cleaning time, learning there was no established time frame. She emphasized the importance of maintaining customer expectations by ensuring all trays were cleaned properly, as the cleaners didn't know where passengers had sat. While she requested thoroughness, no specific solution was proposed.",operational issues
1762281,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and other parties, likely passengers, during a flight. The flight attendant reported that the majority of passengers were not complying with the face mask policy, as 95% had their masks removed while the attendant was collecting trash and providing food and beverage service. Passengers were observed talking, eating, and requesting items without their masks on, despite numerous announcements reminding them to wear masks during service. The flight attendant highlighted that enforcing safety guidelines, such as maintaining a 6-foot distance and ensuring mask compliance, was challenging and often impossible during food and beverage service. The attendant expressed concerns about prioritizing passenger comfort and convenience over safety, emphasizing the need to protect front-line employees during the COVID-19 pandemic. The reported incident underscores the risks faced by flight attendants when balancing service duties with safety protocols. A proposed solution, as implied by the flight attendant, is to prioritize employee safety over food and beverage service, aligning with established safety guidelines.",operational issues
1762602,Flight Attendant,Other,"The incident occurred when a passenger boarded a flight with a face mask that did not fully cover her nose, despite the requirement. The flight attendant (FA) repeatedly asked the passenger to adjust the mask, but she refused, citing a medical exemption and arguing the policy was excessive. The FA informed an operations agent, and since the passenger eventually complied, she was allowed to stay. However, during the flight, the passenger frequently moved the mask below her nose. The flight crew decided to involve a Supervisor upon arrival in ZZZ, but the Captain failed to initiate this. The passenger's behavior was intimidating and non-compliant with safety regulations, prompting a proposed solution of having a Supervisor address the situation, though this was not executed.",operational issues
1762934,Flight Attendant,Other,"The incident began when a flight attendant noticed a passenger whose mask was not properly covering her nose and mouth. The attendant politely requested her to adjust it, but the passenger cited discomfort and refusal. The attendant offered a new, secure mask, which was declined. After multiple requests, the passenger remained non-compliant, prompting the attendant to inform the captain. The captain, adhering to safety protocols, supported the decision to address the issue. The gate agent intervened twice without success, leading a Customer Service Supervisor to escort the passenger off the aircraft. Despite her attempts to engage with the captain, the flight had already passed its departure time. The supervisor repeatedly asked her to deplane, and she complied without further incident, resulting in a delayed departure. The flight attendant offered a new mask as an alternative solution, but it was refused by the passenger.",operational issues
1762958,Flight Attendant,Other,"The incident involved a conflict between a flight attendant (FA B) and a family traveling on a flight. The family included a 2-year-old child who was seated in his own seat but did not wear a face mask, despite the airline's policy requiring masks for children over 2 years old. The father initially claimed the child was under 2 years old, but it was later discovered that the child was over 2 years old. This led to a disagreement over the child's seating and mask compliance. FA B attempted to resolve the issue by suggesting a seat change, but the family was resistant. The father claimed the child was under 2 years old, even after being informed that the child was over 2. The family eventually swapped seats with the grandparents, but the child continued to refuse to wear a mask during the flight. The flight attendant repeatedly warned the father about the mask policy and reported the family's non-compliance to the cabin service assistant (CSA) and the captain. Additionally, the grandmother in the family repeatedly failed to comply with the mask policy, despite being reminded multiple times by the flight attendant. The family's non-compliance with the mask policy and their attempt to hide the child's age created a challenging situation for the flight attendant, who ultimately decided to allow the family to remain on the flight but reported the incident to the CSA upon landing. The incident highlights the challenges faced by flight attendants in enforcing mask policies and the need for passengers to adhere to safety regulations.",operational issues
1762961,Flight Attendant,Other,"The incident began when a passenger in seat XX6 approached the flight attendant without a face mask, disregarding social distancing guidelines. The attendant requested the passenger to step back and wear a mask, citing company policy. The passenger responded by stating he didn't have a mask and expressed discomfort. The attendant had another crew member fetch a mask, which the passenger reluctantly put on. The passenger then argued that the request was rude and claimed he wasn't wearing a mask during boarding, despite the attendant's recollection of him doing so. The passenger requested the attendant's details to file a complaint, accusing her of being partisan. The attendant repeatedly tried to de-escalate, emphasizing the policy's importance and appreciating the passenger's eventual compliance. Although the passenger persisted in his argument, the attendant noted no immediate action was needed, suggesting a reminder about the policy for future flights.",operational issues
1763137,Flight Attendant,Other,"A conflict arose during a flight when a family with a 2-year-old child boarded without the child wearing a face mask. The flight attendant (FA) identified the issue and approached the parents, who refused to comply with the face mask policy, citing incorrect prior information from station agents that a 2-year-old does not need a mask. The FA escalated the matter by contacting a Customer Service Agent (CSA), who confirmed the parents' claim. However, the FA emphasized that the airline's policy clearly states that children aged 2 and older must wear masks, with no exceptions. The FA requested the family be removed from the flight due to their non-compliance. The family was eventually asked to deplane, blaming the FA for their removal. The FA apologized and reiterated the mask policy. The incident highlighted a potential need for retraining or re-examining the mask policy communication at the ZZZ Station, as the CSA had incorrectly advised the parents about the age requirement.",operational issues
1763404,Flight Attendant,Other,"The incident involved a conflict between a flight attendant (Party1) and a passenger (Party2) during the boarding process of a flight. The passenger, identified as Passenger X, was observed wearing a face shield but without a face mask. The flight attendant informed Passenger X that the policy required a face mask covering both the nose and mouth. Passenger X responded with hostility, refusing to comply and demanding the flight attendant leave him alone. He claimed to have a medical condition but did not communicate with a gate agent when prompted. During the interaction, Passenger X appeared to retrieve a mask from his bag but ultimately placed it on improperly, below his nose and mouth. The flight attendant reiterated the need for proper mask placement, but Passenger X remained non-compliant and hostile, refusing to engage further. The flight attendant reported the situation to the cabin manager, who informed the captain. After multiple attempts to resolve the issue, it was determined that Passenger X posed a safety hazard due to non-compliance with the face mask policy. The captain and cabin crew decided to remove Passenger X from the flight. An employee seated in Row XX witnessed the exchange and supported the decision, citing concerns about the passenger's non-compliance and the potential COVID-19 safety risk to other passengers and crew. Passenger X was subsequently removed from the flight.",operational issues
1763762,Flight Attendant,Other,"The incident involved a passenger who repeatedly failed to comply with the face mask policy during a flight. Flight attendants initially approached the passenger, who argued about her inability to talk on the phone with the mask on. Despite reminders and policy explanations, the passenger continued to remove her mask, citing a medical condition. The attendants, following company protocols, persisted in their requests, leading to a confrontational exchange where the passenger used derogatory language. The situation was reported to the captain, who arranged for a supervisor to meet the passenger upon landing. The passenger expressed her intention not to fly with the airline again, while other passengers commended the attendants' adherence to safety regulations. The resolution involved ensuring the passenger was aware of the policy's enforceability and arranging post-flight follow-up with a supervisor.",operational issues
1764941,Flight Attendant,Other,"The incident involved a flight attendant (Party1) and a passenger (Party2) on a flight. The passenger, who boarded late, had a history of being denied boarding for three days due to lack of sleep and hunger. On the flight day, he was permitted to board after claiming he was rested. The flight attendant noted his non-compliance with the face mask policy, requiring multiple reminders. Additionally, the passenger moved seats twice: first to the exit row during taxiing and again after takeoff, where he remained without proper briefing. The flight attendant had to intervene each time, successfully moving him back. The passenger also seemed mentally fatigued, often removing his mask unintentionally. Upon arrival, the flight attendant informed the gate agent but did not fully communicate the issues. She suggested that the passenger's family should have been contacted due to his apparent unfit state to fly alone. The flight continued without major disruption, but concerns about his fitness to fly alone were raised.",operational issues
1765287,Flight Attendant,Other,"During a flight, a flight attendant encountered two passenger requests that led to a challenging situation. First, a passenger sought a different seat due to discomfort sitting next to someone unknown. The flight attendant attempted to find an alternative but found none available. Second, another passenger's seat would not recline, as it was located in front of an exit row. The flight attendant explained this and suggested a later flight option, as no other seats were available. While managing these requests, the flight attendant neglected to brief the exit row passengers, a crucial safety procedure. Mid-flight, she realized this oversight and promptly briefed the exit row passengers, who agreed to their seats. The cause of the incident was attributed to work overload from handling multiple requests simultaneously. The flight attendant resolved the issue by briefing the exit row passengers mid-flight, ensuring safety standards were met. This incident underscores the importance of balancing multiple tasks and adhering to safety protocols, even under pressure.",operational issues
1766062,Flight Attendant,Other,"The incident occurred during boarding when a flight attendant noticed a passenger without a face mask. The passenger was asked multiple times to comply with the face mask policy but refused. The flight attendant informed the captain, who also attempted to address the situation, but the passenger remained non-compliant. After several attempts to resolve the issue, a supervisor and a customer service agent intervened, leading to the passenger being removed from the flight before takeoff. The crew deemed it necessary for safety and policy adherence, resulting in the passenger's deplanement.",operational issues
1767532,Flight Attendant,Ground Personnel,"The incident began when a passenger failed to comply with the face mask policy, prompting their removal from the aircraft. The Flight Attendant, having completed cabin checks, encountered the passenger in the front galley, who was visibly upset and confrontational, attracting attention from other passengers. To de-escalate, the Flight Attendant escorted the passenger off the plane, where they waited for ground personnel. However, when the Supervisor and operations agent did not return, the Flight Attendant, recognizing the need for timely action, decided to walk the passenger to the jetway's top to assist him further. This action allowed the flight to proceed normally, with the door closing and departure as scheduled. The Flight Attendant's decision to assist the passenger herself resolved the situation, highlighting her proactive approach in the absence of ground staff.",operational issues
1767905,Flight Attendant,Other,"The incident occurred on a flight when a flight attendant (Party1) noticed a passenger (Party2) without a face mask. The attendant asked the passenger to wear the mask, but the passenger responded confrontationally, rolling his eyes and pulling the mask down. The attendant gave the passenger another opportunity to comply, but the passenger refused, shouting aggressively. The attendant informed the captain and crew about the passenger's behavior, noting that he had been a nuisance throughout the flight. Passengers had also complained about the passenger not wearing a mask. Upon landing, a cabin service attendant (CSA) spoke with the passenger, who continued to refuse to wear the mask. The passenger was ultimately allowed to deplane without further issue. The flight attendant expressed frustration that the passenger was permitted to fly despite his refusal to comply with mask requirements and criticized the gate agents for not informing the crew about his previous disruptive behavior. The attendant suggested that the passenger should not have been allowed to fly if he could not adhere to the mask policy.",operational issues
1767981,Flight Attendant,Other,"The incident occurred during a flight with numerous passengers, primarily in large groups or families. During boarding, passengers initially complied with the mask policy, but as the flight progressed, many, especially children, did not adhere to the guidelines. The flight attendant repeatedly reminded passengers to wear masks and socially distance, reseating those who felt unsafe. Despite interventions by the purser, non-compliance persisted, raising concerns about potential COVID-19 exposure. The flight's location over the ocean precluded immediate removal of non-compliant passengers. The flight attendant felt they had followed guidelines but expressed concerns about the high risk posed by widespread non-compliance.",operational issues
1768765,Flight Attendant,Flight Crew,"The incident occurred when Flight Attendant A encountered non-compliance with mask policies and sarcastic remarks from the First Officer (FO) regarding COVID protocols. A addressed the FO's lack of a mask and emphasized the importance of masks as PPE. During boarding, A noticed both the FO and another flight attendant, B, were not wearing their masks properly and requested they comply. The FO made sarcastic comments about COVID, leading to a confrontation. A later discussed her concerns with the Captain, who expressed worries about her comfort working with the crew. A explained that social distancing was impractical and stressed the need for masks to protect everyone. The Captain questioned the necessity of masks in the cockpit, prompting A to suggest that the crew should wear masks when the door was open for mutual protection. The situation highlighted the need for consistent compliance with safety protocols and respectful communication among crew members.",operational issues
1769070,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and a passenger during a flight. The flight attendant repeatedly requested the passenger to comply with the face mask policy, but the passenger disregarded the requests despite multiple reminders. The flight attendant even provided the passenger with an additional face mask, but compliance was not achieved. A nearby passenger seated in X6 expressed visible distress due to the situation. The flight attendant ultimately reported the incident to the authorities. No resolution was proposed during the incident.",operational issues
1769347,Flight Attendant,Ground Personnel,"The incident involved a conflict between a Flight Attendant (FA) and a Customer Service Agent (CSA) regarding a seat assignment on an aircraft. A passenger was assigned a seat that had been blocked for social distancing and safety purposes, which posed a potential risk to the FA's safety. The FA requested the CSA to reassign the passenger to another seat in accordance with social distancing guidelines. However, the CSA refused to comply with the request, violating established policies and creating a safety concern. As a proposed solution, the FA suggested reseating a solo traveler from another row, but this was not implemented by the CSA. The incident remained unresolved, resulting in discomfort for the FA and a perceived inconsistency in policy enforcement.",operational issues
1769357,Flight Attendant,Other,"The incident involved a conflict between a flight attendant and a passenger over mask compliance during a two-hour flight. The flight attendant repeatedly requested the passenger to wear their mask properly, making four passenger announcements and having the pilots make an additional announcement. Despite these efforts, the passenger removed their mask entirely once airborne. The flight attendant observed that the extensive food service provided during the flight made it difficult to enforce the mask policy, as the passenger frequently ate and removed their mask. The attendant was unable to issue warnings due to the passenger's consistent eating behavior. The passenger did not comply until the flight was cleaning up at 10,000 feet. The flight attendant suggested reevaluating the amount of food served to facilitate better adherence to mask policies.",operational issues
1769363,Flight Attendant,Ground Personnel,"The incident occurred due to technical difficulties faced by the flight attendant, who was unable to communicate with ground personnel because her tablet malfunctioned and there were no available jet bridge or plane phones. This communication breakdown led to a delay in providing an aisle chair for a connecting passenger, causing three passengers to remain on the aircraft longer than expected. The flight attendant expressed regret for the delay and suggested that ensuring access to jet bridge phone numbers could prevent future issues. To address the communication challenges, it was recommended that every flight be equipped with jet bridge phone numbers to facilitate timely communication with ground agents, thereby improving customer service and ensuring timely passenger deplaning.",operational issues
1770089,Flight Attendant,Flight Crew,"The incident involved a disagreement between a flight attendant (FA) and the flight crew regarding the admissibility of a passenger's hoverboard as carry-on or checked baggage. The passenger had a hoverboard in a box that was initially unnoticed during boarding but was observed during taxi-out. The FA reported this to the Captain, who permitted it if the lithium battery was under 50 grams, citing their manual. However, the FA referenced their manual, which prohibited PMDs (Personal Mobility Devices) as carry-on or checked baggage. The manual was found to have conflicting sections: one prohibiting PMDs and another allowing them with battery limitations, which were unclear regarding exact gram limits. The flight crew believed their manual permitted the hoverboard's battery. To resolve the issue, they proposed aligning FA and flight crew manuals to avoid confusion, adding boarding pass notifications for bulkhead passengers to brief at the gate, and enhancing the FA manual's specificity on PMD definitions under hazardous materials. The key cause was manual discrepancies, with proposed solutions to improve clarity and procedures.",operational issues
1770979,Flight Attendant,Other,"The incident occurred when a uniformed crew member passenger failed to comply with the face mask policy on an Air Carrier flight. Flight Attendants (FAs) reminded the passenger six times to wear her mask properly. The passenger initially responded by claiming she was drinking water, which was untrue. After repeated reminders, the FAs escalated the matter by notifying the flight deck and issuing a warning. A fresh mask was provided, and the passenger complied with the mask policy for the remainder of the flight. The situation was resolved without further issues.",operational issues
1772527,Flight Attendant,Other,"The incident occurred during boarding when a flight attendant was evaluating passengers for exit row seating eligibility. The attendant was distracted by a passenger's mask with a valve, failing to notice that the passenger was holding a small dog, which disqualified her from sitting in the exit row. Despite confirming other passengers' eligibility, the issue remained unnoticed until another attendant notified her during the cruise. The attendant promptly moved the passenger to an appropriate seat. To prevent such occurrences, she proposed enhancing scanning procedures for pets, cross-checking by another attendant, pre-boarding mask distribution, and informing pet owners about exit row restrictions.",operational issues
1773377,Flight Attendant,Other,"The incident involved a flight attendant addressing multiple instances of non-compliance with the face mask policy during a flight. The primary cause was several passengers, including a commuting pilot, not adhering to the mask requirements. During the boarding and pre-flight processes, the flight attendant noticed that some individuals, particularly in the exit rows and front sections of the aircraft, had their masks down or off. These included a pilot who initially had his mask around his chin and a passenger seated behind him who had his mask completely off. The flight attendant reminded these individuals to properly wear their masks, and most complied after being asked. A passenger originally seated in a different area moved herself to an exit row, citing concerns about the lack of mask compliance in her original seat area. She later explained that she was stressed and had relocated due to the pilot's mask policy violation. The flight attendant apologized for the situation, provided a voucher, and offered refreshments to the passenger, who appeared calmer afterward. The flight attendant also addressed the commuting pilot again during the flight, reminding him of the importance of mask compliance. The pilot complied after the reminder, and the flight attendant confirmed with the flight deck that the pilot had adhered to the policy post-reminder. The incident was resolved through the flight attendant's reminders and communication with the affected individuals, and no further issues were reported during the flight.",operational issues
1773378,Flight Attendant,Other,"The incident occurred during a flight, involving several passengers and the flight attendant (FA). The first issue arose when passengers in seats XX1 and XX2 requested to move due to discomfort sitting next to strangers. The FA explained that seat assignments would be sorted by the Customer Service Agent (CSA) upon boarding completion. One passenger moved to seat XX4, which was initially assigned to another passenger. The CSA eventually resolved the seating arrangement.
The second issue involved a passenger in seat Y2, who sought to move to row 1 but was informed that first class was at capacity. The passenger grew agitated and insisted on speaking to the gate agent. The FA advised the passenger to wait for the CSA, who later confirmed the seating restrictions. Despite efforts to explain, the passenger continued to complain about the seating policy. The final issue occurred when the FA noticed a passenger in seat XX2 wearing a lace mask with holes, which violated the airline's mask policy. The passenger explained that the mask was necessary due to a medical condition, but the FA noted that no medical exception had been filed. The FA referred the passenger to the CSA, who provided a proper mask. The passenger was initially resistant but ultimately complied. The incident was resolved when the CSA ensured the passenger in seat XX2 complied with the mask policy, and the other passengers were reassigned seats as needed.",operational issues
1774130,Flight Attendant,Other,"The incident occurred during a flight when a flight attendant (Party 1) noticed a passenger (Party 2) and their traveling partner were not complying with the face mask policy. During boarding, the flight attendant asked the passenger in seat Y6 to ensure her mask was properly covering her nose, but she declined, stating the mask kept falling down. The flight attendant offered a replacement mask, which was also declined. During the safety demonstration, the flight attendant again reminded the passenger to adjust her mask. After takeoff, both passengers removed their masks despite the flight attendant's repeated requests to comply with the policy. The passenger in seat Y4 became confrontational, stating he did not need to wear a mask while drinking and claiming it was the first time he had been asked to do so on any of his seven previous flights. He expressed frustration over inconsistent enforcement of the mask policy. The flight attendant called another flight attendant (Party 2) to assist, who reiterated the policy. After discussing the issue, the passenger calmed down when the flight attendants acknowledged the need for more consistent enforcement or clearer communication of the policy. The passenger indicated he would file a complaint with the airline, and the flight attendant noted the need for consistency in mask policy enforcement across flights.",operational issues
1774490,Flight Attendant,Other,"The incident involved a conflict between a flight attendant (Party1) and two passengers seated in rows X4 to X5 (Party2). The flight attendant repeatedly reminded the passengers to wear face masks for the entire duration of the flight, mentioning the requirement four times. However, the passengers became upset and refused to comply. As a result, the flight attendant had to report the incident. No specific solution was proposed in the context, but the situation was managed by the flight attendant's reminders.",operational issues
1778341,Flight Attendant,Other,"The incident occurred when a flight attendant encountered a family in the exit row who were non-compliant with the mask policy, prompting a supervisor's intervention. Due to this distraction, the attendant forgot to brief the exit row on emergency procedures. Realizing the omission after takeoff, the attendant informed the captain, who made an announcement, and the exit row was subsequently briefed. The situation was resolved by ensuring the exit row received the necessary briefing after takeoff.",operational issues
1779152,Flight Attendant,Other,"The incident occurred during a flight when a passenger, identified as Passenger X, was observed not complying with the face mask policy. As the flight attendant greeted passengers and distributed wipes, they noticed Passenger X boarding the aircraft with a mask that barely covered their nose or mouth, along with their family. The flight attendant politely requested that Passenger X and their family ensure their masks were properly worn. Initially, the family complied, but after the pilots announced the departure, Passenger X removed their mask entirely. Passengers nearby appeared uncomfortable, and Passenger X seemed to be deliberately testing the flight attendant's response. Despite dim lighting in the cabin, the flight attendant could see Passenger X and gestured for them to reapply their mask. Passenger X ignored this gesture. When the flight reached 10,000 feet, the flight attendant approached Passenger X and kindly reminded them to wear their mask properly. Passenger X complied briefly but removed their mask again as the flight attendant walked away. When informed of the face mask policy announcements, Passenger X did not comply and argued with the flight attendant, questioning why they were being targeted. The flight attendant then informed the pilots, who advised giving one final reminder. After three gentle reminders, Passenger X, their spouse, and their children finally complied with the mask policy. The incident was resolved without further issues, and the flight attendant ensured compliance with the face mask policy throughout the remainder of the flight.",operational issues
1779516,Flight Attendant,Ground Personnel,"The incident occurred when a flight attendant noticed the aircraft was not properly sanitized prior to boarding. The cleaning crew initially boarded with limited equipment, leading to confusion about whether the aircraft had been sprayed. After questioning the sanitization process, the flight attendant and crew requested verification. A cleaner later returned with a sprayer, sanitized the aircraft, and allowed boarding to proceed. The gate agent apologized for the oversight, and the flight eventually departed after the sanitization was completed.",operational issues
1780412,Flight Attendant,Other,"The incident occurred during a flight when two passengers, identified as Passenger X and Passenger Z, exhibited non-compliance with the face mask policy. Despite multiple reminders from the flight attendants, Passenger X repeatedly removed his mask and engaged in conversation with other passengers shortly after takeoff. Passenger Y notified the flight attendants about this behavior. Additionally, both passengers requested alcohol multiple times, and when informed that the flight had run out of wine, they became increasingly confrontational. During a pilot break, the lead flight attendant attempted to retrieve more supplies but was blocked by the passengers. Passenger X rang the call light again while the lead flight attendant was occupied, and another flight attendant responded, informing the passengers that they were out of wine due to their failure to comply with the mask policy. Passenger Z also approached the flight attendants to request more wine after being told it was unavailable. A third flight attendant, C FA, intervened and spoke with Passenger X about the mask policy, but Passenger X became argumentative and used profanity. The flight attendants issued several warnings to Passenger X, culminating in a formal warning. The passengers were advised that they would be banned from flying on the airline until the mask policy is no longer in effect. The flight attendants emphasized that other passengers and crew should not be forced to feel unsafe or at risk due to such non-compliant behavior. Passengers X and Z were proposed to be banned from flying on the airline until the mask policy is lifted, to prevent similar incidents and ensure a safe environment for all passengers and crew.",operational issues
1781086,Flight Attendant,Ground Personnel,"The incident involved a Flight Attendant (Party 1) who failed to provide a required one-on-one safety briefing to a visually impaired passenger (PAX) onboard the flight. The PAX was listed in the passenger manifest as needing a wheelchair and being blind, but the Flight Attendant was unaware of this until reviewing the manifest toward the end of the flight. This oversight occurred despite the manifest indicating the PAX's visual impairment. The Flight Attendant did not receive any communication from the gate agent or ground personnel about the PAX's condition. During the flight, standard safety briefings were conducted, but no special briefing was provided to the visually impaired passenger. Upon realizing the mistake during descent, the Flight Attendant briefly spoke with the PAX, who appeared to manage without assistance. After landing, the PAX deplaned independently, using only a simple walking cane, and declined the wheelchair assistance offered. The Flight Attendant reported the incident to the Captain, who advised filing a report due to the missed safety briefing, which is a regulatory requirement. The Flight Attendant expressed concern about the potential safety risks and acknowledged the need for improved communication and proactive verification of special assistance passengers. They proposed strengthening training for both flight attendants and ground personnel to better identify and address the needs of visually impaired passengers. Additionally, the Flight Attendant emphasized the importance of reviewing the passenger manifest before boarding and proactively confirming special assistance requirements with ground staff.",operational issues
1782144,Flight Attendant,Other,"The incident involved a conflict between two parties during a flight: a group of flight attendants (FA B and FA D) and a group of passengers. The flight attendants repeatedly requested passengers to lift and secure their face coverings in accordance with the face mask policy. However, the passengers only complied when the flight attendants were nearby, and non-compliance persisted otherwise. The synopsis indicates that the flight attendants reported the ongoing non-compliance of a group of passengers with the face mask policy during the flight. No specific solution was proposed in the context.",operational issues
1782320,Flight Attendant,Other,"A incident occurred on Aircraft X involving a flight attendant and a passenger, Passenger X. The flight attendant requested Passenger X to properly wear his face mask, as per the face mask policy. Passenger X responded defensively, claiming he was drinking coffee, but no coffee was observed, and he did not dispose of any waste during the trash pickup. When asked, Passenger X inquired if there was a mask that allowed drinking, speaking in a condescending tone. The flight attendant declined and moved away. Following door closure, Passenger X began using his phone, ignoring repeated requests to stop. Despite the captain's announcement to switch devices to airplane mode, Passenger X continued the call until completion. His non-compliance and dismissive behavior posed a potential risk in the event of an emergency. No immediate solution was proposed in the context.",operational issues
1783170,Flight Attendant,Ground Personnel,"The incident involved a disagreement between a flight attendant and a gate agent regarding the approval of a passenger's mesh face mask. The flight attendant believed the mask was not compliant with airline policies due to its see-through material, while the gate agent initially allowed the passenger to wear it as it covered the nose and mouth. During the flight, the flight attendant questioned the mask's approval, consulted the manual, and informed the captain. The flight attendant then approached the passenger, showed the manual's mask compliance section, and explained the mask was not approved. The passenger initially protested but eventually agreed to exchange the mesh mask for a company-provided one. The flight attendant informed the gate agent and captain that the issue was resolved, providing future reference in the manual if similar situations arise.",operational issues
1662353,Flight Crew,Flight Attendant,"A passenger reported to the flight captain that a father and small boy were in the lavatory during takeoff. The passenger provided a cell phone video showing an interphone call made by a flight attendant to another crew member, who then did not contact the cockpit to avoid violating sterile cockpit rules during a critical phase. The flight experienced multiple delays, including aircraft unavailability and weather reroutes, leading to a near-miss of the departure time. The flight attendant involved made an interphone call but did not inform the cockpit, leaving the captain unaware of the situation until post-landing. The captain expressed safety concerns, emphasizing the importance of timely communication during takeoffs to allow for safe aborted takeoffs if necessary. The incident highlighted the need for improved communication protocols, especially with diverse crews, to prevent similar occurrences and ensure passenger safety.",operational issues
1664649,Flight Attendant,Flight Attendant,"The incident involved two flight attendants, Party1 (FA1) and Party2 (FA4), during a flight operation. FA1 reported several issues related to FA4's performance and behavior. These included non-compliance with pre-flight checks as per FAR 121.309, failure to use the interphone correctly, texting on her phone during boarding despite being instructed otherwise, and not responding to call lights during the flight. Additionally, FA4 was observed sleeping on her jump seat and expressed hostile remarks. FA1, along with FA2 and FA3, felt unsafe working with FA4 and reported their concerns to management. The result was a formal report filed by FA1 detailing the violations and uncooperative behavior of FA4.",operational issues
