ACN,Person 1_Location Of Person,Person 1.1_Location In Aircraft,Person 1.2_Reporter Organization,Person 1.3_Function,Person 1.4_Qualification,Person 1.5_Experience,Person 1.6_Cabin Activity,Person 1.7_Human Factors,Person 1.8_Communication Breakdown,Person 1.10_ASRS Report Number.Accession Number,Person 2_Location Of Person,Person 2.1_Location In Aircraft,Person 2.2_Reporter Organization,Person 2.3_Function,Person 2.4_Qualification,Person 2.5_Experience,Person 2.6_Cabin Activity,Person 2.7_Human Factors,Person 2.8_Communication Breakdown,Person 2.9_UAS Communication Breakdown,Person 2.10_ASRS Report Number.Accession Number,Events_Anomaly,Events.1_Miss Distance,Events.2_Were Passengers Involved In Event,Events.3_Detector,Events.4_When Detected,Events.5_Result,Assessments_Contributing Factors / Situations,Assessments.1_Primary Problem,Report 1_Narrative,Report 1.1_Callback,Report 2_Narrative,Report 2.1_Callback,Report 1.2_Synopsis,objective_summary,label
1324189,Aircraft X,Door Area,Air Carrier,Flight Attendant (On Duty),,,Boarding,Time Pressure; Workload; Communication Breakdown,Party1 Flight Attendant; Party2 Ground Personnel,1324189,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR,,,Person Flight Attendant,Aircraft In Service At Gate,General Flight Cancelled / Delayed,Company Policy; Human Factors; Procedure,Human Factors,Just prior to push a family of four: two adults; a child and an infant traveling together came down the jet way. We had 127 PAX onboard. (FA name) was assisting the non-English speaking woman with the infant in row one. I went through the cabin looking for 2 seats together. I made a PA to PAX; asking for volunteers to move. I went to the back of the aircraft to help (FA name) find two seats together. As I was going back up to the front looking for bin space for their carryon bags I saw the FWD entry door closed. The woman with the toddler was standing in the aisle with 3 bags on the floor because we could not get anyone to move. I asked (FA name) why the door was closed. She told me the OPS agent closed the door. I reopened the door as the cabin was not secure. I made another PA asking for people to move. Two PAX were volunteering to move. I was assisting them in moving. When I started towards the front of the aircraft I saw that the forward entry door was again closed. I opened the door again. I then went into the jet way. Going back into the cabin the OPS agent for the third time; shut the door. (FA name) told me that she told the OPS agent that we could not close the door until the cabin was secured. I went into the jet way and said to the OPS agent; 'I don't know if you are aware of the FAR; but we cannot close the FWD entry door until all PAX are seated and all bags are stowed'; She said; 'Well; shut your mouth; get on the plane and mind your own business'; while shooing me with her hands. I walked onto the threshold of the aircraft with my back facing the FWD entry door and she let the door fall into the cabin. The door was so close it grazed my hair. I went into the cockpit and told the Captain I wanted to speak to a Supervisor. When the Supervisor arrived I told him what happened. The OPS agent told the Supervisor that the wind blew the door closed. With 100% certainty; I know that the FWD door was flush against the fuselage and the gust lock was securing the door. I told the Supervisor and the OPS agent that I believed she did it intentionally. (FA name) told the Supervisor that I spoke to the agent respectfully prior to her letting the door fall in the cabin. (FA name) also told the Supervisor that the agent did the same thing to her as she was bending down to make a PA and the she had to dodge the door to keep it from hitting her head.,,,,Flight Attendant reported that the Operations Agent insisted on closing the aircraft's main cabin door while passengers were still standing. Ground Ops Supervisor was called to rectify the situation.,"The incident occurred between a flight attendant (Party1) and ground personnel (Party2) during the boarding process of a flight with 127 passengers. The flight attendant was assisting a non-English speaking woman with an infant and needed to find two adjacent seats for the family. Despite making multiple announcements requesting volunteers to move, the flight attendant faced difficulties in securing the cabin. During this time, the ground personnel (OPS agent) repeatedly closed the forward entry door before the cabin was fully secured, disregarding the flight attendant's instructions to wait until all passengers were seated and bags stowed. The OPS agent dismissed the flight attendant's concerns and even shooed her away, causing the door to nearly hit her. The flight attendant reported the incident to the captain, who then summoned a Ground Operations Supervisor. The OPS agent claimed the door closed due to wind, but the flight attendant and another crew member disputed this, stating the door was manually closed. The situation was ultimately resolved with the supervisor's intervention.",operational issues
1327658,Aircraft X,Flight Deck,Air Carrier,First Officer,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 162; Flight Crew Total 9192; Flight Crew Type 1872,,Communication Breakdown; Fatigue,Party1 Flight Crew; Party2 Flight Attendant,1327658,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Crew,In-flight,General None Reported / Taken,Human Factors; Procedure,Human Factors,During my rest break I was awakened by a loud bang on the pilot crew rest bunk door. I attempted to go back to sleep but couldn't due to a galley cart that was parked in front of the door knocking against it every time the aircraft moved from the light turbulence we were experiencing. I got dressed and attempted to exit the bunk but couldn't because of the galley cart parked in front of the door. I waited for the cart to be moved and exited the bunk. The ISM (Inflight Service Manager)/purser and another flight attendant were in the galley. I told them to stop parking carts in front of the bunk door for two reasons; noise from the cart knocking on the door; and we couldn't get out of the bunk in the event of an emergency. [The] flight attendant immediately became argumentative with me. He asked me which manual prevented them from parking a cart in front of the bunk door. He said that it's a galley and that I should expect that kind of noise. He told me to use ear plugs. Here's the best one. He said it's a galley design flaw from Boeing. I gave up after that one. From his argumentative careless attitude towards my concern I was obviously wasting my time trying to fix the problem with this flight attendant. This is a constant issue.In conclusion; I believe that galley carts should not be parked in front of the pilot crew bunk door in the interest of safety. Galley carts banging on the door make sleep impossible and prevent us from exiting the bunk in the event of an emergency.,,,,B787 First Officer reported his rest was interrupted by noises from a galley cart that was parked next to the bunk room door.,"A conflict occurred between a member of the flight crew (Party1) and a flight attendant (Party2) regarding the placement of a galley cart near the pilot crew rest bunk door on a B787 aircraft. The incident was triggered when the flight crew member was unable to sleep due to noise caused by the galley cart colliding with the bunk door during turbulence. Additionally, the cart blocked the exit from the bunk room, raising safety concerns. The flight crew member addressed the issue with the Inflight Service Manager (ISM) and another flight attendant, requesting that galley carts not be parked in front of the bunk door. The flight attendant responded dismissively, challenging the validity of the concern and questioning the relevant procedures. Despite the crew member's efforts to resolve the issue, no agreement was reached, and the problem remained unresolved. In conclusion, the flight crew member emphasized the importance of not parking galley carts in front of the pilot crew bunk door to ensure safety and reduce noise disturbances.",operational issues
1330134,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; First Officer,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 118; Flight Crew Type 5722,,Situational Awareness; Communication Breakdown,Party1 Flight Crew; Party2 Flight Attendant,1330134,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 129; Flight Crew Type 1837,,,,,1330172.0,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Illness / Injury,,,Person Flight Attendant; Person Flight Crew,Taxi; In-flight,General Physical Injury / Incapacitation,Human Factors,Human Factors,Pushed back out of MDPP; around 150 [passengers]. After engine start; FA called us to inform us a passenger was vomiting in the lavatory. We waited a few minutes; as we were behind traffic anyway and couldn't taxi. The Captain and I discussed returning to the gate; and decided if the passenger was still in the lav in 5 minutes; or if when they came out they were not feeling well; we'd return to the gate. After 2 minutes; the FA called and reported she was out and feeling better. We asked 'are you sure?' The FA said yes. We taxied; took off; and flew for an hour and 20 minutes without incident. At this time; they called to report our meals were ready. I asked about the ill passenger; and the FA told me there were 20-25 sick people in the back. Vomiting; diarrhea; etc. At this point; we knew we had an issue. We asked them for as much info as possible; if the people knew each other; stayed at the same resort; etc. It was then we learned people boarded the aircraft complaining of illness. This is the first time we heard any of this. I'm truly not trying to throw anyone under the bus; but it was frustrating to find out these details so late in the flight; where we are an hour from the nearest airport with few options. At this point; we requested direct [to destination] and tried to get a patch to MEDLINK. We were on the boundary of HF and VHF; so we never got a clear signal on the VHF frequency they gave us. The FAs came back that 3-4 passengers felt really sick; and the other 20 or so either felt off or had been sick in Puerto Plata. One had even been in the emergency room the night before in the Dominican Republic. Again; news to us. Most or all of the sick passengers stayed at the same resort. We got direct; were cleared visual [approach]; and parked offsite so the CDC could evaluate whether there was a bigger issue. After 40 minutes; they had evaluated the sickest passengers and determined we could go to the gate.,,[Report narrative contained no additional information.],,Air carrier flight crew reported unknowingly departing MDPP with 20-25 ill passengers.,"The flight crew departed from MDPP without prior knowledge of 20-25 ill passengers on board, who were experiencing symptoms such as vomiting and diarrhea. After receiving an initial report of a vomiting passenger, the crew briefly considered returning to the gate but proceeded after the passenger was reported feeling better. Approximately an hour and 20 minutes into the flight, the crew discovered that many passengers were unwell. With limited communication and options, they requested a direct flight to their destination and CDC evaluation. The flight was diverted, landed visually, and parked offsite for CDC evaluation. After assessing the sickest passengers, the CDC cleared the flight to proceed to the gate. The crew successfully diverted the flight and collaborated with the CDC to manage the situation, ensuring safe continuation of the journey.",operational issues
1341936,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Boarding,Communication Breakdown,Party1 Flight Attendant; Party2 Flight Attendant; Party2 Flight Crew,1341936,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Illness / Injury,,Y,Person Flight Attendant,Pre-flight,General None Reported / Taken,Human Factors,Human Factors,Crew member showed up late for van and not in uniform and obviously ill. She said something about a migraine and rode to the airport with her eyes closed. The ride was very long due to rush hour traffic. During the van ride; the other F/A and I were talking and both thought there was no way she could work. When we got to the airport the van driver pulled me aside and told me I needed to do something about her (both that she seemed sick and she smelled sick) the other F/A and I were able to pull the captain aside and share our concerns and the van drivers comments; even telling him that she was not fit to fly. We shared the same concerns with the lead F/A when we got to the airplane. To my knowledge; neither of them spoke to her; and we began to board. We were rushed during the boarding process; even closing the door with bags in the cabin that needed to be checked. After takeoff when the sick F/A came to the back; she went in the lavatory and proceeded to get loudly and violently ill. Myself and the other flight attendant were left to serve and clean up a full 321 by ourselves.I have had some time to think about this; and am extremely disappointed that I feel our concerns about the ability of a crew member to do their duties was virtually ignored. I know we were in an out station; and removing her from the trip would have caused great delays and customer inconvenience; however; that is exactly what should have happened. An ill crew member is often not a very good judge of their own ability and we have an obligation to look out for each other and act in the best interest of our coworkers and passengers. I do not feel I had the tools to do so. We go to great lengths to outline procedures for ill pax; etc. but those were not applied here. We must not fail at our primary duties in order to protect the operation. Without us doing our duties; there is no operation. We need to feel to feel more empowered to do what we know is right.,,,,A321 Flight Attendant reported another Flight Attendant was obviously ill; but worked the flight anyway. This put additional workload on the remaining flight attendants.,"The incident occurred on an A321 flight where a flight attendant, Party 1, arrived late, was not in uniform, and exhibited signs of illness, including a migraine and a strong odor. Despite concerns raised by the other flight attendant and crew about her inability to work, no action was taken to remove her from the flight. During the boarding process, the crew was rushed, and after takeoff, Party 1 became severely ill, vomiting in the cockpit, which increased the workload on the remaining crew. The failure to address the situation led to operational challenges and highlighted the need for crew empowerment to handle such incidents, ensuring both passenger safety and crew well-being are prioritized.",operational issues
1345863,Aircraft X,Cabin Jumpseat,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,,Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 Flight Attendant,1345863,,,,,,,,,,,,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Attendant,Taxi,General None Reported / Taken,Human Factors,Human Factors,When we landed [the] Captain came over the PA to let all of the crew and passengers that we were 10-15 minutes early. He told the passengers that if they wanted to get up and move about the cabin; stretch their legs; use the lavatories; do what they needed to do they could get up. A lot of passengers in the cabin got up out of their seats. Took their luggage out of the overhead bins and used the lavatories. The bins were open the aisle was blocked by bags. I made an announcement to let everyone know they should stay seated if they didn't need to use the lavatories and keep all luggage stowed so when it is time to taxi to the gate [we'll be] ready.Then I called the cockpit and spoke with [the] Captain and told him maybe that wasn't such a good idea. We will need a few minutes to get all passengers seated and make sure the cabin is secure. He said okay. Then 7 minutes later he made an announcement that our gate was open and for everyone to take their seats. We made an announcement for everyone to take their seats. Make sure bags were stowed and setbacks and tray tables were in their upright position. When we were doing our checks the phone chimed.I went to go answer it and when I got to the phone we were already moving. My flying partner told the cockpit we were getting checks done and were almost ready. The Captain's decision and lack of effective CRM resulted in luggage and passengers blocking exits and aisles which would have delayed or prevented an effective evacuation in an emergency.The Captain's decision and lack of CRM also impeded; delayed; and prevented our ability to monitor and ensure a safe cabin during active taxi; a critical phase of flight. The Captain's decision; although fully his; allowed customers to create an environment in direct conflict with FARs; company policy; and established safety practices. The Captain's communication with the crew was condescending; unprofessional; and created a work environment that was unsafe for crew and passengers.,,,,B737-800 Flight Attendant reported being concerned about the safety implications of the Captain's decision to allow passengers in the aisle while they were waiting for a gate.,"The incident occurred on a B737-800 flight when the Captain announced they were landing 10-15 minutes early, allowing passengers to move about the cabin, use the lavatories, and retrieve their luggage. This resulted in blocked aisles and exits due to open overhead bins and loose luggage, creating safety concerns. The flight attendant addressed the issue by asking passengers to remain seated if unnecessary and keep luggage stowed, then informed the Captain of the potential risks. Despite the Captain's agreement, he later instructed passengers to return to their seats, and the attendant continued preparing for taxiing. During this time, the cabin was not properly secured, and the Captain's communication was deemed condescending and unprofessional, contributing to a potentially unsafe environment. The flight attendant expressed concerns about the situation violating safety regulations and company policies. A proposed solution emphasized the need for better CRM and adherence to safety protocols to prevent such incidents.",operational issues
1346456,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP),Flight Crew Type 2023,,Other / Unknown; Communication Breakdown,Party1 Flight Crew; Party2 Flight Attendant,1346456,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Illness / Injury,,,Person Flight Attendant; Person Flight Crew,In-flight,General None Reported / Taken,Human Factors,Human Factors,While at cruise the Lead Flight Attendant called and said; 'I just want to keep you in the loop in case it gets worse; we have a passenger who is lying down in the aft galley in a ball. She is incoherent and mumbling.' I told the Lead Flight Attendant that I intended to call Medlink. She then said that we did not need to do that and she would let me know if things got worse. I repeated that I intended to call Medlink and asked her to find out her name; age and if she had taken any drugs or alcohol. I found the appropriate frequency for AIRINC and had them patch me through to dispatch. I then explained our situation to our dispatcher and requested a patch to Medlink. This communication was very broken. We were dropped a few times and dispatch and Medlink had a hard time understanding us. While I was talking to Medlink I called the Lead Flight Attendant back and attempted to get the information and requested she locate a Medlink checklist that past flight attendants have given to me. She said that the lady was now on oxygen and had taken a Motrin and a glass of wine and would be alright and I did not need to contact Medlink. I told her that I was already talking to them and requested the info I had requested earlier. She then stated that there was a language barrier and she could not understand the woman; but she was doing better. I again asked her if she could find out her name and age. The flight attendant then asked if I wanted her to rummage through the passengers belongings. I said no just do the best you can and ask her. She then said that the passenger just wanted to be left alone and was tired. I again asked her to do the best she could and find out the information that Medlink was requesting. She then said 'Here talk to Flight Attendant B' and would not coordinate with me anymore. This flight attendant gave me the seat number and estimated her age. He stated that the passenger was acting like she was really drunk and about to pass out. I asked him if he smelled alcohol on her and he replied no. I relayed this information to Medlink finally. The Medlink Dr. requested that we have the passenger lay on the floor with her feet up.Upon landing I asked our Lead Flight Attendant to debrief our flight with us as I felt that we had a communication breakdown. She said we did have a communication breakdown because she did not want me to call Medlink and I did anyway. I informed her that my calling of Medlink was not her decision to make and that getting the opinion of a trained doctor was the safest course to take as well as relieving us from liability for not seeking out medical help for a sick person. She stated that she has medical training as a flight attendant and that in the future she will not call the pilots until it is a dire emergency and she wanted us to call for help and we will just be out of the loop. I feel this is an unacceptable and dangerous attitude. Medlink is not just for dire emergencies and waiting until someone becomes very sick could have grave consequences for a sick passenger someday.,,,,B737 Captain was informed by the Lead Flight Attendant that a passenger is down in the aft galley; but it is not necessary to contact Medlink at this time. The Captain disagrees and contacts Medlink; which upsets the lead Flight Attendant.,"During the cruise phase, the Captain was informed by the Lead Flight Attendant of a passenger lying in the aft galley, appearing incoherent. The Captain decided to contact Medlink, despite the Lead's advice to wait. This decision led to a communication breakdown due to poor call quality and language barriers, hindering information exchange. Upon landing, the Captain addressed the communication issues, stressing the importance of consulting Medlink for safety and liability reasons. The Lead Flight Attendant responded by stating her medical training and intent to contact pilots only in emergencies, expressing upset over the situation. The Captain deemed this approach unacceptable, highlighting potential dangers. The incident underscores the tension between the Captain's focus on safety and the Lead Flight Attendant's policy on emergency communication.",operational issues
1347344,Aircraft X,Crew Rest Area,Air Carrier,Captain,Flight Crew Air Transport Pilot (ATP),Flight Crew Total 22000,,Communication Breakdown,Party1 Flight Crew; Party2 Flight Attendant,1347344,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown,Party1 Flight Crew; Party2 Flight Attendant,,1347346.0,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Security,,,Person Flight Crew,In-flight,General None Reported / Taken,Human Factors,Human Factors,I was the Captain for this flight and I was away from the Cockpit sleeping on my required break.  When I returned to the Cockpit to start back to my flight Duties; I was informed from the acting Copilot that they had dealt with an unintentional None Crew Person entry into the Cockpit.  Although shocked; after listening to how it had happened I could see how it might have been able to.  The Flight Attendant misunderstood the FO's request to tell his son that they were passing near Greenland for him to take a look.   When I later went back for a washroom break just prior to the landing at ORD; I also talked with the Flight Attendant about his required procedures with the entry into the Cockpit and the Cockpit Door opening. Also reminded him if he ever felt that a request of that nature is what he heard; he best clarify and to just speak up and ask if that was what was asked of him.  Also knowing his responsibilities and training; to just refuse such a request. Had he just asked to clarify; or refused the request none of this would have happened.,,We were at cruise during the second portion of the scheduled pilot break. The Captain was on his break and myself and the relief FO were in the cockpit. As we were approaching Greenland; I called the forward galley to inform Flight Attendant that the weather ahead was nice with good visibility; since he had asked me earlier if we were going to be able to see Greenland. He asked if he could come up to the cockpit. I told him that would be fine; since this would give me an opportunity to take a lavatory break after he came to the cockpit. He said he would call back when the area was clear and he would be ready. The relief FO then called back to the forward flight attendant station and asked whoever it was that answered the phone if they would inform his son who was riding in the cabin that he look outside his window to see Greenland. Subsequently; the Flight Attendant called to say he was ready and would be at the door. I then went to the door and looked out the door viewing port. It was dark outside the door; but I could see his face as he was close to the door. I didn't see anyone else; as the son was much shorter. I then opened the door and stepped back. At that point; the son had already stepped in and the Flight Attendant was following him into the cockpit. As the door was closing behind them; I recalled our security training which emphasized keeping the door open as short a time as possible (three seconds ideally) and realized the safest thing to do was to close the door and sort it out with the cockpit secure. We then called back to confirm the area was still secure and arranged to have them exit the cockpit as quickly as possible. After discussing the error; it appears to have been a misunderstanding about bringing the boy to the cockpit versus pointing out the view.,,A B767 crew member's child was inadvertently admitted to the cockpit in flight.,"The incident involved an unintended breach of cockpit security on a B767 flight. During the flight, a crew member's child was inadvertently admitted to the cockpit due to a misunderstanding. The relief First Officer (FO) requested the Flight Attendant to inform the child to look out for a view of Greenland. The Flight Attendant misinterpreted this as an invitation for the child to enter the cockpit. Consequently, the child entered the cockpit, followed by the Flight Attendant. Upon realizing the oversight, the FO secured the cockpit and ensured the child and Flight Attendant were promptly escorted out. The situation was resolved without further complications. The Captain later addressed the Flight Attendant, emphasizing the importance of adhering to security protocols and clarifying instructions to prevent such incidents in the future. The Flight Attendant was reminded to refuse or clarify ambiguous requests regarding cockpit access to ensure passenger and crew safety.",operational issues
1349723,Aircraft X,Flight Deck,Air Carrier,Captain,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 215,,Training / Qualification; Communication Breakdown,Party1 Flight Attendant; Party2 Ground Personnel,1349723,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Illness / Injury,,,Person Flight Crew,In-flight,General None Reported / Taken,Human Factors,Human Factors,These [medical issue ground communication] events rarely go well from a Cabin standpoint. Whatever training or emphasis Inflight puts on this training isn't working. More times than not the flight deck has to interject themselves into the process to make it work. On this flight three of the four Flight Attendants didn't think a call was necessary. The fourth F/A insisted. She ran the call. It was bad from the start. She didn't inform the A F/A that a medical call was being made. Didn't know where the jacks were; communications were atrocious. At one point when we finally were able to get her to understand she needed to talk to the Dr.; she keyed the MIC and talked for two minutes straight telling the story of the event. It only stopped when the flight deck keyed up the MIC and interrupted her and told her to stop talking. She seemed unable to grasp the difference from information the Dr. would need and completely irrelevant information. This was a non-emergency event by all accounts. The passenger was awake; alert; and said he felt fine after a juice and snack. If it had been critical this could have ended much differently. As it was; I instructed another F/A to take over towards the end. Anecdotally the F/As are not adequately trained to use the headset. They aren't adequately trained to understand the basics of radio communication. They don't talk loud enough. They don't understand the basic information the Dr. will want. They overstate the qualifications of Medical Personnel who are helping. In our case we had a ski resort medic. She repeatedly referred to him as 'Dr'. We are going to hurt someone. This was the worst medical call that I have ever witnessed. It was an embarrassment; and if it had been an actual crisis; a lot of time was wasted. We have to do better.,,,,B737-800 Captain reported the flight attendants did not seem to be adequately trained to properly utilize ground medical resources.,"The incident involved a flight attendant initiating a ground medical call that was poorly executed due to inadequate training. The attendant failed to communicate effectively, providing unnecessary details and incorrectly referring to a medical responder as a doctor. The situation was non-emergency, with the passenger recovering quickly, but highlighted significant training gaps. The result was a ineffective communication that wasted time and could have been critical in an emergency. The solution proposed is enhanced training for flight attendants in medical communication and procedures.",operational issues
1366917,Aircraft X,Cabin Jumpseat,Air Carrier,Flight Attendant (On Duty),,,,Communication Breakdown,Party1 Flight Attendant; Party2 Other,1366917,Aircraft X,Cabin Jumpseat,Air Carrier,Flight Attendant (On Duty),,,,Communication Breakdown,Party1 Flight Attendant; Party2 Other,,1366303.0,Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Taxi,General None Reported / Taken,Human Factors,Human Factors,A mother and four young children (three boys and one girl) were on board. None of them spoke English; making communication very difficult. The mother was seated next to one of the boys with the girl and a boy behind her and one boy in front of her. The girl appeared to be the youngest and was about 3 or 4 years old. When we secured the cabin before door closure they were all in their seat belts; but after we closed the MCD (Main Cabin Door) and started the safety pre-departure announcement and demo; the little girl got out of her seat and stood next to her mother. The mother made no effort to get her child back in her seat. We stopped the demo and I managed to get her back in her seat belt and tried to indicate to her brother that she needed to stay there. We finished the demo; secured the cabin and taxied out to the runway. We were in line to take off and were expecting our takeoff chime when the little girl got up again. This time the mother picked her up and put her on her lap. Even though she appeared to be over two years of age; I felt that getting up to rectify the situation at that phase of the flight was not safe as it would take some time to get her settled again and decided to leave the child held on her mother's lap for takeoff. As soon as it was safe for us to get up; I went back to the mother and decided to rearrange the children to try to avoid a repeat incident. I tried to indicate that the little boy sitting next to her should go to the row behind and that she should strap the little girl into the seat next to her. There was very little cooperation from any of them; including the mother; but I finally got the little boy strapped into the seat one row back and the little girl seated next to her mother and in her seat belt. She fell asleep and stayed there for the rest of the flight.There was a big language barrier and complete lack of understanding of airplane safety and regulations. They not only did not speak English; but hardly spoke at all (even to each other). The family boarded last and had been escorted out to the plane; presumably so that they would know where to go. I did not realize until after we closed the door that none of the family spoke English and there was no information on the paperwork. When the little girl got up the first time; during the demo; I alerted the flight deck that we might have a problem with an unsecured child over two years old. When I got her seated; the CA (Captain) said that if she was secured; we were going to go. I thought that I had succeeded in making someone in the family understand that she needed to be in her seat belt and that she wouldn't get up again; so we proceeded to taxi out and get in line for takeoff.,,[Report narrative contained no additional information.],,Air carrier Flight Attendants reported having difficulty getting a non-English speaking family to understand and comply with safety procedures and regulations.,"The incident involved a language barrier and lack of understanding of airplane safety regulations by a non-English speaking family consisting of a mother and four young children (three boys and one girl). During the pre-departure safety demonstration, the youngest child repeatedly left her seat, and the mother failed to ensure compliance with safety protocols. The flight attendant intervened, securing the child initially but facing resistance when attempting to rearrange the seating during takeoff. Due to safety concerns and time constraints, the flight attendant allowed the mother to hold the child during takeoff. Post-takeoff, the flight attendant successfully rearranged the children, securing the youngest girl in her seat. The language barrier and lack of cooperation from the family posed significant challenges, but the flight attendant managed the situation to ensure a safe flight. The proposed solution involved persistent communication and adjustments to seating arrangements to prevent further incidents.",operational issues
1369726,Aircraft X,Cabin Jumpseat,Air Carrier,Flight Attendant In Charge; Flight Attendant (On Duty),Flight Attendant Current,,Safety Related Duties,Communication Breakdown,Party1 Flight Attendant; Party2 Flight Crew,1369726,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR; Flight Deck / Cabin / Aircraft Event Passenger Misconduct,,Y,Person Flight Attendant,Taxi,General None Reported / Taken,Human Factors,Human Factors,While taxiing to the runway; emergency demo and securing cabin; passengers and flight attendants was taking place. Several passengers at mid cabin and aft cabin were non-compliant of takeoff instructions and the D and B FA were addressing the issue. Securing the cabin was taking a little longer than normal due to non-compliant passengers. Pilots signaled the cleared for takeoff ding. The 'A' flight attendant did not answer and confirm with pilots that cabin was secured due to the fact that flight attendants were still addressing non-compliant passengers. 'A' flight attendant observed aircraft taxi onto runway and immediately went into take off phase. 'A' flight attendant immediately made pa announcement to all flight attendants to take their seats and secure themselves. 'A' flight attendant was not able to notify the Captain in time to delay take off due to sterile flight deck. Captain did not ask for verbal confirmation if cabin and flight attendants were secured. When we landed and Captain was informed of what happen; there was no concern or remorse from his part and when asked why did he takeoff without confirming cleared for takeoff signal from the 'A' flight attendant his response was 'I heard talk so I assumed you were secured.' I feel there was a breakdown in communication between pilots and flight attendants.Breakdown in communication occurred between the pilots and flight attendants and needs to be addressed. A more paced taxi should take place to allow flight attendants enough time to secure the cabin; galleys and themselves in jump seats including performing the emergency demo on a very short taxi especially at smaller airports. And finally we should possibly add to the present response we have in place to the pilots [something to the effect of reminding passengers to check your seat belts and that the cabin and flight attendants are secure.],,,,B737 Flight Attendant reported a takeoff before the cabin was secured due to some noncompliant passengers and no communication with the flight crew.,"The incident occurred on a B737 flight during which non-compliant passengers delayed the cabin securing process, as the flight attendants were occupied with addressing their behavior. When the pilots signaled clearance for takeoff, the 'A' flight attendant, unable to confirm with the captain due to a sterile flight deck, initiated takeoff without confirmation. After landing, the captain's assumption that the cabin was secure based on hearing passenger conversation highlighted a communication breakdown. The flight attendant suggested solutions: allowing more taxi time for cabin securing, adding passenger reminders, and enhancing communication between flight crew and attendants to prevent future incidents.",operational issues
